Name,Filing Date,Word Length_category,c1,c2,c3,c4,ticker
"GLOBALSTAR, INC.",11/3/06,163,0,4.294478528,0,1.226993865,GSAT
"INNOPHOS HOLDINGS, INC.",11/3/06,121,0,3.305785124,0,0.826446281,IPHS
ORBCOMM INC.,11/3/06,173,0,4.046242775,0,0.578034682,ORBC
"CATALYST PHARMACEUTICALS, INC.",11/8/06,263,0.380228137,0.760456274,0,2.281368821,CPRX
"AMTRUST FINANCIAL SERVICES, INC.",11/9/06,9,0,0,0,0,AFSI
CANADIAN SOLAR INC.,11/9/06,144,0,0.694444444,0.694444444,4.166666667,CSIQ
"PHYSICIANS FORMULA HOLDINGS, INC.",11/9/06,332,0,6.325301205,0,2.108433735,FACE
"KBW, INC.",11/9/06,85,0,2.352941176,0,3.529411765,KBW
NYMEX HOLDINGS INC,11/9/06,18,0,0,0,0,NMX
"ONEBEACON INSURANCE GROUP, LTD.",11/9/06,16,0,0,0,0,OB
WESTERN UNION CO,11/9/06,21,0,0,0,0,WU
"PHARMA-BIO SERV, INC.",11/9/06,40,0,2.5,0,0,
MANIFOLD CAPITAL CORP.,11/13/06,69,0,0,0,0,ACA
"REGIONAL HEALTH PROPERTIES, INC",11/13/06,229,1.310043668,5.240174672,0,0.436681223,ADK.U
CAPELLA EDUCATION CO,11/13/06,55,0,1.818181818,0,0,CPLA
SOLTA MEDICAL INC,11/13/06,143,0.699300699,1.398601399,1.398601399,2.797202797,THRM
"CECORS, INC.",11/13/06,99,0,3.03030303,0,2.02020202,
SANCHEZ MIDSTREAM PARTNERS LP,11/15/06,180,0,1.666666667,0,1.111111111,CEP
EMERGENT BIOSOLUTIONS INC.,11/15/06,500,0.4,0.8,0.2,5.4,EBS
ALLOT LTD.,11/16/06,120,1.666666667,2.5,0.833333333,1.666666667,ALLT
HANSEN MEDICAL INC,11/16/06,234,0.427350427,1.709401709,0.854700855,2.991452991,HNSN
HERC HOLDINGS INC,11/16/06,271,0,5.904059041,0,2.58302583,HTZ
"KBR, INC.",11/16/06,106,0,4.716981132,0,0.943396226,KBR
"VENOCO, INC.",11/17/06,170,0,7.647058824,0,7.647058824,VQ
"FIRST SOLAR, INC.",11/20/06,111,0.900900901,6.306306306,0,1.801801802,FSLR
AERCAP HOLDINGS N.V.,11/21/06,341,0.293255132,4.105571848,0,0.293255132,AER
"WILLDAN GROUP, INC.",11/21/06,200,1,2,0,0,WLDN
ZION OIL & GAS INC,11/21/06,858,0,1.515151515,0.582750583,0.932400932,
NORTH AMERICAN CONSTRUCTION GROUP LTD.,11/22/06,144,0.694444444,5.555555556,0,1.388888889,NOA
"SPIRIT AEROSYSTEMS HOLDINGS, INC.",11/22/06,177,0.564971751,7.90960452,0,0.564971751,SPR
ORITANI FINANCIAL CORP.,11/22/06,708,0.847457627,2.542372881,0,1.412429379,
CENTRAL NORTH AIRPORT GROUP,11/29/06,29,0,0,0,0,OMAB
"CREATIVE REALITIES, INC.",11/29/06,378,0.264550265,3.703703704,0.529100529,1.587301587,RNIN
NETLIST INC,11/30/06,283,1.060070671,5.300353357,0.706713781,2.473498233,NLST
"MACRO SECURITIES DEPOSITOR, LLC",12/1/06,69,1.449275362,2.898550725,0,0,UCR
"MACRO SECURITIES DEPOSITOR, LLC",12/1/06,69,1.449275362,2.898550725,0,0,UCR
MSB FINANCIAL CORP.,12/1/06,379,0.791556728,2.90237467,0.263852243,1.055408971,
"PENN VIRGINIA GP HOLDINGS, L.P.",12/5/06,223,0.448430493,2.69058296,0.896860987,1.34529148,PVG
"NETWORK 1 FINANCIAL GROUP, INC.",12/5/06,474,1.898734177,2.109704641,0.210970464,2.53164557,
"SMART MOVE, INC.",12/7/06,292,0,2.397260274,0,1.712328767,MVE.U
ALLEGIANT TRAVEL CO,12/8/06,108,0.925925926,8.333333333,0.925925926,0.925925926,ALGT
AEGEAN MARINE PETROLEUM NETWORK INC.,12/8/06,342,2.046783626,5.847953216,0,4.678362573,ANW
"HEELYS, INC.",12/11/06,172,0,3.488372093,0.581395349,4.069767442,HLYS
"ATLAS ENERGY RESOURCES, LLC",12/13/06,100,0,1,0,1,ATN
"GUIDANCE SOFTWARE, INC.",12/13/06,197,1.015228426,0.507614213,0.507614213,1.52284264,GUID
IPG PHOTONICS CORP,12/13/06,284,0,6.338028169,0,2.112676056,IPGP
"MEDECISION, INC.",12/13/06,194,1.546391753,2.577319588,0,2.06185567,MEDE
DCT INDUSTRIAL TRUST INC.,12/14/06,111,0.900900901,4.504504505,1.801801802,2.702702703,DCT
GENESIS LEASE LTD,12/14/06,167,0.598802395,5.389221557,0,0,GLS
"OBAGI MEDICAL PRODUCTS, INC.",12/14/06,166,0,6.024096386,0,0,OMPI
TEEKAY OFFSHORE PARTNERS L.P.,12/14/06,109,0.917431193,3.669724771,0,0.917431193,TOO
AFFYMAX INC,12/15/06,244,0.409836066,1.229508197,0.819672131,2.049180328,AFFY
ALTRA INDUSTRIAL MOTION CORP.,12/15/06,85,0,0,0,0,AIMC
"DOUBLE-TAKE SOFTWARE, INC.",12/15/06,157,1.910828025,1.27388535,0,0,DBTK
"CAL DIVE INTERNATIONAL, INC.",12/15/06,53,0,1.886792453,0,0,DVR
"ISILON SYSTEMS, INC.",12/15/06,287,0.696864111,4.181184669,0.348432056,3.832752613,ISLN
"FIRST EAGLE PRIVATE CREDIT, LLC",12/15/06,87,0,4.597701149,1.149425287,2.298850575,NEWS
PANTHEON CHINA ACQUISITION CORP.,12/15/06,834,0.119904077,3.117505995,0,0.119904077,PCQCU
"RESTAURANT ACQUISITION PARTNERS, INC.",12/15/06,1211,0.165152766,2.807597027,0,0.082576383,RAPIU
"CARROLS RESTAURANT GROUP, INC.",12/15/06,162,0,4.938271605,0,4.938271605,TAST
US BIOENERGY CORP,12/15/06,151,0.662251656,5.960264901,0,8.609271523,USBE
"WSB FINANCIAL GROUP, INC.",12/15/06,146,0.684931507,2.739726027,0,3.424657534,WSFG
FUNTALK CHINA HOLDINGS LTD,12/15/06,840,0,2.261904762,0,0.119047619,
"FUWEI FILMS (HOLDINGS), CO. LTD.",12/19/06,426,0.469483568,1.643192488,0.704225352,3.286384977,FFHL
MELCO RESORTS & ENTERTAINMENT LTD,12/19/06,144,1.388888889,3.472222222,0,2.777777778,MPEL
TRINA SOLAR LTD,12/19/06,132,0,1.515151515,0.757575758,2.272727273,TSL
ARTES MEDICAL INC,12/20/06,203,0.492610837,0,0,5.911330049,ARTE
DAYTON SUPERIOR CORP,12/20/06,104,0,3.846153846,0,0.961538462,DSUP
"CLAYMONT STEEL HOLDINGS, INC.",12/20/06,174,0,5.747126437,0,0,PLTE
"HANWHA Q CELLS CO., LTD.",12/20/06,158,1.265822785,3.797468354,0.632911392,1.265822785,SOLF
TRANSFORMA ACQUISITION GROUP INC.,12/20/06,1369,1.314828342,2.483564646,0,0.292184076,TAQ-U
SHINE MEDIA ACQUISITION CORP.,12/21/06,1417,0.14114326,2.681721948,0,0.211714891,SHNDU
"MODERN CINEMA GROUP, INC.",12/21/06,10,0,0,0,0,
UNIVERSAL POWER GROUP INC.,12/22/06,510,0.392156863,1.960784314,0,0.980392157,UPG
"GLG PARTNERS, INC.",12/26/06,1305,0.30651341,2.75862069,0,0.383141762,FRH.U
DB MULTI-SECTOR COMMODITY MASTER TRUST,1/3/07,281,0,1.779359431,0,0,DBA
"AEROGROW INTERNATIONAL, INC.",1/8/07,100,0,4,0,0,AGWI
LEGACY RESERVES LP,1/12/07,139,0,8.633093525,1.438848921,3.597122302,LGCY
MV OIL TRUST,1/19/07,101,0,4.95049505,0,1.98019802,MVO
BUILDABLOCK CORP.,1/22/07,7,0,0,0,0,PHYU
AEROVIRONMENT INC,1/23/07,102,0.980392157,1.960784314,0.980392157,2.941176471,AVAV
UIB GROUP LTD,1/25/07,975,0.205128205,3.076923077,0,0.102564103,CGNUF
CHINA TOPREACH INC.,1/25/07,977,0.204708291,3.07062436,0,0.102354145,CGSUF
"EVOQ PROPERTIES, INC.",1/26/07,425,0.941176471,4.470588235,0.705882353,0.470588235,MMPI
"SONOMA PHARMACEUTICALS, INC.",1/26/07,248,0.403225806,3.629032258,0.806451613,1.612903226,OCLS
"ANIMAL HEALTH HOLDINGS, INC.",1/31/07,67,1.492537313,4.47761194,0,0,AHII
DUNCAN ENERGY PARTNERS L.P.,1/31/07,278,1.079136691,1.798561151,0,3.237410072,DEP
"EMPLOYERS HOLDINGS, INC.",1/31/07,349,0,1.146131805,0.286532951,0,EIG
"HFF, INC.",1/31/07,341,0,4.398826979,1.173020528,1.759530792,HF
RENAISSANCE ACQUISITION CORP.,1/31/07,1290,0.07751938,3.410852713,0.07751938,0.23255814,RAK.U
INFORMATION SERVICES GROUP INC.,2/1/07,1133,0.176522507,2.559576346,0,0.26478376,III.U
NTR ACQUISITION CO.,2/1/07,1381,0.289645185,3.40333092,0,0.217233888,NTQ.U
XTENT INC,2/1/07,150,1.333333333,2,0.666666667,2,XTNT
"MOLECULAR INSIGHT PHARMACEUTICALS, INC.",2/2/07,447,0,3.579418345,0.447427293,2.460850112,MIPI
"COUGAR BIOTECHNOLOGY, INC.",2/5/07,32,0,3.125,0,0,CGRB
DEKANIA CORP.,2/5/07,1301,0.153727902,2.459646426,0.076863951,0,DEKU
CELLCOM ISRAEL LTD.,2/6/07,4,0,0,0,0,CEL
UNION STREET ACQUISITION CORP.,2/6/07,1275,0.31372549,2.274509804,0,0.235294118,USQ-U
"JA SOLAR HOLDINGS CO., LTD.",2/7/07,350,0,3.714285714,0.285714286,2,JASO
"MADRIGAL PHARMACEUTICALS, INC.",2/7/07,336,0.595238095,1.785714286,0.595238095,2.083333333,SNTA
3SBIO INC.,2/7/07,292,0,1.712328767,0.342465753,3.767123288,SSRX
ACCURAY INC,2/8/07,137,1.459854015,2.919708029,1.459854015,2.919708029,ARAY
"MELLANOX TECHNOLOGIES, LTD.",2/8/07,135,1.481481481,2.962962963,1.481481481,2.962962963,MLNX
FORTRESS INVESTMENT GROUP LLC,2/9/07,168,0,5.952380952,0,2.976190476,FIG
"NATIONAL CINEMEDIA, INC.",2/9/07,348,0,4.022988506,0,2.298850575,NCMI
TARGA RESOURCES PARTNERS LP,2/9/07,188,0,6.914893617,0.531914894,1.595744681,NGLS
OPTIMER PHARMACEUTICALS INC,2/9/07,328,0.609756098,1.219512195,0.914634146,2.134146341,OPTR
"U.S. AUTO PARTS NETWORK, INC.",2/9/07,300,1.666666667,4,0.333333333,1.666666667,PRTS
"SWITCH & DATA FACILITIES COMPANY, INC.",2/9/07,256,0.78125,4.296875,0.390625,4.6875,SDXC
TRANS-INDIA ACQUISITION CORP,2/9/07,1656,0.301932367,3.079710145,0,0.362318841,TIL.U
INVESCO DB US DOLLAR INDEX TRUST,2/9/07,296,0,1.689189189,0,0,UUP
POSITIVEID CORP,2/12/07,182,0,6.043956044,1.098901099,0.549450549,CHIP
"FINJAN HOLDINGS, INC.",2/14/07,221,0,3.619909502,0,5.429864253,COINU
GENEVA ACQUISITION CORP,2/14/07,1159,0.086281277,3.710094909,0,0.172562554,GAC.U
"SALARY. COM, INC.",2/15/07,253,1.581027668,4.347826087,0.790513834,1.976284585,SLRY
OPNEXT INC,2/16/07,170,1.176470588,4.705882353,0.588235294,4.117647059,OPXT
"QUADRA REALTY TRUST, INC.",2/16/07,71,0,2.816901408,0,1.408450704,QRR
"CMS BANCORP, INC.",2/22/07,467,0.856531049,2.355460385,0.214132762,1.713062099,CMSB
"ESSA BANCORP, INC.",2/22/07,500,1,4.6,1,1,ESSA
TFS FINANCIAL CORP,2/23/07,534,0.561797753,2.434456929,0,1.685393258,TFSL
ROSETTA GENOMICS LTD.,2/27/07,719,0.139082058,0.417246175,0.417246175,3.47705146,ROSG
"OCEANAUT, INC.",3/1/07,1287,0.233100233,2.564102564,0,0.233100233,OKN.U
"COLEMAN CABLE, INC.",3/2/07,18,0,0,0,0,CCIX
CHURCHILL VENTURES LTD,3/2/07,633,0.157977883,2.685624013,0,0.157977883,CHV.U
CLEARWIRE CORP,3/8/07,91,1.098901099,0,1.098901099,1.098901099,CLWR
ESSEX RENTAL CORP.,3/8/07,1216,0.164473684,2.960526316,0.082236842,0.246710526,HYDQU
BARZEL INDUSTRIES INC.,3/8/07,1382,0.0723589,2.170767004,0,0.0723589,SHJ-U
SOURCEFIRE INC,3/9/07,208,0.961538462,2.884615385,0.961538462,7.211538462,FIRE
XINHUA SPORTS & ENTERTAINMENT LTD,3/9/07,223,2.69058296,3.139013453,0.448430493,0.448430493,XFML
"MEDIA & ENTERTAINMENT HOLDINGS, INC.",3/12/07,1764,0,3.628117914,0,0.113378685,TVH.U
"BIGBAND NETWORKS, INC.",3/15/07,144,1.388888889,6.25,0,4.166666667,BBND
TONGJITANG CHINESE MEDICINES CO,3/16/07,160,0.625,1.875,1.25,3.125,TCM
"FCSTONE GROUP, INC.",3/19/07,229,0.873362445,5.240174672,0.436681223,2.183406114,FCSX
GAFISA S.A.,3/19/07,90,1.111111111,1.111111111,1.111111111,0,GFA
CHINA OPPORTUNITY ACQUISITION CORP.,3/21/07,1264,0.158227848,3.164556962,0.079113924,0.237341772,CHNQU
GLU MOBILE INC,3/22/07,311,0.643086817,3.536977492,0.643086817,2.893890675,GLUU
"CASTLEPOINT HOLDINGS, LTD.",3/23/07,53,0,0,0,0,CPHL
"ARUBA NETWORKS, INC.",3/27/07,149,1.342281879,1.342281879,1.342281879,1.342281879,ARUN
ALPHA SECURITY GROUP CORP,3/27/07,1589,0.125865324,3.083700441,0,0.125865324,HDS.U
"ETELECARE GLOBAL SOLUTIONS, INC.",3/28/07,186,0.537634409,9.139784946,0,1.612903226,ETEL
SANTA MONICA MEDIA CORP,3/28/07,1161,0.172265289,2.928509905,0,0.086132644,MEJ.U
SENORX INC,3/29/07,246,0.81300813,2.032520325,1.62601626,4.471544715,SENO
"SUPER MICRO COMPUTER, INC.",3/29/07,127,0.787401575,5.511811024,0.787401575,0.787401575,SMCI
CAPITAL PRODUCT PARTNERS L.P.,3/30/07,248,0,3.225806452,0,0.806451613,CPLP
"FLAGSTONE REINSURANCE HOLDINGS, S.A.",3/30/07,73,0,2.739726027,0,0,FSR
GSI TECHNOLOGY INC,3/30/07,139,2.158273381,2.158273381,0.71942446,2.158273381,GSIT
INTELGENX TECHNOLOGIES CORP.,3/30/07,1226,1.141924959,2.610114192,0,0.326264274,IGXT
INVESCO CURRENCYSHARES JAPANESE YEN TRUST,4/3/07,40,0,2.5,0,0,FXY
DIALOGIC INC.,4/5/07,165,1.212121212,3.636363636,0,3.636363636,VRAZ
TAILWIND FINANCIAL INC.,4/12/07,1396,0.931232092,2.363896848,0,0.214899713,TNF.U
"COMVERGE, INC.",4/13/07,98,2.040816327,6.12244898,1.020408163,0,COMV
"UNITED STATES NATURAL GAS FUND, LP",4/17/07,210,0,2.380952381,0,0,UNG
MBF HEALTHCARE ACQUISITION CORP.,4/18/07,1315,0.456273764,2.737642586,0,0.30418251,MBH.U
"T-MOBILE US, INC.",4/19/07,111,0,1.801801802,0.900900901,0.900900901,PCS
SUPERIOR OFFSHORE INTERNATIONAL INC.,4/20/07,189,0,8.994708995,0,2.116402116,DEEP
PINPOINT ADVANCE CORP,4/20/07,1546,0.194049159,2.263906856,0,0.064683053,PPACU
SIMCERE PHARMACEUTICAL GROUP,4/20/07,496,0.403225806,2.620967742,1.411290323,2.620967742,SCR
CHINA HEALTHCARE ACQUISITION CORP.,4/23/07,1173,0.255754476,3.324808184,0,0.341005968,CHM.U
"CINEMARK HOLDINGS, INC.",4/24/07,263,0.380228137,7.604562738,0,2.281368821,CNK
OCEANFREIGHT INC.,4/25/07,108,0.925925926,6.481481481,0,0,OCNF
"OCEAN POWER TECHNOLOGIES, INC.",4/25/07,255,0.784313725,1.568627451,0,3.921568627,OPTT
EDENOR,4/26/07,108,0,8.333333333,0,0.925925926,EDN
"OREXIGEN THERAPEUTICS, INC.",4/26/07,197,0.507614213,2.538071066,1.015228426,2.030456853,OREX
VICTORY ACQUISITION CORP,4/26/07,1240,0.080645161,2.5,0.080645161,0.564516129,VRY.U
"CYALUME TECHNOLOGIES HOLDINGS, INC.",4/26/07,1227,0.081499593,3.341483293,0,0,VTRQU
TRULITE INC,4/30/07,20,0,0,0,0,TRUL
PHARMASSET INC,4/30/07,114,0,1.754385965,0.877192982,0.877192982,VRUS
"CAVIUM, INC.",5/2/07,157,1.27388535,6.369426752,0,2.547770701,CAVM
NEUROGESX INC,5/2/07,202,0.99009901,1.485148515,0.99009901,2.475247525,NGSX
"ACORN INTERNATIONAL, INC.",5/3/07,235,0.425531915,2.553191489,0.85106383,2.553191489,ATV
"QIAO XING MOBILE COMMUNICATION CO., LTD.",5/3/07,169,1.183431953,6.50887574,0,2.366863905,QXM
"INTERACTIVE BROKERS GROUP, INC.",5/4/07,252,0.396825397,0.793650794,0.396825397,0,IBKR
"OAK TREE EDUCATIONAL PARTNERS, INC.",5/7/07,8,0,0,0,0,
TOMOTHERAPY INC,5/9/07,112,1.785714286,2.678571429,0.892857143,0.892857143,TTPY
ACCELERIZE INC.,5/9/07,97,1.030927835,6.18556701,0,0,
AECOM,5/11/07,238,0.840336134,2.941176471,0,0.420168067,ACM
"ALBIREO PHARMA, INC.",5/11/07,233,0.429184549,0.858369099,0.429184549,3.433476395,BIOD
JMP GROUP INC.,5/11/07,142,0,6.338028169,0,2.816901408,JMP
"SOLERA HOLDINGS, INC",5/14/07,202,0.495049505,5.940594059,0,6.930693069,SLH
"PINNACLE GAS RESOURCES, INC.",5/15/07,107,0,1.869158879,0,5.607476636,PINN
INSULET CORP,5/15/07,135,0,1.481481481,0.740740741,2.962962963,PODD
"CAI INTERNATIONAL, INC.",5/16/07,284,0,7.394366197,0,2.112676056,CAP
"CONTINENTAL RESOURCES, INC",5/16/07,103,0,2.912621359,0,3.883495146,CLR
"GENESIS HEALTHCARE, INC.",5/16/07,340,0,7.058823529,0,1.764705882,SKH
"CHINA SUNERGY CO., LTD.",5/17/07,117,0,0.854700855,0.854700855,1.709401709,CSUN
EURAND N.V.,5/17/07,312,0.641025641,3.846153846,0.641025641,1.282051282,EURX
TECHTARGET INC,5/17/07,172,1.162790698,2.325581395,0,4.651162791,TTGT
ENERNOC INC,5/18/07,247,0.809716599,5.668016194,0.4048583,4.453441296,ENOC
COLUMBUS ACQUISITION CORP,5/21/07,1434,0.348675035,2.928870293,0,0.209205021,BUS.U
TRIMAS CORP,5/21/07,79,0,1.265822785,0,0,TRS
ARCADE ACQUISITION CORP.,5/22/07,1042,0.09596929,3.550863724,0,0.287907869,ACDQU
LOUISIANA BANCORP INC,5/23/07,403,0.248138958,3.473945409,0,2.23325062,LABC
RSC HOLDINGS INC.,5/23/07,168,0,5.952380952,0,4.761904762,RRR
"SIRTRIS PHARMACEUTICALS, INC.",5/23/07,479,0.417536534,4.384133612,0.417536534,3.549060543,SIRT
STARLIMS TECHNOLOGIES LTD,5/24/07,95,2.105263158,3.157894737,0,2.105263158,LIMS
"WESTWAY GROUP, INC.",5/24/07,1395,0.286738351,2.508960573,0,0.286738351,SACQU
TRANSTECH SERVICES PARTNERS INC.,5/24/07,1224,0.163398693,2.941176471,0,0.245098039,TTSPU
"VANTAGE ENERGY SERVICES, INC.",5/24/07,1536,1.302083333,3.3203125,0.065104167,0.1953125,VTG.U
CLEAN ENERGY FUELS CORP.,5/25/07,119,1.680672269,2.521008403,0,1.680672269,CLNE
"AMICUS THERAPEUTICS, INC.",5/31/07,288,0.694444444,0.694444444,1.041666667,2.777777778,FOLD
JAZZ PHARMACEUTICALS PLC,6/1/07,518,0.965250965,1.158301158,0.386100386,4.247104247,JAZZ
"LDK SOLAR CO., LTD.",6/1/07,141,0.709219858,1.418439716,0.709219858,2.127659574,LDK
STONELEIGH PARTNERS ACQUISITION CORP.,6/1/07,1184,0.337837838,3.800675676,0.084459459,0.168918919,SOC.U
RESPONSE GENETICS INC,6/6/07,330,0.303030303,0.909090909,1.515151515,5.151515152,RGDX
"STARENT NETWORKS, CORP.",6/6/07,252,2.380952381,3.571428571,1.19047619,3.968253968,STAR
INFINERA CORP,6/7/07,190,1.052631579,2.105263158,1.052631579,5.263157895,INFN
FBR & CO.,6/8/07,25,0,0,0,0,FBCM
"LIMELIGHT NETWORKS, INC.",6/8/07,207,0.966183575,3.8647343,0.483091787,3.381642512,LLNW
YINGLI GREEN ENERGY HOLDING CO LTD,6/8/07,395,0.253164557,1.518987342,0.253164557,0.759493671,YGE
BWAY HOLDING CO,6/13/07,15,0,0,0,0,BWY
"GREEN BRICK PARTNERS, INC.",6/15/07,218,0,6.422018349,0,4.587155963,BIOF
CHINA SHENGHUO PHARMACEUTICAL HOLDINGS INC,6/18/07,115,0.869565217,2.608695652,0.869565217,0.869565217,KUN
ADVANCED TECHNOLOGY ACQUISITION CORP.,6/19/07,1635,0.244648318,2.752293578,0.06116208,0.428134557,AXC.U
VEDANTA LTD,6/19/07,322,1.242236025,1.863354037,0.310559006,0.931677019,SLT
"ENSYNC, INC.",6/19/07,247,0.4048583,7.692307692,0,1.214574899,ZBB
BOISE INC.,6/20/07,1305,0.153256705,2.988505747,0.076628352,0.30651341,AII.U
TIPTREE INC.,6/22/07,269,0,2.602230483,0,0,CRE
BLACKSTONE GROUP INC,6/25/07,245,0,4.897959184,0.816326531,2.448979592,BX
"MONGOLIA HOLDINGS, INC.",6/25/07,170,0,1.764705882,0.588235294,0,CNSV
AUTHENTEC INC,6/27/07,171,1.169590643,2.339181287,1.754385965,1.169590643,AUTH
"DATA DOMAIN, INC.",6/27/07,176,1.136363636,2.840909091,1.136363636,2.840909091,DDUP
"SPECTRA ENERGY PARTNERS, LP",6/27/07,285,0,8.771929825,0.350877193,1.052631579,SEP
"POLYPORE INTERNATIONAL, INC.",6/28/07,79,0,7.594936709,0,0,PPO
"PROS HOLDINGS, INC.",6/28/07,152,0,3.947368421,0,0,PRO
"COMSCORE, INC.",6/28/07,137,1.459854015,0.729927007,1.459854015,5.109489051,SCOR
SPREADTRUM COMMUNICATIONS INC,6/28/07,148,1.351351351,4.054054054,2.027027027,3.378378378,SPRD
TWIN VEE POWERCATS INC,6/29/07,170,0,1.764705882,0,0.588235294,IVA
ALYST ACQUISITION CORP.,7/2/07,1270,0.157480315,2.992125984,0.078740157,0.157480315,AYA.U
"BRIDGELINE DIGITAL, INC.",7/2/07,233,5.150214592,3.004291845,0.429184549,1.287553648,BLSW
SHORETEL INC,7/3/07,182,1.648351648,2.197802198,0.549450549,1.098901099,SHOR
"DHI GROUP, INC.",7/18/07,120,0,6.666666667,0,4.166666667,DHX
ENCORE BANCSHARES INC,7/18/07,197,1.015228426,2.030456853,1.52284264,0,EBTX
"BLUEKNIGHT ENERGY PARTNERS, L.P.",7/18/07,156,0,3.205128205,0,2.564102564,SGLP
LIMCO-PIEDMONT INC,7/19/07,138,2.173913043,5.797101449,0.724637681,0,LIMC
NETEZZA CORP,7/19/07,277,1.083032491,4.332129964,0.36101083,3.249097473,NZ
AIRVANA INC,7/20/07,128,1.5625,1.5625,1.5625,3.125,AIRV
"HHGREGG, INC.",7/20/07,103,0,1.941747573,0,0.970873786,HGG
MF GLOBAL HOLDINGS LTD.,7/20/07,28,0,0,0,0,MF
"ORBITZ WORLDWIDE, INC.",7/20/07,206,0,9.223300971,0,2.427184466,OWW
KBL HEALTHCARE ACQUISITION CORP III,7/23/07,1165,0.17167382,2.918454936,0.08583691,0.25751073,KHA
"BLADELOGIC, INC.",7/25/07,171,1.754385965,3.50877193,1.169590643,1.754385965,BLOG
MONOTYPE IMAGING HOLDINGS INC.,7/25/07,216,0.462962963,2.777777778,0,2.777777778,TYPE
IMARX THERAPEUTICS INC,7/26/07,356,0.561797753,1.966292135,0,1.404494382,IMRX
REX ENERGY CORP,7/26/07,185,1.621621622,6.486486486,0.540540541,3.243243243,REXX
VALIDUS HOLDINGS LTD,7/26/07,89,2.247191011,5.617977528,1.123595506,2.247191011,VR
LULULEMON ATHLETICA INC.,7/27/07,127,0.787401575,3.149606299,0,1.57480315,LULU
"PERFECT WORLD CO., LTD.",7/27/07,120,0.833333333,0.833333333,1.666666667,1.666666667,PWRD
VOLTAIRE LTD.,7/27/07,133,1.503759398,3.759398496,0.751879699,1.503759398,VOLT
DOLAN CO.,8/2/07,276,1.449275362,2.536231884,0,0.724637681,DM
GENPACT LTD,8/2/07,165,2.424242424,9.090909091,0.606060606,3.636363636,G
ALTERNATIVE ASSET MANAGEMENT ACQUISITION CORP.,8/3/07,1062,0.282485876,2.824858757,0.094161959,0.470809793,AMV
CONCHO RESOURCES INC,8/3/07,365,0,9.04109589,0.273972603,6.849315068,CXO
"SUCAMPO PHARMACEUTICALS, INC.",8/3/07,237,0.843881857,0.421940928,0.843881857,3.797468354,SCMP
VIRTUSA CORP,8/3/07,201,0.995024876,1.990049751,0.497512438,2.985074627,VRTU
E-HOUSE (CHINA) HOLDINGS LTD,8/8/07,178,0.561797753,1.123595506,0.561797753,0.561797753,EJ
HIRERIGHT INC,8/8/07,147,1.360544218,2.040816327,0,3.401360544,HIRE
MASIMO CORP,8/8/07,255,1.176470588,1.960784314,1.176470588,3.921568627,MASI
CRESTWOOD MIDSTREAM PARTNERS LP,8/8/07,210,0,2.857142857,0.476190476,1.904761905,
"DEMANDTEC, INC.",8/9/07,160,1.25,5,0.625,2.5,DMAN
WUXI PHARMATECH (CAYMAN) INC.,8/9/07,315,0.634920635,5.714285714,0.317460317,1.26984127,WX
MERCADOLIBRE INC,8/10/07,128,2.34375,6.25,0,0.78125,MELI
PARAGON SHIPPING INC.,8/10/07,124,0.806451613,7.258064516,0,3.225806452,PRGN
HORSEHEAD HOLDING LLC,8/10/07,47,0,0,0,0,ZINC
"VMWARE, INC.",8/15/07,297,1.683501684,5.387205387,0.336700337,2.693602694,VMW
NORTH PENN BANCORP INC,8/16/07,413,0.242130751,4.842615012,0.242130751,0.726392252,
COSAN LTD.,8/20/07,274,0.364963504,1.094890511,0,2.919708029,CZZ
"BEACON FEDERAL BANCORP, INC.",8/22/07,494,1.012145749,5.263157895,0.809716599,0.809716599,BFED
"FIRST FINANCIAL NORTHWEST, INC.",8/23/07,392,0.510204082,4.336734694,0,0.510204082,FFNW
"LAPORTE BANCORP, INC.",8/27/07,412,0.485436893,3.640776699,0,0,LPSB
"NORTHFIELD BANCORP, INC.",8/27/07,535,0.560747664,1.869158879,0,1.495327103,NFBK
INTERAMERICAN ACQUISITION GROUP INC,9/5/07,1,0,0,0,0,IAQGU
ENCORE ENERGY PARTNERS LP,9/12/07,152,0.657894737,9.210526316,0,4.605263158,ENP
"SPI ENERGY CO., LTD.",9/17/07,70,0,1.428571429,1.428571429,0,SOPW
ATHENAHEALTH INC,9/20/07,417,0.71942446,3.597122302,0.479616307,2.158273381,ATHN
SEANERGY MARITIME CORP.,9/25/07,1699,0.058858152,2.354326074,0.294290759,0.117716304,SRG
FLY LEASING LTD,9/27/07,152,0.657894737,3.289473684,0,0,FLY
DUFF & PHELPS CORP,10/1/07,261,1.53256705,5.363984674,0,2.298850575,DUF
"CHINA CGAME, INC.",10/1/07,110,0.909090909,2.727272727,0.909090909,0.909090909,RCH
HICKS ACQUISITION CO I INC.,10/1/07,673,0.29717682,3.268945022,0.14858841,0.29717682,TOH
"CONSTANT CONTACT, INC.",10/3/07,276,1.811594203,3.623188406,1.086956522,5.072463768,CTCT
"INTER-ATLANTIC FINANCIAL, INC.",10/4/07,980,0.102040816,3.265306122,0,0.102040816,IAN
UNITED INSURANCE HOLDINGS CORP.,10/5/07,1732,1.327944573,3.002309469,0.057736721,0.173210162,FMGQU
"MAP PHARMACEUTICALS, INC.",10/5/07,198,0.505050505,1.515151515,0.505050505,2.02020202,MAPP
