Name,Filing Date,Word Length_category,c1,c2,c3,c4,ticker,Word Length_sentiment,negative,positive,uncertainty,litigious,strongmodal,weakmodal,constraining,internet
MEDICINES CO /DE,8/8/00,141,2.127659574,3.5460992910000004,0.0,4.964539007,MDCO,143.0,0.006993007,0.0,0.013986014,0.0,0.013986014,0.006993007,0.013986014,0
MIND CTI LTD,8/8/00,141,2.127659574,2.127659574,1.418439716,2.127659574,MNDO,143.0,0.0,0.0,0.034965035,0.006993007,0.027972028,0.0,0.006993007,1
PEMSTAR INC,8/8/00,301,3.986710963,5.647840532000001,0.0,4.983388703999999,PMTR,305.0,0.0,0.006557377,0.026229508,0.0032786890000000004,0.009836066,0.013114754,0.0,0
TELECOMMUNICATION SYSTEMS INC /FA/,8/8/00,153,1.307189542,4.575163399,0.653594771,0.653594771,TSYS,155.0,0.006451613,0.019354839,0.038709677000000005,0.0,0.012903226,0.012903226,0.0,0
ATHEROGENICS INC,8/9/00,112,1.785714286,5.357142857,0.892857143,2.678571429,AGIX,114.0,0.0,0.00877193,0.035087719,0.0,0.026315789,0.00877193,0.0,0
"STATS CHIPPAC, INC.",8/9/00,215,0.465116279,4.186046512,0.0,1.860465116,CHPC,215.0,0.023255814,0.0,0.013953488,0.0,0.013953488,0.0,0.0,0
MCDATA CORP,8/9/00,256,1.171875,2.734375,0.78125,0.78125,MCDT,259.0,0.003861004,0.011583012,0.011583012,0.0,0.0077220080000000016,0.023166023,0.0077220080000000016,0
PHARSIGHT CORP,8/9/00,132,1.515151515,1.515151515,0.757575758,1.515151515,PHST,134.0,0.014925373,0.0,0.044776119,0.007462687,0.007462687,0.007462687,0.02238806,0
RADVIEW SOFTWARE LTD,8/9/00,149,1.342281879,6.0402684560000015,0.67114094,2.013422819,RDVW,151.0,0.0,0.0,0.006622517,0.0,0.013245033,0.006622517,0.013245033,0
REPEATER TECHNOLOGIES INC,8/9/00,135,0.740740741,2.222222222,0.740740741,2.9629629630000003,RPTR,137.0,0.0,0.0,0.02189781,0.0,0.01459854,0.00729927,0.00729927,0
TVIA INC,8/9/00,142,0.704225352,3.521126761,1.408450704,0.704225352,TVIA,143.0,0.0,0.0,0.034965035,0.0,0.013986014,0.006993007,0.0,0
ESPERION THERAPEUTICS INC/MI,8/10/00,145,2.068965517,2.068965517,1.379310345,4.827586207,ESPR,147.0,0.0,0.006802720999999999,0.040816327,0.006802720999999999,0.013605442,0.013605442,0.006802720999999999,0
EVOLVE SOFTWARE INC,8/10/00,202,1.98019802,2.97029703,0.99009901,1.98019802,EVLV,205.0,0.0,0.009756098,0.024390244,0.0,0.024390244,0.009756098,0.009756098,1
H POWER CORP,8/10/00,177,1.129943503,1.694915254,0.564971751,3.95480226,HPOW,178.0,0.0,0.0,0.04494382,0.0,0.028089888,0.011235955,0.011235955,0
LARGE SCALE BIOLOGY CORP,8/10/00,133,1.503759398,3.759398496,0.7518796990000001,2.255639098,LSBC,136.0,0.0,0.007352941,0.029411765,0.0,0.036764706,0.014705882,0.022058824,0
BELMOND LTD.,8/10/00,117,0.0,5.982905982999999,0.0,0.0,OEH,117.0,0.0,0.0,0.034188034,0.008547009,0.034188034,0.008547009,0.0,0
"RTI SURGICAL, INC.",8/10/00,151,2.649006623,0.662251656,0.662251656,2.649006623,RTIX,153.0,0.0,0.006535948000000001,0.013071895,0.0,0.019607843,0.013071895,0.006535948000000001,0
VINA TECHNOLOGIES INC,8/10/00,107,0.934579439,1.869158879,0.0,3.738317757,VINA,109.0,0.0,0.009174312,0.027522936,0.0,0.036697248,0.009174312,0.0,0
EQUINIX INC,8/11/00,74,2.702702703,4.054054054,0.0,2.702702703,EQIX,75.0,0.0,0.0,0.026666667,0.0,0.026666667,0.013333333,0.013333333,1
MILLENNIUM CELL INC,8/11/00,194,0.0,2.06185567,0.515463918,4.12371134,MCEL,197.0,0.015228426000000003,0.0050761420000000005,0.020304569,0.0,0.035532995,0.0,0.0,0
AMERICAN MEDICAL SYSTEMS HOLDINGS INC,8/14/00,186,1.075268817,3.76344086,0.537634409,3.76344086,AMMD,187.0,0.0,0.0,0.026737968,0.0,0.010695187,0.0,0.010695187,0
DYAX CORP,8/15/00,110,1.818181818,2.727272727,0.909090909,0.909090909,DYAX,113.0,0.0,0.0,0.008849558,0.0,0.008849558,0.044247788,0.017699115,0
LEXAR MEDIA INC,8/15/00,124,1.612903226,5.64516129,0.0,0.806451613,LEXR,125.0,0.0,0.0,0.032,0.0,0.016,0.024,0.008,0
VIEWLOCITY INC,8/15/00,121,1.652892562,4.132231405,0.0,1.652892562,SYNQ,123.0,0.008130080999999999,0.016260163,0.032520325,0.0,0.024390244,0.016260163,0.008130080999999999,0
O2WIRELESS SOLUTIONS INC,8/16/00,166,1.204819277,3.012048193,0.0,1.204819277,OTWO,166.0,0.012048193,0.0,0.054216867,0.0,0.024096386,0.006024096,0.006024096,1
PEOPLEPC INC,8/16/00,188,0.0,2.127659574,0.0,2.659574468,PEOP,190.0,0.015789473999999998,0.0,0.042105263,0.0,0.021052632,0.0,0.005263158,1
AVISTAR COMMUNICATIONS CORP,8/17/00,195,0.0,3.58974359,1.025641026,1.025641026,AVSR,196.0,0.0,0.015306122,0.035714286,0.0,0.020408163,0.0,0.005102041,0
INTEGRATED TELECOM EXPRESS INC/ CA,8/18/00,148,0.6756756759999999,1.351351351,1.351351351,1.351351351,ITXI,150.0,0.0,0.006666666999999999,0.033333333,0.0,0.02,0.02,0.013333333,1
PECO II INC,8/18/00,185,1.081081081,5.405405405,0.0,3.783783784,PIII,188.0,0.0,0.010638298,0.021276596,0.0,0.021276596,0.005319149,0.005319149,0
PECO II INC,8/18/00,185,1.081081081,5.405405405,0.0,3.783783784,PIII,188.0,0.0,0.010638298,0.021276596,0.0,0.021276596,0.005319149,0.005319149,0
PINNACLE FINANCIAL PARTNERS INC,8/18/00,101,0.0,0.99009901,0.0,0.0,PNFP,101.0,0.0,0.0,0.0,0.0,0.01980198,0.0,0.0,0
WJ COMMUNICATIONS INC,8/18/00,124,0.806451613,4.032258065,0.0,6.451612902999999,WJCI,126.0,0.0,0.007936508,0.031746032,0.0,0.03968254,0.0,0.0,1
VIASOURCE COMMUNICATIONS INC,8/21/00,95,1.052631579,4.210526316,0.0,0.0,VVVV,96.0,0.0,0.0,0.0625,0.010416667,0.041666667,0.0,0.0,0
ISTA PHARMACEUTICALS INC,8/22/00,137,1.459854015,2.189781022,0.729927007,2.189781022,ISTA,139.0,0.007194245,0.014388489,0.021582734,0.007194245,0.035971223,0.007194245,0.0,0
"KNOVA SOFTWARE, INC.",8/28/00,267,1.123595506,5.243445693,0.374531835,1.872659176,SVCW,270.0,0.007407406999999999,0.011111111000000002,0.011111111000000002,0.0,0.022222222000000003,0.007407406999999999,0.018518519,0
FIRST SCIENTIFIC INC,9/7/00,172,0.0,0.581395349,0.581395349,1.162790698,FSFI,173.0,0.0,0.005780347,0.011560694,0.005780347,0.040462428,0.005780347,0.011560694,0
BANK MUTUAL CORP,9/13/00,153,0.653594771,6.5359477120000005,0.0,0.0,BKMU,153.0,0.0,0.0,0.032679739,0.0,0.052287582,0.019607843,0.006535948000000001,0
CHILES OFFSHORE INC/NEW/,9/19/00,138,0.0,2.173913043,0.0,2.173913043,COD,138.0,0.007246376999999998,0.007246376999999998,0.043478261,0.0,0.02173913,0.007246376999999998,0.0,0
VIRYANET LTD,9/19/00,159,1.886792453,4.4025157230000005,0.628930818,1.886792453,VRYA,165.0,0.0,0.0,0.006060606,0.0,0.0,0.006060606,0.006060606,1
COM21 INC,9/20/00,89,2.247191011,4.494382022,0.0,3.370786517,,91.0,0.0,0.0,0.032967033,0.010989011000000002,0.010989011000000002,0.010989011000000002,0.010989011000000002,0
OMNISKY CORP,9/21/00,123,0.81300813,2.43902439,0.81300813,0.0,OMNY,124.0,0.0,0.0,0.032258065,0.0,0.008064515999999999,0.024193548,0.016129031999999998,1
TTM TECHNOLOGIES INC,9/21/00,487,0.410677618,2.8747433260000004,0.0,2.05338809,TTMI,487.0,0.006160164,0.004106776,0.028747433,0.004106776,0.012320329,0.0,0.014373717,0
ZENGINE INC,9/21/00,131,1.5267175569999998,4.580152672,0.763358779,2.290076336,ZNGN,134.0,0.0,0.029850746,0.014925373,0.0,0.02238806,0.007462687,0.007462687,1
CURON MEDICAL INC,9/22/00,146,0.684931507,4.794520548,1.369863014,5.479452055,CURN,147.0,0.0,0.0,0.027210884,0.0,0.034013605,0.027210884,0.006802720999999999,0
INRANGE TECHNOLOGIES CORP,9/22/00,154,0.0,3.246753247,0.0,0.649350649,INRG,154.0,0.019480519,0.0,0.019480519,0.006493506,0.012987013,0.006493506,0.0,1
COSINE COMMUNICATIONS INC,9/26/00,106,0.943396226,3.773584906,0.943396226,2.830188679,COSN,108.0,0.0,0.009259259,0.0,0.0,0.0,0.009259259,0.0,1
"ASE TECHNOLOGY HOLDING CO., LTD.",9/27/00,1,0.0,0.0,0.0,0.0,ASX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AVANTGO INC,9/27/00,123,1.62601626,1.62601626,0.0,0.81300813,AVGO,124.0,0.0,0.0,0.072580645,0.0,0.024193548,0.032258065,0.016129031999999998,1
EDEN BIOSCIENCE CORP,9/27/00,70,0.0,2.857142857,2.857142857,7.142857143,EDEN,73.0,0.0,0.01369863,0.04109589,0.0,0.01369863,0.0,0.0,0
HYDRIL CO,9/27/00,223,0.0,1.34529148,0.0,4.484304933,HYDL,224.0,0.008928571,0.004464286,0.026785714,0.008928571,0.022321429,0.0,0.008928571,0
MIRANT CORP,9/27/00,140,0.0,5.0,0.0,1.428571429,SOE,141.0,0.007092199,0.0,0.035460993,0.0,0.028368794,0.0,0.0,0
DURECT CORP,9/28/00,143,1.398601399,2.097902098,0.699300699,2.797202797,DRRX,145.0,0.0,0.013793103,0.04137931,0.0,0.020689655,0.006896551999999999,0.006896551999999999,0
VASTERA INC,9/28/00,167,1.19760479,2.395209581,1.19760479,5.389221557000001,VAST,170.0,0.0,0.005882353000000001,0.029411765,0.0,0.023529412000000003,0.005882353000000001,0.011764706000000002,0
"ROAD, INC",9/29/00,124,0.806451613,3.225806452,1.612903226,4.838709677,ARDI,128.0,0.0,0.0,0.0234375,0.0,0.0234375,0.0078125,0.0078125,0
"VERMILLION, INC.",9/29/00,109,0.0,3.669724771,0.0,2.752293578,CIPH,109.0,0.0,0.009174312,0.036697248,0.0,0.027522936,0.0,0.0,0
INTEGER HOLDINGS CORP,9/29/00,146,0.0,6.849315067999999,0.0,0.0,GB,146.0,0.0,0.0,0.020547945,0.006849315,0.01369863,0.0,0.0,0
GENOMICA CORP /DE/,9/29/00,125,2.4,3.2,0.0,4.0,GNOM,125.0,0.0,0.048,0.008,0.0,0.024,0.008,0.016,0
INTERSHOP COMMUNICATIONS AG,9/29/00,152,1.315789474,3.947368421,0.657894737,2.631578947,ISHP,154.0,0.0,0.0,0.038961039,0.0,0.045454545,0.0,0.019480519,0
PROTON ENERGY SYSTEMS INC,9/29/00,111,1.801801802,2.702702703,0.900900901,3.603603604,PRTN,112.0,0.0,0.008928571,0.026785714,0.0,0.026785714,0.008928571,0.0,0
"STEC, INC.",9/29/00,230,0.434782609,1.304347826,0.0,1.304347826,STEC,231.0,0.0,0.008658009,0.021645022000000003,0.0,0.021645022000000003,0.012987013,0.004329004,0
ELASTIC NETWORKS INC,10/2/00,165,1.212121212,1.818181818,0.0,1.212121212,ELAS,166.0,0.012048193,0.006024096,0.042168675,0.012048193,0.036144578,0.012048193,0.006024096,0
INFORMAX INC,10/3/00,199,1.005025126,2.010050251,3.015075377,1.5075376880000002,INMX,205.0,0.0,0.019512195,0.043902439,0.0,0.024390244,0.004878049000000001,0.014634146,0
ADVANCED SWITCHING COMMUNICATIONS INC,10/5/00,198,2.02020202,2.525252525,2.02020202,3.03030303,ASCX,203.0,0.009852217,0.019704433,0.034482759,0.0,0.019704433,0.014778325,0.009852217,1
"TAPESTRY, INC.",10/5/00,106,0.0,1.886792453,0.0,0.943396226,COH,106.0,0.0,0.0,0.037735849,0.009433962,0.056603774,0.0,0.009433962,0
KOSAN BIOSCIENCES INC,10/5/00,160,2.5,3.125,0.0,3.125,KOSN,162.0,0.0,0.012345678999999998,0.018518519,0.0,0.030864198,0.012345678999999998,0.012345678999999998,0
NEWPOWER HOLDINGS INC,10/5/00,83,2.4096385540000003,2.4096385540000003,0.0,0.0,NPW,83.0,0.012048193,0.0,0.048192771,0.0,0.072289157,0.0,0.012048193,0
OPLINK COMMUNICATIONS INC,10/5/00,147,1.360544218,2.040816327,1.360544218,2.721088435,OPLK,149.0,0.006711409000000001,0.0,0.020134228,0.0,0.020134228,0.0,0.006711409000000001,0
ASIA GLOBAL CROSSING LTD,10/10/00,159,0.0,6.2893081760000005,0.0,0.628930818,AGCX,159.0,0.006289308,0.0,0.056603774,0.0,0.018867925,0.0,0.012578616,1
POZEN INC /NC,10/11/00,33,0.0,0.0,0.0,0.0,POZN,33.0,0.0,0.0,0.090909091,0.0,0.03030303,0.0,0.0,0
W-H ENERGY SERVICES INC,10/11/00,389,0.7712082259999999,3.084832905,0.0,2.05655527,WHES,389.0,0.010282776,0.002570694,0.023136247,0.0,0.010282776,0.002570694,0.007712081999999999,0
FINGER LAKES BANCORP INC,10/12/00,231,1.731601732,3.896103896,0.0,1.298701299,FLBC,231.0,0.004329004,0.004329004,0.012987013,0.0,0.025974026,0.017316017,0.0,0
INTROGEN THERAPEUTICS INC,10/12/00,153,1.307189542,2.614379085,1.307189542,2.614379085,INGN,156.0,0.0,0.006410256,0.019230769,0.0,0.012820513,0.006410256,0.012820513,0
PHARMANET DEVELOPMENT GROUP INC,10/12/00,465,1.290322581,4.731182796000001,0.4301075270000001,1.7204301080000002,SFC,470.0,0.012765957,0.017021276999999998,0.021276596,0.00212766,0.019148936,0.027659574,0.014893617,0
SYNPLICITY INC,10/13/00,156,1.923076923,4.487179487,0.641025641,3.205128205,SYNP,157.0,0.0,0.0,0.025477707,0.0,0.038216561,0.006369427,0.012738854,1
ENDWAVE CORP,10/17/00,36,0.0,0.0,0.0,0.0,ENWV,36.0,0.0,0.0,0.055555556,0.0,0.055555556,0.0,0.0,0
MONSANTO CO /NEW/,10/18/00,61,0.0,1.6393442619999998,0.0,0.0,MON,61.0,0.016393443,0.0,0.06557377,0.0,0.06557377,0.0,0.0,0
IXIA,10/18/00,124,2.419354839,1.612903226,0.806451613,1.612903226,XXIA,124.0,0.0,0.008064515999999999,0.040322581,0.0,0.016129031999999998,0.008064515999999999,0.008064515999999999,0
WIPRO LTD,10/20/00,195,1.5384615380000002,2.051282051,1.5384615380000002,0.512820513,WIT,195.0,0.0,0.0,0.015384615,0.0,0.005128205,0.01025641,0.005128205,0
WESTPORT RESOURCES CORP,10/20/00,137,0.729927007,7.299270073,0.729927007,0.729927007,WRC,138.0,0.02173913,0.0,0.043478261,0.0,0.02173913,0.0,0.0,0
"DELCATH SYSTEMS, INC.",10/24/00,388,0.0,3.092783505,1.030927835,0.257731959,DCTHU,395.0,0.017721518999999998,0.007594936999999999,0.027848101,0.0,0.027848101,0.015189873,0.010126582,0
HYDROGENICS CORP,10/27/00,130,1.5384615380000002,3.076923077,1.5384615380000002,4.615384615,HYGS,133.0,0.0,0.015037594,0.037593985,0.0,0.015037594,0.007518797,0.0,0
MEDICHEM LIFE SCIENCES INC,10/27/00,178,1.6853932580000002,5.056179775,0.561797753,3.370786517,MCLS,180.0,0.005555556,0.0,0.044444444000000013,0.0,0.011111111000000002,0.0,0.011111111000000002,0
SUN BANCSHARES INC,10/27/00,93,0.0,3.225806452,0.0,4.301075269,SNBA,93.0,0.0,0.0,0.0,0.0,0.021505376,0.0,0.0,0
AMERICAN PHYSICIANS CAPITAL INC,11/1/00,291,1.030927835,2.06185567,0.0,0.0,ACAP,292.0,0.003424658,0.006849315,0.02739726,0.003424658,0.030821918,0.01369863,0.023972603,0
"EPL OIL & GAS, INC.",11/2/00,240,1.25,3.333333333,0.0,2.5,EPL,244.0,0.0,0.0,0.028688525,0.004098361,0.024590164,0.004098361,0.004098361,0
"EPL OIL & GAS, INC.",11/2/00,240,1.25,3.333333333,0.0,2.5,EPL,244.0,0.0,0.0,0.028688525,0.004098361,0.024590164,0.004098361,0.004098361,0
EVERGREEN SOLAR INC,11/2/00,154,1.298701299,1.298701299,1.298701299,2.597402597,ESLR,157.0,0.0,0.031847134,0.031847134,0.01910828,0.031847134,0.012738854,0.012738854,0
OPTICAL COMMUNICATION PRODUCTS INC,11/3/00,1,0.0,0.0,0.0,0.0,OCPI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UTI WORLDWIDE INC,11/3/00,335,2.686567164,6.2686567160000015,0.0,1.492537313,UTIW,336.0,0.008928571,0.0,0.032738095,0.0,0.014880952,0.008928571,0.00297619,0
TRANSMETA CORP,11/7/00,164,1.219512195,3.658536585,0.609756098,1.219512195,TMTA,166.0,0.0,0.006024096,0.048192771,0.0,0.024096386,0.012048193,0.012048193,1
AEROGEN INC,11/13/00,170,1.176470588,1.176470588,1.176470588,2.9411764710000003,AEGN,172.0,0.0,0.011627907,0.040697674,0.0,0.040697674,0.011627907,0.01744186,0
COMPUTER ACCESS TECHNOLOGY CORP,11/13/00,117,0.854700855,1.709401709,0.0,5.128205128,CATZ,121.0,0.0,0.0,0.041322314,0.0,0.049586777,0.008264463,0.008264463,0
LUMINENT INC,11/13/00,111,0.900900901,1.801801802,0.900900901,0.900900901,LMNE,113.0,0.0,0.0,0.017699115,0.0,0.026548673,0.008849558,0.008849558,0
ADOLOR CORP,11/14/00,131,2.290076336,1.5267175569999998,0.763358779,7.633587786,ADLR,133.0,0.0,0.015037594,0.037593985,0.0,0.022556391,0.007518797,0.015037594,0
"GEOPHARMA, INC.",11/14/00,446,0.896860987,3.587443946,0.224215247,4.484304933,GORX,449.0,0.015590200000000004,0.013363028999999998,0.022271715,0.002227171,0.006681514,0.004454343,0.017817371999999998,1
INSEEGO CORP.,11/16/00,160,1.25,1.875,1.875,1.875,NVTL,163.0,0.0,0.012269939,0.036809816,0.0,0.036809816,0.012269939,0.012269939,0
ARRAY BIOPHARMA INC,11/17/00,170,1.176470588,3.529411765,0.588235294,2.9411764710000003,ARRY,172.0,0.005813953,0.01744186,0.034883721,0.0,0.01744186,0.023255814,0.005813953,0
BEACON POWER CORP,11/17/00,135,2.9629629630000003,0.740740741,1.481481481,2.9629629630000003,BCON,138.0,0.0,0.007246376999999998,0.02173913,0.0,0.028985507,0.007246376999999998,0.0,0
ALLIANCE FIBER OPTIC PRODUCTS INC,11/21/00,39,0.0,0.0,0.0,0.0,AFOP,39.0,0.0,0.0,0.076923077,0.0,0.076923077,0.0,0.0,0
ALLIANCE FIBER OPTIC PRODUCTS INC,11/21/00,39,0.0,0.0,0.0,0.0,AFOP,39.0,0.0,0.0,0.076923077,0.0,0.076923077,0.0,0.0,0
IMAGICTV INC,11/21/00,80,2.5,2.5,1.25,1.25,IMTV,81.0,0.0,0.0,0.061728395,0.0,0.037037037,0.0,0.024691358,0
RIGEL PHARMACEUTICALS INC,11/29/00,153,2.614379085,1.960784314,0.653594771,1.307189542,RIGL,155.0,0.006451613,0.0,0.051612903,0.0,0.025806452,0.012903226,0.006451613,0
HARVARD BIOSCIENCE INC,12/7/00,44,0.0,0.0,0.0,0.0,HBIO,44.0,0.0,0.0,0.06818181799999999,0.0,0.06818181799999999,0.0,0.0,0
SPECIALTY LABORATORIES INC,12/8/00,142,1.408450704,5.633802817,1.408450704,3.521126761,SP,145.0,0.0,0.006896551999999999,0.013793103,0.0,0.04137931,0.006896551999999999,0.013793103,0
STEWART W P & CO LTD,12/8/00,43,0.0,0.0,0.0,0.0,WPL,43.0,0.0,0.0,0.023255814,0.0,0.046511628,0.0,0.0,0
GARMIN LTD,12/11/00,112,1.785714286,2.678571429,1.785714286,0.892857143,GRMN,114.0,0.0,0.00877193,0.035087719,0.0,0.026315789,0.00877193,0.01754386,0
GENVEC INC,12/12/00,143,1.398601399,1.398601399,1.398601399,5.594405594,GNVC,145.0,0.0,0.04137931,0.034482759,0.0,0.020689655,0.006896551999999999,0.013793103,0
RESOURCES CONNECTION INC,12/15/00,210,1.428571429,3.333333333,0.0,1.428571429,RECN,211.0,0.0,0.004739335999999999,0.018957346,0.0,0.023696682,0.018957346,0.018957346,0
PEETS COFFEE & TEA INC,1/25/01,263,0.380228137,3.802281369,0.380228137,4.1825095060000015,PEET,264.0,0.0,0.015151515,0.03030303,0.003787879,0.011363636000000002,0.003787879,0.011363636000000002,0
ALIGN TECHNOLOGY INC,1/26/01,97,1.030927835,2.06185567,0.0,4.12371134,ALGN,98.0,0.0,0.0,0.020408163,0.0,0.010204082,0.010204082,0.0,0
ALIGN TECHNOLOGY INC,1/26/01,97,1.030927835,2.06185567,0.0,4.12371134,ALGN,98.0,0.0,0.0,0.020408163,0.0,0.010204082,0.010204082,0.0,0
EXACT SCIENCES CORP,1/31/01,83,0.0,2.4096385540000003,1.204819277,0.0,EXAS,85.0,0.011764706000000002,0.0,0.05882352900000001,0.0,0.023529412000000003,0.011764706000000002,0.023529412000000003,0
EXACT SCIENCES CORP,1/31/01,83,0.0,2.4096385540000003,1.204819277,0.0,EXAS,85.0,0.011764706000000002,0.0,0.05882352900000001,0.0,0.023529412000000003,0.011764706000000002,0.023529412000000003,0
BEARINGPOINT INC,2/8/01,152,0.657894737,5.263157895,0.0,1.315789474,KCIN,152.0,0.0,0.0,0.026315789,0.0,0.019736842,0.0,0.0,0
"OIL STATES INTERNATIONAL, INC",2/9/01,200,0.0,5.5,0.0,0.0,OIS,200.0,0.005,0.0,0.04,0.0,0.015,0.005,0.0,0
"OIL STATES INTERNATIONAL, INC",2/9/01,200,0.0,5.5,0.0,0.0,OIS,200.0,0.005,0.0,0.04,0.0,0.015,0.005,0.0,0
GREENCORE TECHNOLOGY INC,2/12/01,307,0.0,3.583061889,0.0,2.605863192,AQA,313.0,0.022364217,0.015974441000000002,0.019169329,0.0,0.038338658,0.006389776,0.009584665,0
THIRD WAVE TECHNOLOGIES INC /WI,2/12/01,150,1.333333333,2.0,1.333333333,4.0,TWTI,154.0,0.012987013,0.006493506,0.019480519,0.0,0.006493506,0.012987013,0.006493506,0
GMX RESOURCES INC,2/13/01,321,0.0,5.919003115,0.0,2.803738318,GMXRU,321.0,0.00623053,0.009345794,0.018691589,0.003115265,0.018691589,0.018691589,0.00623053,0
RIVERSTONE NETWORKS INC,2/16/01,111,2.702702703,4.504504505,0.900900901,1.801801802,RSTN,114.0,0.00877193,0.0,0.0,0.0,0.035087719,0.00877193,0.01754386,1
PRACTICEWORKS INC,2/21/01,4,0.0,0.0,0.0,0.0,PRW,4.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0
"POPEYES LOUISIANA KITCHEN, INC.",3/2/01,141,3.5460992910000004,3.5460992910000004,0.0,4.964539007,AFCE,141.0,0.0,0.0,0.014184397,0.0,0.021276596,0.0,0.014184397,0
SEATTLE GENETICS INC /WA,3/7/01,161,0.621118012,3.105590062,0.621118012,1.863354037,SGEN,164.0,0.006097561,0.012195122,0.042682927,0.006097561,0.006097561,0.006097561,0.0,0
ENCORE ACQUISITION CO,3/9/01,141,1.418439716,4.255319149,0.0,0.0,EAC,141.0,0.007092199,0.007092199,0.035460993,0.0,0.028368794,0.007092199,0.0,0
OPSWARE INC,3/9/01,162,1.234567901,1.851851852,1.234567901,1.851851852,LDCL,164.0,0.0,0.006097561,0.030487805,0.006097561,0.042682927,0.006097561,0.012195122,0
SUREBEAM CORP,3/19/01,99,2.02020202,3.03030303,1.01010101,3.03030303,SURE,101.0,0.0,0.00990099,0.02970297,0.0,0.00990099,0.00990099,0.00990099,0
VERISITY LTD,3/22/01,138,2.173913043,4.347826087,0.7246376809999999,2.898550725,VRST,139.0,0.0,0.0,0.021582734,0.0,0.028776978,0.007194245,0.014388489,0
CHESTERFIELD FINANCIAL CORP,3/23/01,592,0.33783783799999995,3.885135135,0.0,1.182432432,CFSL,592.0,0.003378378,0.010135135,0.006756757,0.008445946,0.032094595,0.011824324,0.018581081,0
AGERE SYSTEMS INC,3/28/01,294,0.680272109,5.782312925,0.680272109,2.380952381,AGR'A,298.0,0.0,0.003355705,0.030201342000000006,0.0,0.040268456,0.006711409000000001,0.006711409000000001,0
BBJ ENVIRONMENTAL TECHNOLOGIES INC,4/5/01,37,0.0,8.108108108,0.0,0.0,BBJE,37.0,0.0,0.0,0.0,0.0,0.027027027,0.054054054,0.0,0
SELECT MEDICAL CORP,4/5/01,138,0.0,6.52173913,0.0,1.4492753619999998,SLMC,138.0,0.0,0.0,0.02173913,0.007246376999999998,0.043478261,0.0,0.014492753999999997,0
AQUILA MERCHANT SERVICE INC,4/24/01,91,0.0,4.395604396,0.0,0.0,ILA,92.0,0.0,0.0,0.010869565,0.0,0.02173913,0.0,0.0,0
AQUILA MERCHANT SERVICE INC,4/24/01,91,0.0,4.395604396,0.0,0.0,ILA,92.0,0.0,0.0,0.010869565,0.0,0.02173913,0.0,0.0,0
"GENON ENERGY, INC.",5/1/01,191,2.094240838,4.712041885,0.0,6.282722513,RRI,196.0,0.005102041,0.0,0.005102041,0.0,0.010204082,0.005102041,0.015306122,0
BRIAZZ INC,5/2/01,134,0.0,1.492537313,0.746268657,2.23880597,BRZZ,135.0,0.0,0.022222222000000003,0.044444444000000013,0.007407406999999999,0.022222222000000003,0.0,0.0,0
SIMPLEX SOLUTIONS INC,5/2/01,220,0.909090909,3.636363636000001,1.363636364,3.181818182,SPLX,225.0,0.0044444440000000005,0.013333333,0.031111111,0.0,0.013333333,0.013333333,0.013333333,1
"AXON ENTERPRISE, INC.",5/9/01,298,1.006711409,2.684563758,0.33557047,2.348993289,TASR,299.0,0.006688963000000001,0.013377926000000002,0.026755853,0.003344482,0.006688963000000001,0.013377926000000002,0.010033445,0
DASAN ZHONE SOLUTIONS INC,5/17/01,182,1.6483516480000002,2.197802198,2.747252747,2.197802198,TELM,186.0,0.005376344,0.010752688,0.032258065,0.0,0.016129031999999998,0.010752688,0.005376344,0
INSTINET GROUP INC,5/18/01,118,2.542372881,4.237288136,0.0,0.847457627,INET,120.0,0.0,0.008333333,0.025,0.0,0.016666667,0.033333333,0.008333333,0
WILLIAMS INDUSTRIAL SERVICES GROUP INC.,5/21/01,223,0.448430493,8.071748879,0.0,0.448430493,GEG,223.0,0.00896861,0.0,0.031390135,0.004484305,0.022421525,0.0,0.0,0
PEABODY ENERGY CORP,5/22/01,102,0.0,7.843137255,0.0,2.9411764710000003,BTU,102.0,0.0,0.0,0.029411765,0.0,0.019607843,0.019607843,0.0,0
PEABODY ENERGY CORP,5/22/01,102,0.0,7.843137255,0.0,2.9411764710000003,BTU,102.0,0.0,0.0,0.029411765,0.0,0.019607843,0.019607843,0.0,0
SMITH & WOLLENSKY RESTAURANT GROUP INC,5/23/01,165,0.0,7.878787879,0.0,3.636363636000001,SWRG,168.0,0.005952381,0.005952381,0.023809524,0.005952381,0.011904762,0.0,0.005952381,0
GLOBE BANCORP INC,5/29/01,41,0.0,4.87804878,0.0,0.0,GLBP,41.0,0.0,0.0,0.0,0.0,0.048780488,0.024390244,0.0,0
UNILAB CORP /DE/,6/6/01,141,0.0,6.382978723,0.0,1.418439716,ULAB,141.0,0.007092199,0.0,0.035460993,0.0,0.021276596,0.0,0.0,0
TORCH OFFSHORE INC,6/7/01,313,0.0,4.792332268,0.0,3.833865815,TORC,313.0,0.012779553,0.015974441000000002,0.054313099,0.0,0.028753994,0.0,0.028753994,0
