Name,Filing Date,Word Length,c1,c2,c3,c4
"UNITED STATES BRENT OIL FUND, LP",5/28/10,221,0,1.809954751,0,0
GHN AGRISPAN HOLDING CO,5/21/10,18,0,0,0,0
TEUCRIUM COMMODITY TRUST,6/9/10,281,0,1.423487544,0.355871886,0
CHINA NEW BORUN CORP,6/14/10,153,0,2.614379085,0.653594771,1.960784314
"CBOE GLOBAL MARKETS, INC.",6/15/10,113,0.884955752,0.884955752,0,0
"BROADSOFT, INC.",6/16/10,196,1.020408163,5.612244898,0,0.510204082
"HIGHER ONE HOLDINGS, INC.",6/18/10,155,1.290322581,3.225806452,0,2.580645161
OASIS PETROLEUM INC.,6/17/10,181,0,2.762430939,1.657458564,3.867403315
"CHINA INTELLIGENT LIGHTING & ELECTRONICS, INC.",6/21/10,153,0.653594771,3.267973856,0.653594771,1.960784314
MOTRICITY INC,6/21/10,104,1.923076923,4.807692308,0,0.961538462
"XPRESSPA GROUP, INC.",6/22/10,349,0.286532951,2.005730659,1.146131805,3.151862464
"HUDSON PACIFIC PROPERTIES, INC.",6/24/10,258,1.550387597,2.713178295,0.775193798,1.162790698
FABRINET,6/25/10,119,1.680672269,2.521008403,0,1.680672269
"TESLA, INC.",6/29/10,404,0.99009901,3.465346535,0.247524752,6.188118812
PACTERA TECHNOLOGY INTERNATIONAL LTD.,6/30/10,268,0.746268657,4.104477612,0.373134328,0.746268657
PREDICTIVE ONCOLOGY INC.,5/7/10,72,0,1.388888889,0,0
S&W SEED CO,5/4/10,403,0,2.729528536,1.736972705,1.736972705
"DOUGLAS DYNAMICS, INC",5/6/10,210,0,3.333333333,0,0.952380952
CHARM COMMUNICATIONS INC.,5/5/10,242,0.826446281,3.719008264,0,1.239669421
NISKA GAS STORAGE PARTNERS LLC,5/12/10,116,0,3.448275862,0,6.034482759
"TELENAV, INC.",5/13/10,105,1.904761905,2.857142857,0,2.857142857
"ROADRUNNER TRANSPORTATION SYSTEMS, INC.",5/13/10,375,0,3.466666667,0,3.733333333
"EXPRESS, INC.",5/13/10,334,0,6.586826347,0,1.497005988
LUOKUNG TECHNOLOGY CORP.,5/14/10,118,2.542372881,2.542372881,0.847457627,1.694915254
"JINKOSOLAR HOLDING CO., LTD.",5/14/10,224,0,1.339285714,0.446428571,3.125
NORANDA ALUMINUM HOLDING CORP,5/14/10,250,0,5.6,0,0.4
"CRUMBS BAKE SHOP, INC.",5/20/10,1177,0.679694138,2.633814783,0.084961767,0.169923534
KEYNES TECHNOLOGY CO LTD,8/21/08,43,0,0,0,0
"GENMARK DIAGNOSTICS, INC.",6/1/10,129,0,1.550387597,0.775193798,0.775193798
"PRIMERICA, INC.",4/2/10,26,0,0,0,0
TENGION INC,4/12/10,230,0,2.608695652,0.869565217,2.608695652
METALS USA HOLDINGS CORP.,4/9/10,603,0.663349917,4.145936982,0.165837479,0.331674959
CHATHAM LODGING TRUST,4/7/10,389,2.570694087,4.11311054,0.771208226,0
R1 RCM INC.,5/20/10,257,2.33463035,3.501945525,1.167315175,1.167315175
REACHLOCAL INC,5/20/10,125,1.6,1.6,0,0.8
MUSCLEPHARM CORP,4/14/08,10,0,0,0,0
SPS COMMERCE INC,4/22/10,133,1.503759398,8.270676692,0,2.255639098
DYNAVOX INC.,4/23/10,234,0,4.700854701,0,1.282051282
LIANLUO SMART LTD,4/15/10,215,1.395348837,5.581395349,0.465116279,0.465116279
ALIMERA SCIENCES INC,4/23/10,155,0,5.161290323,0,0.64516129
"CODEXIS, INC.",4/22/10,143,1.398601399,1.398601399,0,0.699300699
MITEL NETWORKS CORP,4/22/10,151,1.324503311,5.960264901,0,1.986754967
"EPCYLON TECHNOLOGIES, INC.",10/5/09,10,0,0,0,0
GLOBAL GEOPHYSICAL SERVICES INC,4/22/10,536,0,7.276119403,0,6.156716418
"EXCEL TRUST, INC.",4/23/10,1065,1.690140845,4.694835681,0.845070423,0.187793427
ALPHA & OMEGA SEMICONDUCTOR LTD,4/29/10,141,1.418439716,1.418439716,0.709219858,2.836879433
"CONVIO, INC.",4/29/10,230,0.869565217,3.47826087,0,1.739130435
PAA NATURAL GAS STORAGE LP,5/3/10,209,0,7.655502392,0.4784689,2.870813397
ANTHERA PHARMACEUTICALS INC,3/2/10,385,0.25974026,2.077922078,0.25974026,1.558441558
BALTIC TRADING LTD,3/10/10,144,0.694444444,2.083333333,0,0
SENSATA TECHNOLOGIES HOLDING PLC,3/11/10,564,0.354609929,3.723404255,0,0.354609929
AVEO PHARMACEUTICALS INC,3/12/10,144,0,1.388888889,0.694444444,2.083333333
CRUDE CARRIERS CORP.,3/12/10,167,1.19760479,2.395209581,0,0
"FINANCIAL ENGINES, LLC",3/16/10,117,0,2.564102564,1.709401709,1.709401709
MAXLINEAR INC,3/24/10,151,0.662251656,0.662251656,1.324503311,1.324503311
"CALIX, INC",3/24/10,151,1.324503311,2.649006623,1.324503311,1.986754967
FIRST INTERSTATE BANCSYSTEM INC,3/24/10,153,1.960784314,2.614379085,0,0
CORMEDIX INC.,3/26/10,319,0.626959248,0.940438871,0.313479624,2.507836991
HUAZHU GROUP LTD,3/26/10,132,0,1.515151515,0,0.757575758
SCORPIO TANKERS INC.,4/1/10,234,2.991452991,5.128205128,0,2.564102564
SS&C TECHNOLOGIES HOLDINGS INC,3/31/10,322,1.552795031,1.552795031,0.310559006,1.552795031
MERU NETWORKS INC,3/31/10,153,1.307189542,1.960784314,1.960784314,1.307189542
IRONWOOD PHARMACEUTICALS INC,2/4/10,243,0,2.057613169,0.823045267,2.880658436
"PIEDMONT OFFICE REALTY TRUST, INC.",2/11/10,172,0.581395349,4.651162791,0,5.23255814
TERRENO REALTY CORP,2/10/10,217,0,5.99078341,0,0
"QUINSTREET, INC",2/11/10,180,0.555555556,2.777777778,1.111111111,2.222222222
GRAHAM PACKAGING CO INC.,2/11/10,154,0,7.142857143,0.649350649,0
GENERAC HOLDINGS INC.,2/11/10,88,0,9.090909091,0,0
"ENSIGN SERVICES, INC.",5/22/08,10,0,0,0,0
SPROTT PHYSICAL GOLD TRUST,2/26/10,37,2.702702703,2.702702703,0,0
SYMETRA FINANCIAL CORP,1/22/10,58,0,1.724137931,0,0
"CELLU TISSUE HOLDINGS, INC.",1/22/10,158,1.265822785,3.797468354,0,0
CHESAPEAKE LODGING TRUST,1/22/10,406,0.246305419,3.201970443,0.738916256,0
CHINA HYDROELECTRIC CORP,1/26/10,301,1.328903654,3.322259136,0.332225914,0.664451827
IFM INVESTMENTS LTD,1/29/10,179,0.558659218,1.117318436,0,0.558659218
"CHINA ELECTRIC MOTOR, INC.",1/29/10,126,0.793650794,3.174603175,0.793650794,1.587301587
"GLOBAL BROKERAGE, INC.",12/3/10,121,0.826446281,4.132231405,0,0
TARGA RESOURCES CORP.,12/7/10,36,0,5.555555556,0,0
YOUKU TUDOU INC.,12/8/10,241,0.414937759,3.734439834,0.414937759,1.244813278
SEMILEDS CORP,12/9/10,212,0.943396226,3.773584906,1.41509434,1.41509434
E-COMMERCE CHINA DANGDANG INC.,12/8/10,205,0.487804878,1.951219512,0.975609756,1.463414634
CTPARTNERS EXECUTIVE SEARCH INC.,12/8/10,222,0,2.702702703,0,0
BONA FILM GROUP LTD,12/9/10,222,1.351351351,2.702702703,0,0.45045045
SKY-MOBI LTD,12/10/10,216,0,2.777777778,0.925925926,1.851851852
FLATWORLD ACQUISITION CORP.,12/10/10,1365,0.586080586,3.15018315,0.073260073,0.366300366
LENTUO INTERNATIONAL INC.,12/10/10,183,0,1.092896175,0.546448087,1.639344262
ISOFTSTONE HOLDINGS LTD,12/14/10,294,0.680272109,4.421768707,0.680272109,1.360544218
"GAIN CAPITAL HOLDINGS, INC.",12/15/10,74,0,1.351351351,0,0
FLEETCOR TECHNOLOGIES INC,12/15/10,112,0,6.25,0,1.785714286
"RIGNET, INC.",12/16/10,179,1.117318436,2.793296089,0.558659218,1.117318436
"WALKER & DUNLOP, INC.",12/15/10,144,0.694444444,1.388888889,0.694444444,0.694444444
KNIGHT-SWIFT TRANSPORTATION HOLDINGS INC.,12/17/10,533,0,3.752345216,0,1.500938086
FORTEGRA FINANCIAL CORP,12/17/10,260,0,2.692307692,0,1.923076923
"ASSEMBLY BIOSCIENCES, INC.",12/17/10,370,0.540540541,1.351351351,0.540540541,0.540540541
"QR ENERGY, LP",12/17/10,234,0.427350427,5.555555556,1.282051282,2.564102564
OSSEN INNOVATION CO. LTD.,12/21/10,165,0,3.636363636,0.606060606,4.242424242
"SP BANCORP, INC.",8/26/10,428,0.934579439,5.607476636,0.46728972,0.934579439
XUEDA EDUCATION GROUP,11/2/10,233,0,3.433476395,0.429184549,1.287553648
SODASTREAM INTERNATIONAL LTD.,11/3/10,370,0.540540541,8.378378378,0,1.621621622
SINOTECH ENERGY LTD,11/4/10,288,1.041666667,7.291666667,0.347222222,1.388888889
COSTAMARE INC.,11/4/10,74,2.702702703,2.702702703,0,0
"FRESH MARKET, INC.",11/5/10,17,0,0,0,0
PRIMO WATER CORP,11/5/10,480,0.625,4.166666667,0,3.333333333
NOAH HOLDINGS LTD,11/10/10,260,0.384615385,2.307692308,0.769230769,1.538461538
HOWARD HUGHES CORP,11/16/10,16,0,0,0,0
COMPLETE GENOMICS INC,11/12/10,152,0,1.315789474,0,1.973684211
INPHI CORP,11/12/10,146,2.054794521,2.054794521,2.054794521,2.739726027
AUSTRALIA ACQUISITION CORP,11/17/10,1396,0.716332378,2.936962751,0.071633238,0.573065903
BITAUTO HOLDINGS LTD,11/17/10,232,0.862068966,4.74137931,0,1.293103448
BOOZ ALLEN HAMILTON HOLDING CORP,11/18/10,118,0.847457627,4.237288136,0,7.627118644
LPL FINANCIAL HOLDINGS INC.,11/18/10,198,0,8.585858586,0,1.01010101
GENERAL MOTORS CO,11/18/10,244,0,1.229508197,0,0
"SIMPLICITY BANCORP, INC.",10/8/10,471,0.8492569,4.033970276,0,1.061571125
LIZHAN ENVIRONMENTAL CORP,11/22/10,146,0.684931507,1.369863014,0.684931507,3.424657534
TILE SHOP HOLDINGS INC,11/19/10,1659,0.241109102,2.833031947,0.060277275,0.241109102
AEROFLEX HOLDING CORP.,11/19/10,371,0,9.433962264,0,0.269541779
"ZOGENIX, INC.",11/23/10,258,0.387596899,0.775193798,0.387596899,2.713178295
DUNXIN FINANCIAL HOLDINGS LTD,11/23/10,212,0,0.471698113,0.471698113,2.830188679
SYSWIN INC.,11/24/10,504,0.992063492,1.785714286,0,0.992063492
L&L ACQUISITION CORP.,11/24/10,1238,0.161550889,2.423263328,0,0.242326333
"ANACOR PHARMACEUTICALS, INC.",11/24/10,268,0.373134328,1.492537313,0.746268657,0.746268657
GLOBUS MARITIME LTD,11/24/10,8,0,12.5,0,0
KEYW HOLDING CORP,10/1/10,183,1.639344262,5.464480874,0,2.18579235
CHINACACHE INTERNATIONAL HOLDINGS LTD.,10/1/10,218,0.458715596,4.587155963,0.917431193,0.917431193
STANDARD AVB FINANCIAL CORP.,8/20/10,427,0.93676815,5.152224824,0.468384075,0.234192037
DAQO NEW ENERGY CORP.,10/7/10,193,0,3.10880829,0,1.03626943
"NET ELEMENT, INC.",10/8/10,1342,0.149031297,3.502235469,0.074515648,0.372578241
ELLINGTON FINANCIAL INC.,10/8/10,280,1.428571429,2.142857143,0,0
GLOBAL EDUCATION & TECHNOLOGY GROUP LTD,10/8/10,387,1.550387597,3.875968992,0.258397933,1.033591731
"HICKS ACQUISITION CO II, INC.",10/12/10,1676,0.298329356,2.923627685,0.059665871,0.238663484
"CAMPUS CREST COMMUNITIES, INC.",10/14/10,699,1.001430615,7.439198856,0.286123033,1.716738197
"TOWER INTERNATIONAL, INC.",10/15/10,222,0,6.306306306,0.45045045,1.801801802
BODY CENTRAL CORP,10/15/10,577,0,3.812824957,0.519930676,5.199306759
"NETSPEND HOLDINGS, INC.",10/19/10,195,0.512820513,4.615384615,0.512820513,3.58974359
SHANGPHARMA CORP,10/19/10,202,0.495049505,4.455445545,0,1.98019802
TAL EDUCATION GROUP,10/20/10,239,0.836820084,3.347280335,0.418410042,0.418410042
"VERA BRADLEY, INC.",10/21/10,106,0,1.886792453,0,0.943396226
"FOODFIRST GLOBAL RESTAURANTS, INC.",10/21/10,311,0,3.536977492,0,3.8585209
"AEGERION PHARMACEUTICALS, INC.",10/25/10,442,0.226244344,2.714932127,0.226244344,1.809954751
ABERDEEN STANDARD PRECIOUS METALS BASKET ETF TRUST,10/21/10,50,0,4,0,0
MECOX LANE LTD,10/26/10,361,0,1.939058172,0.55401662,2.493074792
"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",10/27/10,129,1.550387597,3.100775194,0,1.550387597
SEACUBE CONTAINER LEASING LTD.,10/28/10,132,2.272727273,4.545454545,0,0.757575758
"EXAMWORKS GROUP, INC.",10/29/10,133,1.503759398,5.263157895,0,4.511278195
SPROTT PHYSICAL SILVER TRUST,10/29/10,65,1.538461538,1.538461538,0,0
LE GAGA HOLDINGS LTD,10/29/10,124,0,4.032258065,0.806451613,1.612903226
FANG HOLDINGS LTD,9/17/10,78,0,1.282051282,1.282051282,2.564102564
CORESITE REALTY CORP,9/23/10,217,0,6.451612903,2.304147465,0
SCIQUEST INC,9/24/10,132,1.515151515,1.515151515,0,0.757575758
"COUNTRY STYLE COOKING RESTAURANT CHAIN CO., LTD.",9/28/10,197,0,4.060913706,0,0.507614213
"AMYRIS, INC.",9/28/10,267,1.498127341,1.123595506,0.374531835,7.116104869
RHINO RESOURCE PARTNERS LP,9/30/10,292,0.342465753,3.082191781,0,1.02739726
ELSTER GROUP SE,10/1/10,245,0,3.265306122,0,0.816326531
TRIUS THERAPEUTICS INC,8/3/10,192,0,1.041666667,1.5625,0
OPHECTRA REAL ESTATE & INVTS LTD.,8/5/10,218,1.376146789,3.211009174,0,2.293577982
AMBOW EDUCATION HOLDING LTD.,8/5/10,387,1.033591731,3.875968992,0.516795866,1.550387597
"G-ESTATE LIQUIDATION STORES, INC.",8/5/10,155,0,3.225806452,0.64516129,1.290322581
NUPATHE INC.,8/6/10,343,1.457725948,1.457725948,0.29154519,2.623906706
NXP SEMICONDUCTORS N.V.,8/6/10,241,0,3.734439834,0,0
"INTRALINKS HOLDINGS, INC.",8/6/10,280,1.071428571,8.214285714,0,0.357142857
UNITED STATES COMMODITY INDEX FUNDS TRUST,8/6/10,299,0,2.006688963,0.334448161,0
MEDIAMIND TECHNOLOGIES INC.,8/12/10,136,1.470588235,1.470588235,0.735294118,0.735294118
CHINA KANGHUI HOLDINGS,8/11/10,199,0.502512563,3.015075377,1.005025126,2.010050251
REALPAGE INC,8/12/10,351,0.56980057,5.128205128,0,0.56980057
MAKEMYTRIP LTD,8/12/10,167,1.19760479,4.191616766,0,2.395209581
"ELECTROMED, INC.",8/13/10,265,0.754716981,3.773584906,1.132075472,2.641509434
WHITESTONE REIT,8/26/10,110,2.727272727,2.727272727,2.727272727,0
AUTONAVI HOLDINGS LTD,7/1/10,196,0.510204082,3.06122449,1.020408163,1.530612245
ENERGY CORP OF AMERICA,4/13/11,212,0,5.188679245,0,2.358490566
"WESTMORELAND RESOURCE PARTNERS, LP",7/15/10,347,0.288184438,4.899135447,0,4.034582133
SMART TECHNOLOGIES INC.,7/15/10,203,1.97044335,5.911330049,0.492610837,3.9408867
REALD INC.,7/16/10,166,0.602409639,4.21686747,0,3.012048193
QLIK TECHNOLOGIES INC,7/16/10,308,0.974025974,4.220779221,0.324675325,1.623376623
BIQI INTERNATIONAL HOLDINGS CORP,7/15/10,208,1.442307692,3.365384615,0,0.961538462
CAMELOT INFORMATION SYSTEMS INC.,7/21/10,107,1.869158879,1.869158879,0.934579439,0
"AMERESCO, INC.",7/22/10,206,1.45631068,2.427184466,0,2.912621359
GREEN DOT CORP,7/22/10,16,0,0,0,0
"MOLYCORP, INC.",8/2/10,216,0.462962963,2.777777778,0,5.092592593
"ENVESTNET, INC.",7/30/10,99,1.01010101,2.02020202,1.01010101,0
WILLIAMS PARTNERS L.P.,7/30/10,148,0,2.027027027,0,8.783783784
"SPORTS VENUES OF FLORIDA, INC.",4/7/11,89,0,2.247191011,0,1.123595506
TAOMEE HOLDINGS LTD,6/10/11,196,0.510204082,3.06122449,1.020408163,2.040816327
"FUSION-IO, INC.",6/9/11,176,1.704545455,3.409090909,0,1.704545455
"PANDORA MEDIA, LLC",6/15/11,191,0.523560209,1.570680628,0,1.570680628
CSI COMPRESSCO LP,6/16/11,256,0.78125,3.515625,0.78125,1.953125
INTEGRATED DRILLING EQUIPMENT HOLDINGS CORP,6/16/11,1522,0.591327201,2.628120894,0.065703022,0.262812089
"BANKRATE, INC.",6/17/11,140,0.714285714,2.857142857,0,0
VANGUARD HEALTH SYSTEMS INC,6/23/11,90,0,3.333333333,0,0
"SAEXPLORATION HOLDINGS, INC.",6/22/11,1163,0.171969046,3.009458298,0.085984523,0.343938091
KIOR INC,6/24/11,83,0,3.614457831,0,3.614457831
HOMEAWAY INC,6/29/11,306,0.326797386,0.653594771,0.653594771,0.980392157
"AG MORTGAGE INVESTMENT TRUST, INC.",7/1/11,242,1.239669421,3.719008264,0,0
"FIRST CONNECTICUT BANCORP, INC.",5/24/11,409,0.733496333,3.178484108,0.244498778,0.97799511
BOINGO WIRELESS INC,5/5/11,67,2.985074627,2.985074627,0,2.985074627
RPX CORP,5/4/11,167,0.598802395,2.395209581,1.19760479,2.395209581
RENREN INC.,5/5/11,219,0.456621005,3.196347032,0.913242009,0.456621005
LINK MOTION INC.,5/6/11,190,0.526315789,4.210526316,1.052631579,1.052631579
"THERMON GROUP HOLDINGS, INC.",5/5/11,110,1.818181818,1.818181818,0,0
VOC ENERGY TRUST,5/5/11,120,0,3.333333333,0,0.833333333
JETPAY CORP,5/11/11,1340,0.149253731,3.358208955,0.074626866,0.223880597
KOSMOS ENERGY LTD.,5/12/11,206,0,0.970873786,2.427184466,2.912621359
JIAYUAN.COM INTERNATIONAL LTD,5/12/11,192,1.041666667,1.041666667,0,1.041666667
FRIENDFINDER NETWORKS INC.,5/11/11,275,0,5.090909091,0,0
RLJ LODGING TRUST,5/11/11,372,0.268817204,5.64516129,0.268817204,0
CHINA ZENIX AUTO INTERNATIONAL LTD,5/12/11,307,0.325732899,1.628664495,1.302931596,3.583061889
NGL ENERGY PARTNERS LP,5/12/11,342,1.461988304,4.093567251,0.292397661,3.50877193
PHOENIX NEW MEDIA LTD,5/12/11,281,1.067615658,4.982206406,0,1.067615658
GLOBAL EAGLE ENTERTAINMENT INC.,5/13/11,2061,0.194080543,2.717127608,0.048520136,0.194080543
LINKEDIN CORP,5/19/11,186,1.075268817,2.688172043,0.537634409,0.537634409
YANDEX N.V.,5/24/11,143,1.398601399,3.496503497,0,0
ACTIVE NETWORK INC,5/25/11,335,0.895522388,6.567164179,0.597014925,2.089552239
"SPIRIT AIRLINES, INC.",5/27/11,413,0.242130751,2.905569007,0,1.452784504
LONE PINE RESOURCES INC.,5/26/11,394,1.015228426,3.553299492,0,2.284263959
"FREESCALE SEMICONDUCTOR, LTD.",5/26/11,693,0,3.896103896,0,1.587301587
"TERRAVIA HOLDINGS, INC.",5/27/11,135,1.481481481,2.962962963,0.740740741,1.481481481
PINGTAN MARINE ENTERPRISE LTD.,5/27/11,1371,0.218818381,2.84463895,0.07293946,0.364697301
PREFERRED APARTMENT COMMUNITIES INC,4/1/11,724,2.209944751,3.729281768,0,0.276243094
"GNC HOLDINGS, INC.",4/4/11,203,0,6.403940887,0,1.97044335
"OCERA THERAPEUTICS, INC.",4/4/11,236,0.423728814,2.118644068,0.423728814,2.966101695
"CVR PARTNERS, LP",4/11/11,185,0,3.243243243,0.540540541,1.081081081
"AEVI GENOMIC MEDICINE, INC.",4/11/11,399,0.751879699,1.253132832,0.501253133,2.506265664
GOLAR LNG PARTNERS LP,4/8/11,86,0,3.488372093,0,0
RMG NETWORKS HOLDING CORP,4/13/11,1882,0.212539851,2.763018066,0.053134963,0.159404888
ZIPCAR INC,4/14/11,436,0.917431193,5.275229358,0,2.064220183
TMS INTERNATIONAL CORP.,4/15/11,104,0,0.961538462,0,0.961538462
ARCOS DORADOS HOLDINGS INC.,4/15/11,46,0,0,0,4.347826087
BOX SHIPS INC.,4/15/11,367,2.452316076,2.179836512,0,1.36239782
"STAG INDUSTRIAL, INC.",4/18/11,390,0.769230769,5.128205128,0.769230769,0.769230769
SEQUANS COMMUNICATIONS,4/15/11,164,1.829268293,1.219512195,0.609756098,2.43902439
ELLIE MAE INC,4/15/11,134,1.492537313,3.731343284,0,0.746268657
GLOBAL CORNERSTONE HOLDINGS LTD,4/18/11,2075,0.192771084,2.65060241,0.048192771,0.192771084
AIR LEASE CORP,4/19/11,158,0.632911392,3.164556962,0,0
"SAGENT PHARMACEUTICALS, INC.",4/21/11,293,0,0.682593857,0.682593857,4.09556314
MISSION NEWENERGY LTD,4/20/11,291,0.687285223,2.749140893,0,4.467353952
ANDEAVOR LOGISTICS LP,4/21/11,212,0,4.245283019,0,2.358490566
"21VIANET GROUP, INC.",4/21/11,207,0.483091787,4.347826087,0.483091787,0.966183575
RESPONSYS INC,4/21/11,132,1.515151515,3.03030303,0.757575758,2.272727273
FRANKLIN FINANCIAL CORP,2/22/11,440,0.909090909,3.409090909,0,1.363636364
"HCA HEALTHCARE, INC.",3/11/11,118,0,4.237288136,0,4.237288136
MAGNACHIP SEMICONDUCTOR CORP,3/11/11,67,0,1.492537313,0,0
CORNERSTONE ONDEMAND INC,3/17/11,301,0.996677741,3.65448505,0.332225914,1.328903654
"ARABELLA EXPLORATION, INC.",3/22/11,1430,0.13986014,3.146853147,0.06993007,0.27972028
PRIME ACQUISITION CORP,3/28/11,1684,0.534441805,3.087885986,0,0.296912114
"SERVICESOURCE INTERNATIONAL, INC.",3/25/11,242,1.239669421,4.132231405,0,4.132231405
QIHOO 360 TECHNOLOGY CO LTD,3/30/11,172,0.581395349,3.488372093,0.581395349,1.744186047
APOLLO GLOBAL MANAGEMENT LLC,3/30/11,146,0,2.054794521,0.684931507,0
TEUCRIUM COMMODITY TRUST,12/10/10,294,0,1.360544218,0.340136054,0
NEOPHOTONICS CORP,2/2/11,172,1.162790698,6.395348837,0,1.162790698
EPOCRATES INC,2/2/11,120,1.666666667,2.5,0.833333333,1.666666667
WRIGHT MEDICAL GROUP N.V.,2/3/11,321,0.31152648,2.180685358,0,0.31152648
"PACIRA BIOSCIENCES, INC.",2/3/11,340,0.882352941,2.647058824,0,3.823529412
ENDOCYTE INC,2/7/11,209,0.956937799,1.435406699,0.4784689,1.913875598
"BG MEDICINE, INC.",2/4/11,276,0.362318841,2.536231884,0,3.985507246
MMODAL INC.,2/7/11,101,1.98019802,1.98019802,0.99009901,0
"CHINA CENTURY DRAGON MEDIA, INC.",2/8/11,578,0.173010381,3.633217993,0,0.865051903
"EMERGENT CAPITAL, INC.",2/8/11,68,0,0,0,0
"GEVO, INC.",2/10/11,208,2.403846154,2.884615385,0.480769231,2.403846154
"SUMMIT HOTEL PROPERTIES, INC.",2/10/11,373,0.268096515,5.898123324,0.536193029,0.268096515
FLUIDIGM CORP,2/10/11,201,0.995024876,1.492537313,0.497512438,3.980099502
"KINDER MORGAN, INC.",2/11/11,12,0,0,0,0
"KIPS BAY MEDICAL, INC.",2/11/11,269,1.486988848,1.858736059,0,2.973977695
ACELRX PHARMACEUTICALS INC,2/11/11,138,0,1.449275362,0,0
ZUOAN FASHION LTD,2/16/11,259,0,3.474903475,0,1.158301158
"RLJ ACQUISITION, INC.",2/17/11,1642,0.304506699,2.984165652,0.06090134,0.243605359
TEUCRIUM COMMODITY TRUST,1/4/11,277,0,1.444043321,0.36101083,0
FACTORSHARES 2X S&P500 BULL/USD BEAR,5/8/12,382,0,2.094240838,0,0
FACTORSHARES 2X GOLD BULL/S&P500 BEAR,5/8/12,383,0,2.088772846,0,0
FACTORSHARES 2X S&P500 BULL/TBOND BEAR,2/22/11,382,0,2.094240838,0,0
FACTORSHARES 2X TBOND BULL/S&P500 BEAR,5/8/12,383,0,2.088772846,0,0
FACTORSHARES 2X OIL BULL/S&P500 BEAR,5/8/12,383,0,2.088772846,0,0
"AMERICAN ASSETS TRUST, INC.",1/14/11,479,0.417536534,5.636743215,0.417536534,0.208768267
ETFS ASIAN GOLD TRUST,4/19/12,48,0,4.166666667,0,0
"TIBET PHARMACEUTICALS, INC.",1/18/11,453,0,2.869757174,0,1.545253863
LEAF GROUP LTD.,1/26/11,322,1.242236025,3.416149068,0.310559006,2.173913043
NIELSEN HOLDINGS PLC,1/27/11,420,0,2.142857143,0,0
VELTI PLC,1/28/11,98,1.020408163,7.142857143,0,2.040816327
INTERXION HOLDING N.V.,1/31/11,107,0,3.738317757,0,2.803738318
"BANKUNITED, INC.",1/31/11,34,0,0,0,0
BCD SEMICONDUCTOR MANUFACTURING LTD,1/28/11,148,1.351351351,2.702702703,1.351351351,3.378378378
ADECOAGRO S.A.,1/31/11,267,1.123595506,3.370786517,0,4.494382022
AMPLIFY ENERGY CORP,12/9/11,185,0,2.162162162,0.540540541,3.783783784
"ROSE ROCK MIDSTREAM, L.P.",12/9/11,285,0,5.614035088,0.350877193,1.403508772
"JIVE SOFTWARE, INC.",12/13/11,235,1.276595745,5.531914894,0.425531915,1.276595745
SANCHEZ ENERGY CORP,12/14/11,367,0.272479564,3.269754768,0.817438692,0.272479564
GAZIT-GLOBE LTD,12/14/11,137,0.729927007,2.189781022,1.459854015,2.189781022
"MID-CON ENERGY PARTNERS, LP",12/16/11,315,0.952380952,3.174603175,0,2.53968254
"LAREDO PETROLEUM, INC.",12/15/11,114,2.631578947,3.50877193,0,4.385964912
CAPRI HOLDINGS LTD,12/15/11,22,0,0,0,0
"BONANZA CREEK ENERGY, INC.",12/19/11,123,0,2.43902439,0.81300813,7.317073171
ZYNGA INC,12/16/11,184,1.086956522,2.717391304,0.543478261,0.543478261
CRESTWOOD MIDSTREAM PARTNERS LP,12/16/11,303,0.330033003,4.620462046,0,3.630363036
ENDURO RESOURCE PARTNERS LLC,11/4/11,267,1.498127341,2.621722846,0,1.123595506
"GROUPON, INC.",11/7/11,126,1.587301587,3.968253968,0,0.793650794
"EAST DUBUQUE NITROGEN PARTNERS, L.P.",11/7/11,393,0,3.307888041,0,3.053435115
HEALTHCARE CORP OF AMERICA,11/8/11,1627,2.519975415,3.31899201,0,0.307314075
IMPERVA INC,11/9/11,174,1.149425287,1.724137931,0.574712644,0
"LRR ENERGY, L.P.",11/14/11,308,0.324675325,5.194805195,0.974025974,2.922077922
PACIFIC DRILLING S.A.,11/14/11,108,0,0.925925926,0.925925926,0.925925926
NEWLINK GENETICS CORP,11/14/11,231,0,1.298701299,0.432900433,2.597402597
UNITED STATES COMMODITY INDEX FUNDS TRUST,11/14/11,281,0,1.067615658,0.355871886,0
INVENSENSE INC,11/16/11,108,1.851851852,4.62962963,0,1.851851852
"CLOVIS ONCOLOGY, INC.",11/16/11,261,0,1.149425287,0.383141762,0.766283525
"ANGIE'S LIST, INC.",11/17/11,121,0.826446281,1.652892562,1.652892562,0.826446281
APTIV PLC,11/17/11,11,0,0,0,0
"MANNING & NAPIER, INC.",11/21/11,253,0.790513834,5.138339921,0.395256917,0.790513834
MATTRESS FIRM HOLDING CORP.,11/18/11,147,2.721088435,7.482993197,0,1.360544218
INTERMOLECULAR INC,11/18/11,217,0.921658986,1.382488479,0,1.382488479
"DIGITAL DOMAIN MEDIA GROUP, INC.",11/21/11,242,0,1.652892562,1.239669421,1.239669421
"UBIQUITI NETWORKS, INC.",10/14/11,64,0,4.6875,0,0
"HINTO ENERGY, INC",7/16/08,57,0,0,0,0
INVESCO CURRENCYSHARES CHINESE RENMINBI TRUST,9/28/11,40,0,2.5,0,0
