begdat,begprc,permno,date,prc
1992-04-21,1992-04-21,77528.0,1992-04-21,39.0
1992-04-22,1992-04-22,77529.0,1992-04-22,12.5
1992-04-22,1992-04-22,77530.0,1992-04-22,13.25
1992-04-23,1992-04-23,77531.0,1992-04-23,10.25
1992-04-23,1992-04-23,77532.0,1992-04-23,11.75
1992-04-24,1992-04-24,77534.0,1992-04-24,10.5
1992-04-28,1992-04-28,77536.0,1992-04-28,4.875
1992-04-28,1992-04-28,77537.0,1992-04-28,3.125
1992-04-29,1992-04-29,77538.0,1992-04-29,12.375
1992-04-29,1992-04-29,77539.0,1992-04-29,6.0
1992-04-29,1992-04-29,77540.0,1992-04-29,12.625
1992-04-30,1992-04-30,77541.0,1992-04-30,10.0
1992-04-30,1992-04-30,77542.0,1992-04-30,8.0
1992-04-30,1992-04-30,77543.0,1992-04-30,8.625
1992-04-09,1992-04-09,77544.0,1992-04-09,20.5
1992-04-10,1992-04-10,77545.0,1992-04-10,19.25
1992-04-09,1992-04-09,77546.0,1992-04-09,22.25
1992-04-07,1992-04-07,77547.0,1992-04-07,21.5
1992-04-13,1992-04-13,77548.0,1992-04-13,15.0
1992-04-23,1992-04-23,77549.0,1992-04-23,10.0
1992-04-29,1992-04-29,77550.0,1992-04-29,14.0
1973-01-31,1973-01-31,77551.0,1973-01-31,7.0
1992-04-16,1992-04-16,77552.0,1992-04-16,10.0
1992-04-24,1992-04-24,77553.0,1992-04-24,15.125
1992-04-23,1992-04-23,77554.0,1992-04-23,14.25
1992-04-23,1992-04-23,77555.0,1992-04-23,13.125
1991-11-19,1991-11-19,77560.0,1991-11-19,24.0
1992-03-17,1992-03-17,77561.0,1992-03-17,9.25
1988-02-01,1988-02-01,77562.0,1988-02-01,0.65625
1984-09-13,1984-09-13,77563.0,1984-09-13,0.65625
1990-07-31,1990-07-31,77564.0,1990-07-31,2.75
1992-03-03,1992-03-03,77568.0,1992-03-03,8.1875
1992-03-16,1992-03-16,77569.0,1992-03-16,5.5
1992-03-25,1992-03-25,77570.0,1992-03-25,11.5
1989-11-17,1989-11-17,77571.0,1989-11-17,6.875
1992-05-01,1992-05-01,77572.0,1992-05-01,6.0
1992-05-01,1992-05-01,77573.0,1992-05-01,15.0
1992-05-05,1992-05-05,77574.0,1992-05-05,10.5
1992-05-05,1992-05-05,77575.0,1992-05-05,6.0
1992-05-06,1992-05-06,77576.0,1992-05-06,18.5
1992-05-06,1992-05-06,77577.0,1992-05-06,11.5
1982-12-15,1982-12-15,77578.0,1982-12-15,8.0
1992-05-07,1992-05-07,77579.0,1992-05-07,14.125
1992-05-07,1992-05-07,77580.0,1992-05-07,6.1875
1992-05-07,1992-05-07,77581.0,1992-05-07,12.5
1992-05-07,1992-05-07,77582.0,1992-05-07,8.75
1992-05-08,1992-05-08,77583.0,1992-05-08,10.0
1992-05-08,1992-05-08,77584.0,1992-05-08,13.75
1992-05-08,1992-05-08,77585.0,1992-05-08,15.5
1973-10-15,1973-10-15,77586.0,1973-10-15,7.75
1992-05-11,1992-05-11,77587.0,1992-05-11,4.0
1992-05-12,1992-05-12,77588.0,1992-05-12,8.875
1992-05-13,1992-05-13,77589.0,1992-05-13,15.0
1992-05-13,1992-05-13,77590.0,1992-05-13,14.875
1992-05-13,1992-05-13,77591.0,1992-05-13,14.75
1992-05-13,1992-05-13,77592.0,1992-05-13,14.875
1992-05-12,1992-05-12,77593.0,1992-05-12,6.75
1972-12-14,1972-12-14,77594.0,1972-12-14,4.3125
1992-05-13,1992-05-13,77595.0,1992-05-13,14.0
1992-05-13,1992-05-13,77596.0,1992-05-13,9.5
1992-05-13,1992-05-13,77597.0,1992-05-13,6.25
1992-05-13,1992-05-13,77599.0,1992-05-13,3.625
1992-05-14,1992-05-14,77600.0,1992-05-14,4.75
1992-05-14,1992-05-14,77601.0,1992-05-14,12.0
1992-05-14,1992-05-14,77602.0,1992-05-14,14.75
1992-05-14,1992-05-14,77603.0,1992-05-14,8.5
1992-05-20,1992-05-20,77604.0,1992-05-20,23.75
1992-05-19,1992-05-19,77605.0,1992-05-19,17.125
1992-05-19,1992-05-19,77606.0,1992-05-19,14.0
1992-05-18,1992-05-18,77607.0,1992-05-18,15.0
1992-05-20,1992-05-20,77608.0,1992-05-20,18.0
1992-05-21,1992-05-21,77609.0,1992-05-21,15.0
1992-05-14,1992-05-14,77610.0,1992-05-14,7.0
1992-05-14,1992-05-14,77611.0,1992-05-14,4.0625
1992-05-14,1992-05-14,77612.0,1992-05-14,4.625
1992-05-15,1992-05-15,77613.0,1992-05-15,6.25
1992-05-15,1992-05-15,77614.0,1992-05-15,10.25
1983-09-27,1983-09-27,77615.0,1983-09-27,1.5625
1992-05-19,1992-05-19,77616.0,1992-05-19,8.875
1992-05-19,1992-05-19,77617.0,1992-05-19,8.125
1992-05-19,1992-05-19,77618.0,1992-05-19,7.25
1992-05-19,1992-05-19,77619.0,1992-05-19,15.5
1992-05-20,1992-05-20,77620.0,1992-05-20,14.375
1992-05-22,1992-05-22,77621.0,1992-05-22,11.0
1992-05-22,1992-05-22,77622.0,1992-05-22,5.1875
1972-12-14,1972-12-14,77623.0,1972-12-14,6.8125
1992-05-21,1992-05-21,77624.0,1992-05-21,9.0
1992-05-21,1992-05-21,77625.0,1992-05-21,11.375
1992-05-18,1992-05-18,77626.0,1992-05-18,40.0
1992-05-26,1992-05-26,77627.0,1992-05-26,36.875
1992-05-28,1992-05-28,77628.0,1992-05-28,11.25
1992-05-28,1992-05-28,77629.0,1992-05-28,7.3125
1992-05-28,1992-05-28,77630.0,1992-05-28,4.75
1983-07-25,1983-07-25,77631.0,1983-07-25,1.0625
1992-05-29,1992-05-29,77632.0,1992-05-29,8.875
1992-05-27,1992-05-27,77633.0,1992-05-27,13.375
1992-05-28,1992-05-28,77634.0,1992-05-28,11.0
1992-05-06,1992-05-06,77635.0,1992-05-06,20.5
1992-05-19,1992-05-19,77636.0,1992-05-19,13.0
1992-06-03,1992-06-03,77637.0,1992-06-03,17.875
1992-06-03,1992-06-03,77638.0,1992-06-03,14.75
1992-06-03,1992-06-03,77639.0,1992-06-03,14.875
1992-06-10,1992-06-10,77641.0,1992-06-10,7.375
1992-06-12,1992-06-12,77642.0,1992-06-12,16.25
1992-06-10,1992-06-10,77643.0,1992-06-10,24.375
1992-06-10,1992-06-10,77644.0,1992-06-10,15.0
1992-06-10,1992-06-10,77646.0,1992-06-10,8.75
1992-06-10,1992-06-10,77647.0,1992-06-10,8.5
1992-06-01,1992-06-01,77648.0,1992-06-01,4.9375
1992-06-01,1992-06-01,77649.0,1992-06-01,8.25
1983-01-25,1983-01-25,77650.0,1983-01-25,2.375
1992-06-02,1992-06-02,77651.0,1992-06-02,3.375
1992-06-02,1992-06-02,77652.0,1992-06-02,10.5
1992-06-03,1992-06-03,77653.0,1992-06-03,10.0
1992-06-03,1992-06-03,77654.0,1992-06-03,12.5
1992-06-03,1992-06-03,77655.0,1992-06-03,6.25
1992-06-04,1992-06-04,77656.0,1992-06-04,2.5
1992-06-04,1992-06-04,77657.0,1992-06-04,7.375
1983-06-14,1983-06-14,77658.0,1983-06-14,14.125
1992-06-05,1992-06-05,77659.0,1992-06-05,17.0
1992-06-05,1992-06-05,77660.0,1992-06-05,16.25
1992-06-05,1992-06-05,77661.0,1992-06-05,11.0
1992-06-05,1992-06-05,77662.0,1992-06-05,12.25
1992-06-05,1992-06-05,77663.0,1992-06-05,13.0
1992-06-05,1992-06-05,77664.0,1992-06-05,13.0
1992-06-05,1992-06-05,77665.0,1992-06-05,4.375
1984-03-09,1984-03-09,77666.0,1984-03-09,10.125
1992-06-09,1992-06-09,77667.0,1992-06-09,18.125
1992-06-09,1992-06-09,77668.0,1992-06-09,13.0
1992-06-09,1992-06-09,77669.0,1992-06-09,10.5
1992-06-09,1992-06-09,77670.0,1992-06-09,8.25
1992-06-09,1992-06-09,77671.0,1992-06-09,6.34375
1992-06-09,1992-06-09,77672.0,1992-06-09,5.125
1992-06-09,1992-06-09,77673.0,1992-06-09,4.9375
1972-12-14,1972-12-14,77674.0,1972-12-14,6.625
1992-06-10,1992-06-10,77675.0,1992-06-10,3.1875
1992-06-12,1992-06-12,77676.0,1992-06-12,11.0
1992-06-12,1992-06-12,77677.0,1992-06-12,4.75
1992-06-16,1992-06-16,77678.0,1992-06-16,8.75
1992-06-16,1992-06-16,77679.0,1992-06-16,8.875
1992-06-17,1992-06-17,77681.0,1992-06-17,3.875
1980-07-09,1980-07-09,77682.0,1980-07-09,19.375
1992-06-18,1992-06-18,77683.0,1992-06-18,4.5
1992-06-18,1992-06-18,77684.0,1992-06-18,11.5
1992-06-18,1992-06-18,77685.0,1992-06-18,9.25
1992-06-18,1992-06-18,77686.0,1992-06-18,12.75
1992-06-18,1992-06-18,77687.0,1992-06-18,3.25
1992-06-18,1992-06-18,77688.0,1992-06-18,10.0
1992-06-18,1992-06-18,77689.0,1992-06-18,15.0
1992-06-18,1992-06-18,77690.0,1992-06-18,10.125
1992-06-16,1992-06-16,77691.0,1992-06-16,15.0
1992-06-19,1992-06-19,77692.0,1992-06-19,15.125
1992-06-19,1992-06-19,77693.0,1992-06-19,15.0
1992-06-19,1992-06-19,77694.0,1992-06-19,15.0
1992-06-17,1992-06-17,77695.0,1992-06-17,14.25
1992-06-24,1992-06-24,77696.0,1992-06-24,12.125
1992-06-24,1992-06-24,77697.0,1992-06-24,6.25
1992-06-24,1992-06-24,77698.0,1992-06-24,5.125
1992-06-25,1992-06-25,77699.0,1992-06-25,9.125
1992-06-25,1992-06-25,77700.0,1992-06-25,5.25
1992-06-26,1992-06-26,77701.0,1992-06-26,5.375
1992-06-26,1992-06-26,77702.0,1992-06-26,21.5
1980-08-21,1980-08-21,77703.0,1980-08-21,1.8125
1992-06-26,1992-06-26,77704.0,1992-06-26,11.625
1992-06-26,1992-06-26,77705.0,1992-06-26,14.0
1992-06-24,1992-06-24,77706.0,1992-06-24,26.5
1992-06-26,1992-06-26,77708.0,1992-06-26,15.0
1992-06-30,1992-06-30,77710.0,1992-06-30,15.25
1976-09-28,1976-09-28,77711.0,1976-09-28,12.0
1992-06-11,1992-06-11,77712.0,1992-06-11,27.5
1992-06-29,1992-06-29,77713.0,1992-06-29,28.75
1992-06-29,1992-06-29,77714.0,1992-06-29,6.5
1992-06-25,1992-06-25,77719.0,1992-06-25,14.125
1992-06-01,1992-06-01,77722.0,1992-06-01,61.5
1992-06-04,1992-06-04,77723.0,1992-06-04,13.0
1988-05-11,1988-05-11,77725.0,1988-05-11,0.5
1984-03-12,1984-03-12,77729.0,1984-03-12,3.125
1972-12-14,1972-12-14,77730.0,1972-12-14,11.375
1983-06-24,1983-06-24,77733.0,1983-06-24,1.78125
1992-05-19,1992-05-19,77735.0,1992-05-19,10.375
1972-12-14,1972-12-14,77738.0,1972-12-14,16.0
1988-03-04,1988-03-04,77739.0,1988-03-04,1.125
1992-06-04,1992-06-04,77740.0,1992-06-04,9.5
1992-05-01,1992-05-01,77741.0,1992-05-01,14.25
1972-12-14,1972-12-14,77746.0,1972-12-14,17.25
1992-07-01,1992-07-01,77753.0,1992-07-01,14.75
1972-12-14,1972-12-14,77754.0,1972-12-14,3.625
1992-07-01,1992-07-01,77755.0,1992-07-01,13.75
1992-07-01,1992-07-01,77756.0,1992-07-01,10.0
1992-07-01,1992-07-01,77757.0,1992-07-01,7.0
1992-07-01,1992-07-01,77758.0,1992-07-01,12.0
1992-07-01,1992-07-01,77759.0,1992-07-01,16.0
1992-07-01,1992-07-01,77760.0,1992-07-01,14.5
1992-07-07,1992-07-07,77761.0,1992-07-07,3.875
1972-12-14,1972-12-14,77762.0,1972-12-14,2.125
1992-07-07,1992-07-07,77763.0,1992-07-07,4.625
1992-07-07,1992-07-07,77764.0,1992-07-07,12.125
1992-07-08,1992-07-08,77765.0,1992-07-08,13.25
1992-07-09,1992-07-09,77766.0,1992-07-09,16.0
1992-07-09,1992-07-09,77767.0,1992-07-09,5.0
1992-07-06,1992-07-06,77768.0,1992-07-06,15.5
1992-07-06,1992-07-06,77769.0,1992-07-06,21.5
1992-07-01,1992-07-01,77770.0,1992-07-01,12.5
1992-07-01,1992-07-01,77771.0,1992-07-01,17.0
1992-07-02,1992-07-02,77772.0,1992-07-02,6.0
1992-07-10,1992-07-10,77773.0,1992-07-10,7.25
1992-07-10,1992-07-10,77774.0,1992-07-10,5.125
1992-07-10,1992-07-10,77775.0,1992-07-10,13.5
1992-07-10,1992-07-10,77776.0,1992-07-10,15.0
1992-07-09,1992-07-09,77777.0,1992-07-09,12.125
1992-07-13,1992-07-13,77778.0,1992-07-13,10.75
1992-07-14,1992-07-14,77779.0,1992-07-14,14.5
1993-07-15,1993-07-15,77780.0,1993-07-15,11.75
1992-07-17,1992-07-17,77781.0,1992-07-17,6.0
1992-07-17,1992-07-17,77782.0,1992-07-17,10.0
1992-07-16,1992-07-16,77783.0,1992-07-16,12.625
1992-07-16,1992-07-16,77784.0,1992-07-16,15.0
1992-07-16,1992-07-16,77785.0,1992-07-16,9.375
1992-07-16,1992-07-16,77786.0,1992-07-16,16.0
1992-07-16,1992-07-16,77787.0,1992-07-16,13.5
1982-02-08,1982-02-08,77789.0,1982-02-08,16.5
1992-07-22,1992-07-22,77790.0,1992-07-22,2.5
1992-07-21,1992-07-21,77791.0,1992-07-21,22.25
1992-07-21,1992-07-21,77792.0,1992-07-21,5.5
1992-07-21,1992-07-21,77793.0,1992-07-21,7.0
1992-07-22,1992-07-22,77794.0,1992-07-22,9.25
1992-07-23,1992-07-23,77795.0,1992-07-23,18.125
1992-07-24,1992-07-24,77796.0,1992-07-24,7.0
1973-03-19,1973-03-19,77797.0,1973-03-19,7.0
1992-07-27,1992-07-27,77798.0,1992-07-27,12.5
1992-07-29,1992-07-29,77799.0,1992-07-29,11.0
1992-07-29,1992-07-29,77800.0,1992-07-29,4.375
1992-07-29,1992-07-29,77801.0,1992-07-29,4.875
1992-07-23,1992-07-23,77802.0,1992-07-23,2.875
1992-07-22,1992-07-22,77803.0,1992-07-22,18.0
1992-07-24,1992-07-24,77804.0,1992-07-24,15.0
1992-07-20,1992-07-20,77805.0,1992-07-20,15.0
1992-07-20,1992-07-20,77806.0,1992-07-20,15.0
1992-07-23,1992-07-23,77807.0,1992-07-23,15.0
1992-07-24,1992-07-24,77808.0,1992-07-24,15.0
1992-07-24,1992-07-24,77809.0,1992-07-24,15.0
1972-12-14,1972-12-14,77810.0,1972-12-14,13.875
1992-07-29,1992-07-29,77811.0,1992-07-29,6.5
1992-07-15,1992-07-15,77812.0,1992-07-15,3.625
1992-07-17,1992-07-17,77813.0,1992-07-17,9.625
1992-07-14,1992-07-14,77814.0,1992-07-14,15.25
1992-07-16,1992-07-16,77815.0,1992-07-16,9.125
1992-07-15,1992-07-15,77816.0,1992-07-15,15.0
1992-07-16,1992-07-16,77817.0,1992-07-16,15.0
1992-07-17,1992-07-17,77818.0,1992-07-17,11.875
1992-07-29,1992-07-29,77819.0,1992-07-29,2.0625
1992-07-30,1992-07-30,77820.0,1992-07-30,5.375
1992-07-29,1992-07-29,77821.0,1992-07-29,10.125
1992-07-31,1992-07-31,77822.0,1992-07-31,15.0
1992-07-30,1992-07-30,77823.0,1992-07-30,23.5
1992-07-31,1992-07-31,77824.0,1992-07-31,23.375
1983-10-04,1983-10-04,77826.0,1983-10-04,0.3125
1992-07-23,1992-07-23,77827.0,1992-07-23,15.125
1992-07-31,1992-07-31,77828.0,1992-07-31,16.5
1992-08-19,1992-08-19,77829.0,1992-08-19,12.5
1992-08-03,1992-08-03,77830.0,1992-08-03,6.25
1992-08-03,1992-08-03,77831.0,1992-08-03,2.875
1992-08-05,1992-08-05,77832.0,1992-08-05,9.375
1992-08-04,1992-08-04,77833.0,1992-08-04,8.75
1972-12-14,1972-12-14,77834.0,1972-12-14,41.375
1992-08-06,1992-08-06,77835.0,1992-08-06,13.0
1992-08-07,1992-08-07,77836.0,1992-08-07,8.75
1992-08-07,1992-08-07,77837.0,1992-08-07,12.5
1992-08-07,1992-08-07,77838.0,1992-08-07,7.375
1992-08-11,1992-08-11,77839.0,1992-08-11,5.75
1992-08-11,1992-08-11,77840.0,1992-08-11,5.0
1992-08-11,1992-08-11,77841.0,1992-08-11,5.125
1978-04-25,1978-04-25,77842.0,1978-04-25,9.75
1992-08-11,1992-08-11,77843.0,1992-08-11,14.0
1992-08-11,1992-08-11,77844.0,1992-08-11,6.75
1992-08-12,1992-08-12,77845.0,1992-08-12,5.5
1992-08-12,1992-08-12,77846.0,1992-08-12,7.375
1992-08-12,1992-08-12,77847.0,1992-08-12,6.125
1992-08-13,1992-08-13,77848.0,1992-08-13,8.75
1992-08-13,1992-08-13,77849.0,1992-08-13,4.25
1992-08-17,1992-08-17,77850.0,1992-08-17,2.0
1992-08-13,1992-08-13,77851.0,1992-08-13,5.875
1992-08-14,1992-08-14,77852.0,1992-08-14,13.125
1992-08-14,1992-08-14,77853.0,1992-08-14,6.0
1992-08-07,1992-08-07,77854.0,1992-08-07,7.5
1992-06-29,1992-06-29,77855.0,1992-06-29,7.625
1992-08-05,1992-08-05,77856.0,1992-08-05,9.5
1992-08-07,1992-08-07,77857.0,1992-08-07,21.0
1992-08-06,1992-08-06,77858.0,1992-08-06,14.5
1992-08-14,1992-08-14,77859.0,1992-08-14,12.0
1992-08-14,1992-08-14,77860.0,1992-08-14,9.375
1992-08-19,1992-08-19,77861.0,1992-08-19,12.125
1992-08-20,1992-08-20,77862.0,1992-08-20,7.0
1992-08-20,1992-08-20,77863.0,1992-08-20,10.25
1992-08-18,1992-08-18,77864.0,1992-08-18,8.75
1992-08-20,1992-08-20,77865.0,1992-08-20,10.625
1992-08-21,1992-08-21,77866.0,1992-08-21,7.625
1992-08-21,1992-08-21,77867.0,1992-08-21,6.75
1992-08-21,1992-08-21,77868.0,1992-08-21,7.0
1972-12-14,1972-12-14,77869.0,1972-12-14,2.75
1992-08-21,1992-08-21,77870.0,1992-08-21,4.0
1992-08-27,1992-08-27,77871.0,1992-08-27,4.5
1992-08-28,1992-08-28,77872.0,1992-08-28,10.5
1992-08-18,1992-08-18,77873.0,1992-08-18,3.5
1992-08-24,1992-08-24,77874.0,1992-08-24,8.0
1992-08-21,1992-08-21,77875.0,1992-08-21,10.0
1992-08-19,1992-08-19,77876.0,1992-08-19,21.625
1972-12-14,1972-12-14,77877.0,1972-12-14,2.5
1992-08-18,1992-08-18,77878.0,1992-08-18,10.0
1992-08-28,1992-08-28,77879.0,1992-08-28,3.0625
1992-08-27,1992-08-27,77880.0,1992-08-27,1.875
1992-06-11,1992-06-11,77881.0,1992-06-11,64.25
1992-09-01,1992-09-01,77882.0,1992-09-01,9.375
1992-09-03,1992-09-03,77883.0,1992-09-03,7.875
1992-09-03,1992-09-03,77884.0,1992-09-03,11.25
1981-04-14,1981-04-14,77885.0,1981-04-14,0.5625
1992-09-03,1992-09-03,77886.0,1992-09-03,4.375
1992-09-01,1992-09-01,77887.0,1992-09-01,5.0
1992-09-01,1992-09-01,77888.0,1992-09-01,5.25
1992-09-02,1992-09-02,77889.0,1992-09-02,32.5
1992-09-10,1992-09-10,77890.0,1992-09-10,12.5
1992-09-11,1992-09-11,77891.0,1992-09-11,4.125
1992-09-11,1992-09-11,77892.0,1992-09-11,8.5
1981-08-17,1981-08-17,77893.0,1981-08-17,1.75
1992-09-11,1992-09-11,77894.0,1992-09-11,11.125
1992-09-11,1992-09-11,77895.0,1992-09-11,14.125
1992-09-10,1992-09-10,77896.0,1992-09-10,59.0
1992-09-14,1992-09-14,77897.0,1992-09-14,10.75
1992-09-16,1992-09-16,77898.0,1992-09-16,8.5
1992-09-16,1992-09-16,77899.0,1992-09-16,20.125
1992-09-17,1992-09-17,77900.0,1992-09-17,4.875
1992-09-18,1992-09-18,77901.0,1992-09-18,16.5
1992-09-18,1992-09-18,77902.0,1992-09-18,27.25
1992-10-08,1992-10-08,77903.0,1992-10-08,2.75
1992-09-17,1992-09-17,77904.0,1992-09-17,10.0
1992-09-18,1992-09-18,77905.0,1992-09-18,15.0
1983-04-12,1983-04-12,77906.0,1983-04-12,18.25
1992-09-18,1992-09-18,77907.0,1992-09-18,15.0
1992-09-18,1992-09-18,77908.0,1992-09-18,15.0
1992-09-18,1992-09-18,77909.0,1992-09-18,15.0
1992-09-18,1992-09-18,77910.0,1992-09-18,12.0
1992-09-18,1992-09-18,77911.0,1992-09-18,15.0
1992-09-22,1992-09-22,77912.0,1992-09-22,10.5
1992-09-22,1992-09-22,77913.0,1992-09-22,5.0
1981-05-28,1981-05-28,77914.0,1981-05-28,12.3125
1992-09-23,1992-09-23,77915.0,1992-09-23,7.25
1992-09-21,1992-09-21,77916.0,1992-09-21,13.0
1992-09-22,1992-09-22,77917.0,1992-09-22,7.625
1992-09-22,1992-09-22,77918.0,1992-09-22,13.0
1992-09-22,1992-09-22,77919.0,1992-09-22,13.25
1992-09-24,1992-09-24,77920.0,1992-09-24,22.0
1992-09-21,1992-09-21,77921.0,1992-09-21,10.125
1972-12-14,1972-12-14,77922.0,1972-12-14,8.25
1992-09-22,1992-09-22,77923.0,1992-09-22,15.0
1992-09-25,1992-09-25,77924.0,1992-09-25,15.0
1992-09-21,1992-09-21,77925.0,1992-09-21,15.0
1992-09-23,1992-09-23,77926.0,1992-09-23,20.0
1992-09-25,1992-09-25,77927.0,1992-09-25,16.0
1992-09-24,1992-09-24,77928.0,1992-09-24,12.625
1992-09-24,1992-09-24,77929.0,1992-09-24,6.0
1992-09-25,1992-09-25,77930.0,1992-09-25,15.25
1992-09-25,1992-09-25,77931.0,1992-09-25,4.875
1992-09-25,1992-09-25,77932.0,1992-09-25,10.0
1992-09-28,1992-09-28,77933.0,1992-09-28,3.5
1978-07-25,1978-07-25,77949.0,1978-07-25,2.625
1983-06-23,1983-06-23,77957.0,1983-06-23,26.875
1992-09-01,1992-09-01,77962.0,1992-09-01,50.0
1992-12-11,1992-12-11,77964.0,1992-12-11,3.0
1973-11-08,1973-11-08,77965.0,1973-11-08,40.5
1992-10-01,1992-10-01,77967.0,1992-10-01,15.125
1992-10-01,1992-10-01,77968.0,1992-10-01,12.25
1992-10-01,1992-10-01,77969.0,1992-10-01,12.125
1992-10-01,1992-10-01,77970.0,1992-10-01,6.0
1992-10-02,1992-10-02,77971.0,1992-10-02,15.0
1992-10-02,1992-10-02,77972.0,1992-10-02,6.5
1978-01-26,1978-01-26,77973.0,1978-01-26,4.625
1992-10-05,1992-10-05,77974.0,1992-10-05,10.125
1992-10-06,1992-10-06,77975.0,1992-10-06,3.375
1992-10-06,1992-10-06,77976.0,1992-10-06,20.25
1992-10-06,1992-10-06,77977.0,1992-10-06,10.0
1992-10-06,1992-10-06,77978.0,1992-10-06,15.25
1992-10-07,1992-10-07,77979.0,1992-10-07,14.75
1992-10-08,1992-10-08,77980.0,1992-10-08,12.25
1972-12-14,1972-12-14,77981.0,1972-12-14,19.25
1992-10-08,1992-10-08,77982.0,1992-10-08,11.0
1992-10-12,1992-10-12,77983.0,1992-10-12,4.25
1992-10-13,1992-10-13,77984.0,1992-10-13,6.125
1992-10-14,1992-10-14,77985.0,1992-10-14,23.5
1992-10-14,1992-10-14,77986.0,1992-10-14,12.0
1992-10-15,1992-10-15,77987.0,1992-10-15,9.5
1992-10-16,1992-10-16,77988.0,1992-10-16,9.25
1992-10-16,1992-10-16,77989.0,1992-10-16,17.25
1992-10-16,1992-10-16,77990.0,1992-10-16,7.75
1992-10-16,1992-10-16,77991.0,1992-10-16,3.0
1992-10-16,1992-10-16,77992.0,1992-10-16,16.25
1992-10-20,1992-10-20,77993.0,1992-10-20,12.0
1992-10-09,1992-10-09,77994.0,1992-10-09,9.75
1992-10-09,1992-10-09,77995.0,1992-10-09,20.125
1992-10-15,1992-10-15,77997.0,1992-10-15,11.75
1992-10-14,1992-10-14,77998.0,1992-10-14,14.625
1992-10-14,1992-10-14,77999.0,1992-10-14,14.75
1992-10-20,1992-10-20,78000.0,1992-10-20,4.8125
1992-10-21,1992-10-21,78001.0,1992-10-21,10.0
1992-10-21,1992-10-21,78002.0,1992-10-21,4.0
1992-10-21,1992-10-21,78003.0,1992-10-21,4.625
1992-10-22,1992-10-22,78004.0,1992-10-22,7.0
1992-10-22,1992-10-22,78005.0,1992-10-22,17.0
1992-10-22,1992-10-22,78006.0,1992-10-22,7.25
1992-10-22,1992-10-22,78007.0,1992-10-22,8.0
1992-10-22,1992-10-22,78008.0,1992-10-22,20.875
1992-10-22,1992-10-22,78009.0,1992-10-22,13.0
1992-10-21,1992-10-21,78010.0,1992-10-21,15.625
1992-10-23,1992-10-23,78011.0,1992-10-23,15.0
1992-10-22,1992-10-22,78012.0,1992-10-22,14.0
1992-10-23,1992-10-23,78013.0,1992-10-23,10.0
1992-10-23,1992-10-23,78014.0,1992-10-23,10.0
1992-10-23,1992-10-23,78015.0,1992-10-23,17.0
1992-10-23,1992-10-23,78016.0,1992-10-23,15.0
1992-10-23,1992-10-23,78017.0,1992-10-23,12.0
1992-10-22,1992-10-22,78018.0,1992-10-22,5.25
1992-10-22,1992-10-22,78019.0,1992-10-22,9.25
1972-12-14,1972-12-14,78020.0,1972-12-14,2.5
1992-10-23,1992-10-23,78021.0,1992-10-23,10.75
1992-10-23,1992-10-23,78022.0,1992-10-23,7.125
1992-10-23,1992-10-23,78023.0,1992-10-23,9.75
1992-10-23,1992-10-23,78024.0,1992-10-23,10.0
1992-10-23,1992-10-23,78025.0,1992-10-23,4.875
1992-10-23,1992-10-23,78026.0,1992-10-23,6.75
1992-10-23,1992-10-23,78027.0,1992-10-23,3.0
1972-12-14,1972-12-14,78028.0,1972-12-14,16.25
1992-10-23,1992-10-23,78029.0,1992-10-23,4.875
1992-10-26,1992-10-26,78030.0,1992-10-26,3.75
1992-10-27,1992-10-27,78031.0,1992-10-27,7.0
1992-10-28,1992-10-28,78032.0,1992-10-28,6.75
1992-10-28,1992-10-28,78033.0,1992-10-28,13.75
1992-10-28,1992-10-28,78034.0,1992-10-28,17.75
1992-10-29,1992-10-29,78035.0,1992-10-29,7.25
1983-04-25,1983-04-25,78036.0,1983-04-25,6.75
1992-10-30,1992-10-30,78037.0,1992-10-30,15.0
1992-10-30,1992-10-30,78038.0,1992-10-30,19.0
1992-10-28,1992-10-28,78039.0,1992-10-28,24.875
1992-10-29,1992-10-29,78040.0,1992-10-29,15.0
1992-10-30,1992-10-30,78041.0,1992-10-30,15.0
1992-10-29,1992-10-29,78042.0,1992-10-29,5.5
1992-10-30,1992-10-30,78043.0,1992-10-30,17.0
1972-12-22,1972-12-22,78044.0,1972-12-22,7.6875
1984-08-23,1984-08-23,78045.0,1984-08-23,11.4375
1992-11-02,1992-11-02,78048.0,1992-11-02,19.0
1992-11-03,1992-11-03,78049.0,1992-11-03,7.5
1992-11-03,1992-11-03,78050.0,1992-11-03,14.5
1992-11-03,1992-11-03,78051.0,1992-11-03,7.5
1972-12-14,1972-12-14,78052.0,1972-12-14,2.875
1992-11-05,1992-11-05,78053.0,1992-11-05,11.0
1992-11-05,1992-11-05,78054.0,1992-11-05,5.75
1992-11-05,1992-11-05,78055.0,1992-11-05,6.75
1992-11-04,1992-11-04,78056.0,1992-11-04,15.0
1992-11-04,1992-11-04,78057.0,1992-11-04,15.0
1992-11-04,1992-11-04,78058.0,1992-11-04,15.0
1992-11-04,1992-11-04,78059.0,1992-11-04,15.125
1992-11-04,1992-11-04,78060.0,1992-11-04,15.0
1992-11-04,1992-11-04,78061.0,1992-11-04,15.0
1992-11-06,1992-11-06,78062.0,1992-11-06,4.0
1992-11-04,1992-11-04,78063.0,1992-11-04,6.0
1992-11-09,1992-11-09,78064.0,1992-11-09,3.875
1992-11-09,1992-11-09,78065.0,1992-11-09,3.0
