permno,permco,namedt,nameenddt,comnam,cusip,ticker,exchcd
14883,21805,7/2/62,4/25/66,UNION BAG CAMP PAPER CORP,90553010,BP,1
14883,21805,4/26/66,1/1/68,UNION CAMP CORP,90553010,BP,1
14883,21805,1/2/68,4/30/99,UNION CAMP CORP,90553010,UCC,1
14884,55001,9/29/14,12/31/18,VECTRUS INC,92242T10,VEC,1
14886,55002,9/30/14,12/31/18,ARK E T F TRUST,00214Q20,ARKQ,4
14887,55002,9/30/14,12/31/18,ARK E T F TRUST,00214Q40,ARKW,4
14888,55003,9/19/14,12/31/18,ALIBABA GROUP HOLDING LTD,01609W10,BABA,1
14889,55006,9/24/14,12/31/18,CITIZENS FINANCIAL GROUP INC,17461010,CFG,1
14890,55007,9/17/14,12/31/18,CIVITAS SOLUTIONS INC,17887R10,CIVI,1
14891,21842,12/31/25,7/1/62,UNION OIL CO CALIF,91528910,,1
14891,21842,7/2/62,1/1/68,UNION OIL CO CALIF,91528910,UCL,1
14891,21842,1/2/68,4/24/83,UNION OIL CO CALIF,91528910,UCL,1
14891,21842,4/25/83,8/10/05,UNOCAL CORP,91528910,UCL,1
14892,337,1/13/76,8/28/86,ARGONAUT ENERGY CORP,4015010,ARGN,3
14893,51187,9/17/14,4/6/18,CLAYMORE E T F TRUST,18383M21,BSJM,4
14894,51187,9/17/14,4/6/18,CLAYMORE E T F TRUST,18383M22,BSJL,4
14895,51187,9/17/14,4/6/18,CLAYMORE E T F TRUST,18383M23,BSCO,4
14896,51187,9/17/14,4/6/18,CLAYMORE E T F TRUST,18383M24,BSCN,4
14897,53232,9/29/14,9/20/16,CLAYMORE E T F TRUST 2,18385P20,EMRE,4
14898,55008,9/25/14,1/3/18,CONE MIDSTREAM PARTNERS LP,12654A10,CNNX,1
14898,55008,1/4/18,12/31/18,C N X MIDSTREAM PARNERS LP,12654A10,CNXM,1
14899,55009,9/8/14,9/8/17,DIVERSIFIED REAL ASSET INCOME F,25533B10,DRA,1
14900,54066,9/23/14,12/31/18,E T F SERIES SOLUTIONS,26922A70,DVP,4
14901,54860,9/9/14,12/31/18,FIRST TR EXCHANGE TRADED FD III,33739P10,FTLS,4
14902,55011,9/26/14,12/31/18,GOLDMAN SACHS MLP & ENERGY REN,38148G10,GER,1
14904,22563,12/31/25,7/1/62,UNION PACIFIC RAILROAD CO,90782110,,1
14904,22563,7/2/62,1/1/68,UNION PACIFIC RAILROAD CO,90782110,UP,1
14904,22563,1/2/68,6/25/71,UNION PACIFIC RAILROAD CO,90782110,UP,1
14905,5707,12/3/82,8/27/87,ARGOSYSTEMS INC,4023910,ARGI,3
14906,31600,9/25/14,8/1/17,ISHARES INC,46434G50,HEEM,4
14906,31600,8/2/17,12/31/18,ISHARES INC,46434G50,HEEM,5
14907,37493,9/29/14,11/6/16,ISHARES TRUST,46435G33,EWU,4
14907,37493,11/7/16,12/31/18,ISHARES TRUST,46435G33,EWU,4
14908,55013,9/24/14,12/31/18,MEDLEY MANAGEMENT INC,58503T10,MDLY,1
14909,43629,9/18/14,11/14/16,SPDR INDEX SHARES FUNDS,78463X22,QTWN,4
14910,43629,9/18/14,11/14/16,SPDR INDEX SHARES FUNDS,78463X27,QKOR,4
14911,43629,9/18/14,11/14/16,SPDR INDEX SHARES FUNDS,78463X29,QMEX,4
14912,22564,12/31/25,7/1/62,UNITED STATES RUBBER CO,90916010,,1
14912,22564,7/2/62,2/27/67,UNITED STATES RUBBER CO,90916010,R,1
14912,22564,2/28/67,1/1/68,UNIROYAL INC,90916010,R,1
14912,22564,1/2/68,9/24/85,UNIROYAL INC,90916010,R,1
14913,6151,7/8/83,11/5/86,ARISTEK CMNTYS INC,43739320,ARIS,3
14913,6151,11/6/86,4/28/88,HOMEFREE VILLAGE RESORTS INC,43739320,HMFR,3
14913,6151,4/29/88,5/1/88,HOMEFREE VILLAGE RESORTS INC,43739320,HMFR,3
14913,6151,5/2/88,6/22/88,HOMEFREE VILLAGE RESORTS INC,43739320,HMFRV,3
14913,6151,6/23/88,6/8/92,HOMEFREE VILLAGE RESORTS INC,43739320,HMFRZ,3
14914,54051,9/10/14,2/22/15,SSGA ACTIVE E T F TRUST,78467V86,RORO,4
14914,54051,2/23/15,8/24/16,SSGA ACTIVE TRUST,78467V86,RORO,4
14915,55015,9/24/14,12/31/18,SMART & FINAL STORES INC,83190B10,SFS,1
14916,55016,9/23/14,4/10/15,SOURCE ETF TRUST,83615L10,ESTX,4
14917,55017,9/16/14,10/12/17,U S C F ETF TRUST,90290T10,TOFR,4
14918,55018,9/25/14,12/31/18,TRAVELPORT WORLDWIDE LTD,G9019D10,TVPT,1
14919,55019,9/24/14,12/31/18,ISRAEL CHEMICALS LTD,M5920A10,ICL,1
14920,22565,12/31/25,1/1/48,UNITED PAPERBOARD INC,36484010,,1
14920,22565,1/2/48,7/1/62,UNITED BRD & CARTON CORP,36484010,,1
14920,22565,7/2/62,7/2/62,UNITED BRD & CARTON CORP,36484010,,0
14920,22565,7/3/62,10/24/65,UNITED BRD & CARTON CORP,36484010,PB,1
14920,22565,10/25/65,3/29/66,UNITED BRD & CARTON CORP,36484010,,0
14920,22565,3/30/66,1/1/68,UNITED BRD & CARTON CORP,36484010,UBC,2
14920,22565,1/2/68,1/2/72,UNITED BRD & CARTON CORP,36484010,UBC,2
14920,22565,1/3/72,9/17/73,GARBER A L INC,36484010,GBE,2
14921,22566,12/14/72,5/7/73,ARISTO FOODS INC,4042910,ARIS,3
14923,55020,9/12/14,10/9/14,AFFIMED THERAPEUTICS B V,N0104510,AFMD,3
14923,55020,10/10/14,12/31/18,AFFIMED N V,N0104510,AFMD,3
14924,55021,9/2/14,12/31/18,AURINIA PHARMACEUTICALS INC,05156V10,AUPH,3
14925,55022,9/30/14,12/31/18,BRAINSTORM CELL THERAPEUTICS IN,1.05E+24,BCLI,3
14926,55023,10/1/14,12/31/18,C D K GLOBAL INC,1.25E+14,CDK,3
14927,54953,9/12/14,12/31/18,CONTRAFECT CORP,21232610,CFRX,3
14928,55024,9/24/14,12/31/18,CYBERARK SOFTWARE LTD,M2682V10,CYBR,3
14929,55025,9/18/14,12/31/18,FOAMIX PHARMACEUTICALS LTD,M4613510,FOMX,3
14930,55026,9/25/14,12/31/18,G W G HOLDINGS INC,36192A10,GWGH,3
14931,52902,9/10/14,6/3/18,POWERSHARES E T F TRUST II,4.61E+60,LDRI,3
14931,52902,6/4/18,12/31/18,INVESCO E T F TRUST II,4.61E+60,LDRI,3
14932,55027,9/10/14,12/31/18,MIDDLEFIELD BANC CORP,59630420,MBCN,3
14933,53875,9/4/14,12/31/18,FLEXSHARES TRUST,33939L77,MBSD,3
14934,55028,9/11/14,9/11/16,NXT ID INC,67091J20,NXTD,3
14934,55028,9/12/16,12/31/18,NXT ID INC,67091J20,NXTD,3
14935,55029,9/18/14,9/23/14,PROQR THERAPEUTICS B V,N7154210,PRQR,3
14935,55029,9/24/14,12/31/18,PROQR THERAPEUTICS N V,N7154210,PRQR,3
14936,55030,9/12/14,12/31/18,REWALK ROBOTICS LTD,M8216Q10,RWLK,3
14937,55031,9/17/14,5/10/17,TOKAI PHARMACEUTICALS INC,67011N10,TKAI,3
14937,55031,5/11/17,12/31/18,NOVUS THERAPEUTICS INC,67011N10,NVUS,3
14938,55032,9/24/14,10/24/16,VITAE PHARMACEUTICALS INC,92847N10,VTAE,3
14939,55033,11/3/14,12/31/18,KEYSIGHT TECHNOLOGIES INC,49338L10,KEYS,1
14940,21,12/14/72,9/30/82,ARIZONA BK PHOENIX,4046010,ABKP,3
14940,21,10/1/82,10/16/86,ARIZONA BANCWEST CORP,4046010,AZBW,3
14941,55034,11/3/14,7/1/18,HALYARD HEALTH INC,05350V10,HYH,1
14941,55034,7/2/18,12/31/18,AVANOS MEDICAL INC,05350V10,AVNS,1
14942,55035,11/3/14,12/31/18,KIMBALL ELECTRONICS INC,49428J10,KE,3
14943,55036,11/3/14,12/31/18,C B FINANCIAL SERVICES INC,12479G10,CBFV,3
14944,55037,11/5/14,12/31/18,LIBERTY BROADBAND CORP,53030710,LBRDA,3
14945,55038,10/2/14,12/31/18,A A C HOLDINGS INC,30710,AAC,1
14946,53005,10/31/14,3/24/16,ALPS E T F TRUST,00162Q63,STXX,4
14947,22567,12/31/25,2/8/33,UNITED CIGAR STORES AMER,90999490,,1
14948,55002,10/31/14,12/31/18,ARK E T F TRUST,00214Q10,ARKK,4
14949,55002,10/31/14,12/31/18,ARK E T F TRUST,00214Q30,ARKG,4
14950,55039,10/8/14,12/31/18,ASTERIAS BIOTHERAPEUTICS INC,04624N10,AST,2
14951,55040,10/27/14,12/31/18,B G STAFFING INC,05544A10,BGSF,2
14952,55041,10/29/14,12/31/18,BLACKROCK SCIENCE & TECHNOL TR,09258G10,BST,1
14953,55042,10/30/14,12/31/18,BOOT BARN HOLDINGS INC,9940610,BOOT,1
14954,55043,10/10/14,12/31/18,DIPLOMAT PHARMACY INC,25456K10,DPLO,1
14955,22568,12/31/25,7/1/62,UNITED FRUIT CO,17003210,,1
14955,22568,7/2/62,1/1/68,UNITED FRUIT CO,17003210,UF,1
14955,22568,1/2/68,6/30/70,UNITED FRUIT CO,17003210,UF,1
14955,22568,7/1/70,3/20/90,UNITED BRANDS CO,17003210,UB,1
14955,22568,3/21/90,3/19/02,CHIQUITA BRANDS INTL INC,17003210,CQB,1
14956,55044,10/15/14,5/14/17,DOMINION MIDSTREAM PARTNERS LP,25745410,DM,1
14956,55044,5/15/17,12/31/18,DOMINION ENERGY MIDSTREAM PTN L,25745410,DM,1
14957,54066,10/2/14,7/14/16,E T F SERIES SOLUTIONS,26922A80,FIA,4
14958,55045,10/2/14,12/31/18,ETFIS SERIES TRUST I,26923G10,AMZA,4
14959,55046,10/8/14,12/31/18,EAGLE POINT CREDIT CO INC,26980810,ECC,1
14960,55047,11/13/14,12/31/18,ENOVA INTERNATIONAL INC,29357K10,ENVA,1
14961,55048,10/3/14,7/19/15,F M S A HOLDINGS INC,30555Q10,FMSA,1
14961,55048,7/20/15,5/31/18,FAIRMOUNT SANTROL HOLDINGS INC,30555Q10,FMSA,1
14962,55049,10/9/14,12/31/18,FIDELITY MERRIMACK STREET TRUST,31618810,FCOR,4
14963,22569,12/31/25,3/22/28,UNITED DRUG CO,91099090,,1
14964,3955,12/14/72,3/11/84,RYAN MORTGAGE INVESTORS,4174910,RYNM,3
14964,3955,3/12/84,5/3/88,ARLINGTON REALTY INVESTORS,4174910,RYNM,3
14965,55049,10/9/14,12/31/18,FIDELITY MERRIMACK STREET TRUST,31618820,FLTB,4
14966,55049,10/9/14,12/31/18,FIDELITY MERRIMACK STREET TRUST,31618830,FBND,4
14967,53120,10/23/14,12/31/18,GLOBAL X FUNDS,3.80E+17,SCTO,4
14968,53120,10/23/14,12/31/18,GLOBAL X FUNDS,3.80E+18,EFFE,4
14969,55050,10/15/14,12/31/18,GREAT WESTERN BANCORP INC,39141610,GWB,1
14970,55051,10/9/14,12/31/18,HUBSPOT INC,44357310,HUBS,1
14971,22570,12/31/25,11/19/50,UNITED DYEWOOD CORP,91099190,,1
14971,22570,11/20/50,2/28/58,UNITED DYE & CHEM CORP,91099190,,1
14972,55052,10/2/14,3/7/17,J P ENERGY PARTNERS LP,46643C10,JPEP,1
14973,55053,10/14/14,12/31/18,KELSO TECHNOLOGIES INC,48826D20,KIQ,2
14974,55054,11/7/14,12/31/18,NEW SENIOR INVESTMENT GROUP INC,64869110,SNR,1
14975,55055,10/6/14,12/27/16,NUVEEN MINNESOTA MUNI INC FUND,67073410,NMS,1
14975,55055,12/28/16,12/31/18,NUVEEN MN QUALITY MUNI INCOME F,67073410,NMS,1
14976,55056,10/9/14,5/27/16,OVERSEAS SHIPHOLDING GROUP INC,69036R40,OSGB,2
14977,50846,10/9/14,12/14/15,PROSHARES TRUST,74347B81,ALTS,4
14977,50846,12/15/15,12/31/18,PROSHARES TRUST,74347B81,ALTS,5
14978,53104,10/2/14,3/18/16,PROSHARES TRUST II,74347W53,FUTS,4
14979,54590,10/7/14,12/31/18,RENAISSANCE CAPITAL GREENWICH F,75993730,IPOS,4
14980,55057,10/29/14,12/31/18,SHELL MIDSTREAM PARTNERS LP,82263410,SHLX,1
14981,55058,10/9/14,12/31/18,U S D PARTNERS LP,90331810,USDP,1
14982,55059,10/1/14,12/31/18,VIVINT SOLAR INC,92854Q10,VSLR,1
14983,55060,10/2/14,12/31/18,WAYFAIR INC,94419L10,W,1
14984,55061,10/17/14,12/31/18,ZAYO GROUP HOLDINGS INC,98919V10,ZAYO,1
14985,55062,10/9/14,3/25/18,O M ASSET MANAGEMENT PLC,G1644T10,OMAM,1
14985,55062,3/26/18,12/31/18,BRIGHTSPHERE INVESTMENT GRP PLC,G1644T10,BSIG,1
14986,55063,10/2/14,12/31/18,ATENTO S A,L0427L10,ATTO,1
14987,55064,10/13/14,12/31/18,FIAT CHRYSLER AUTOMOBILES NV,N3173810,FCAU,1
14988,55037,11/5/14,12/31/18,LIBERTY BROADBAND CORP,53030730,LBRDK,3
14989,55065,10/16/14,6/30/17,SEARS CANADA INC,81234D10,SRSC,3
14990,11619,10/22/14,4/29/16,ANCHOR BANCORP WISCONSIN INC NE,03283P10,ABCW,3
14991,55066,10/16/14,12/31/18,ATARA BIOTHERAPEUTICS INC,4651310,ATRA,3
14992,55067,10/29/14,10/10/16,A R CAPITAL ACQUISITION CORP,05455L10,AUMA,3
14992,55067,10/11/16,10/2/17,AXAR ACQUISITION CORP,05455L10,AXAR,3
14993,55068,10/24/14,7/13/15,AXION POWER INTERNATIONAL INC,05460X30,AXPW,3
14993,55068,7/14/15,2/5/16,AXION POWER INTERNATIONAL INC,05460X30,AXPW,3
14994,55069,10/22/14,7/12/16,DT ASIA INVESTMENTS LTD,G2161210,CADT,3
14994,55069,7/13/16,12/31/18,CHINA LENDING CORP,G2161210,CLDC,3
14995,55070,10/2/14,12/31/18,CALITHERA BIOSCIENCES INC,13089P10,CALA,3
14996,54950,10/1/14,10/27/15,COMPASS E M P FUNDS,92647N81,CIZ,3
14996,54950,10/28/15,12/31/18,VICTORY PORTFOLIOS II,92647N81,CIZ,3
14997,54364,10/16/14,12/31/18,ISHARES U S ETF TRUST,46431W85,COMT,3
14998,22571,12/31/25,12/9/26,UNITED RYS INVT CO,91199190,,1
14999,343,12/14/72,1/14/75,ARMSTRONG A J INC,4239310,ARMS,3
15001,54681,10/23/14,6/7/15,ETF SERIES TRUST,44053G20,DAX,3
15001,54681,6/8/15,2/27/17,RECON CAPITAL SERIES TRUST,44053G20,DAX,3
15001,54681,2/28/17,12/21/18,HORIZONS E T F TR I,44053G20,DAX,3
15002,55071,10/22/14,12/31/18,D B V TECHNOLOGIES S A,23306J10,DBVT,3
15003,55072,10/3/14,12/31/18,DERMIRA INC,24983L10,DERM,3
15004,55073,10/1/14,12/31/18,ARROW INVESTMENTS TRUST,4276579,DWAT,3
15006,55074,10/1/14,12/31/18,ENTEGRA FINANCIAL CORP,29363J10,ENFC,3
15007,53708,10/22/14,12/31/18,FIRST TR EXCH TRD ALPHADEX FD I,33737J50,FEUZ,3
15008,55075,10/30/14,11/3/17,FIFTH STREET ASSET MANAGEMENT,31679P10,FSAM,3
15009,55076,10/15/14,12/31/18,FORWARD PHARMA A S,34986J10,FWP,3
15010,55077,10/9/14,12/10/15,GREAT BASIN SCIENTIFIC INC,39013L60,GBSN,3
15010,55077,12/11/15,3/30/16,GREAT BASIN SCIENTIFIC INC,39013L60,GBSN,3
15010,55077,3/31/16,9/15/16,GREAT BASIN SCIENTIFIC INC,39013L60,GBSN,3
15010,55077,9/16/16,10/10/16,GREAT BASIN SCIENTIFIC INC,39013L60,GBSN,3
15011,55079,10/22/14,12/31/18,MELROSE BANCORP INC,58555310,MELR,3
15013,55081,10/9/14,4/15/16,MOL GLOBAL INC,60845Q10,MOLG,3
15014,55082,10/10/14,12/31/18,DAVE & BUSTERS ENTERTAINMENT IN,23833710,PLAY,3
15015,55083,10/22/14,12/31/18,PROTEON THERAPEUTICS INC,74371L10,PRTO,3
15016,55084,10/29/14,12/31/18,SIENTRA INC,82621J10,SIEN,3
15017,54997,10/29/14,10/27/15,SINO MERCURY ACQUISITION CORP,G9722310,SMAC,3
15017,54997,10/28/15,6/7/17,WINS FINANCE HOLDINGS INC,G9722310,WINS,3
15017,54997,6/8/17,12/3/17,WINS FINANCE HOLDINGS INC,G9722310,WINS,-1
15017,54997,12/4/17,12/31/18,WINS FINANCE HOLDINGS INC,G9722310,WINS,3
15018,22572,12/31/25,10/18/39,UNITED STS DISTRG CORP,91199390,,1
15019,344,12/14/72,11/7/74,ARNAV IND,4253720,ARNV,3
15020,54979,10/1/14,12/31/18,VASCULAR BIOGENICS LTD NEW,M9688310,VBLT,3
15021,54066,10/16/14,3/5/18,E T F SERIES SOLUTIONS,26922A60,VBND,3
15021,54066,3/6/18,12/31/18,E T F SERIES SOLUTIONS,26922A60,VBND,4
15022,55085,10/9/14,12/31/18,VERITEX HOLDINGS INC,92345110,VBTX,3
15023,55086,10/2/14,11/21/17,V W R CORP,91843L10,VWR,3
15024,55087,10/3/14,11/19/15,YODLEE INC,98600P20,YDLE,3
15026,22573,12/31/25,11/7/30,UNITED STS EXPRESS CO,91199490,,1
15026,22573,11/8/30,11/19/30,UNITED STS EXPRESS CO,91199490,,0
15026,22573,11/20/30,11/20/30,UNITED STS EXPRESS CO,91199490,,1
15026,22573,11/21/30,12/5/30,UNITED STS EXPRESS CO,91199490,,0
15026,22573,12/6/30,12/7/30,UNITED STS EXPRESS CO,91199490,,1
15026,22573,12/8/30,12/18/30,UNITED STS EXPRESS CO,91199490,,0
15026,22573,12/19/30,5/8/35,UNITED STS EXPRESS CO,91199490,,1
15027,22574,12/14/72,10/25/73,ARNEX INDUSTRIES CORP,4254610,ARNX,3
15028,55088,11/13/14,12/31/18,ASHFORD INC,4410410,AINC,2
15029,55089,12/1/14,5/31/16,CALIFORNIA RESOURCES CORP,13057Q20,CRC,1
15029,55089,6/1/16,12/31/18,CALIFORNIA RESOURCES CORP,13057Q20,CRC,1
15030,55090,11/25/14,10/6/17,AMEC FOSTER WHEELER PLC,00167X20,AMFW,1
15031,55091,11/5/14,12/31/18,ANTERO MIDSTREAM PARTNERS LP,03673L10,AM,1
15032,54386,11/4/14,12/16/18,CAMBRIA E T F TRUST,13206150,GMOM,4
15032,54386,12/17/18,12/31/18,CAMBRIA E T F TRUST,13206150,GMOM,5
15033,55092,11/18/14,12/31/18,EHI CAR SERVICES LTD,26853A10,EHIC,1
15034,22575,12/31/25,10/22/36,PRESSED STEEL CAR CO NJ,91207810,,1
15034,22575,10/23/36,1/3/54,PRESSED STEEL CAR INC PA,91207810,,1
15034,22575,1/4/54,10/28/54,PRESSED STEEL CAR INC DE,91207810,,1
15034,22575,10/29/54,7/1/62,UNITED STATES INDUSTRIES INC,91207810,,1
15034,22575,7/2/62,1/1/68,UNITED STATES INDUSTRIES INC,91207810,USI,1
15034,22575,1/2/68,7/18/84,UNITED STATES INDUSTRIES INC,91207810,USI,1
15035,3240,12/14/72,3/30/82,NEW PENN MTR EXPRESS INC,4259510,NPNX,3
15035,3240,3/31/82,11/30/01,ARNOLD INDUSTRIES INC,4259510,AIND,3
15036,53297,11/13/14,12/31/18,EXCHANGE TRADED CONCEPTS TR,30150588,EMQQ,4
15037,54260,11/12/14,6/26/16,FACTORSHARES TRUST,26924G20,HACK,4
15037,54260,6/27/16,12/31/18,E T F MANAGERS TRUST,26924G20,HACK,4
15038,53120,11/19/14,4/18/16,GLOBAL X FUNDS,3.80E+19,CHNB,4
15039,54917,11/7/14,12/31/18,J P MORGAN E T F TRUST,46641Q20,JPIN,4
15040,50699,11/11/14,5/1/16,MARKET VECTORS E T F TRUST,92189F37,CBON,4
15040,50699,5/2/16,12/31/18,VANECK VECTORS E T F TRUST,92189F37,CBON,4
15041,55093,11/25/14,12/31/18,MILLER HOWARD HIGH INC EQUITY F,60037910,HIE,1
15042,22576,12/31/25,6/1/43,INTERNATIONAL MERCANTILE MARINE,91213890,,1
15042,22576,6/2/43,7/1/62,UNITED STS LINES CO N V,91213890,,1
15042,22576,7/2/62,1/10/69,UNITED STS LINES CO N V,91213890,USL,1
15043,350,12/14/72,4/6/79,ARPEJA CALIFORNIA INC,4269210,ARPJ,3
15044,55094,11/21/14,9/19/17,MONOGRAM RESIDENTIAL TRUST INC,60979P10,MORE,1
15045,34750,11/21/14,9/29/17,NEFF CORP,64009420,NEFF,1
15046,55095,11/6/14,12/31/18,NEVRO CORP,64157F10,NVRO,1
15047,55096,11/24/14,12/31/18,NUVEEN GLOBAL HIGH INCOME FUND,67075G10,JGH,1
15048,55097,11/19/14,12/31/18,PARAMOUNT GROUP INC,69924R10,PGRE,1
15049,43629,11/26/14,12/31/18,SPDR INDEX SHARES FUNDS,78463X19,LOWC,4
15050,22577,12/31/25,6/30/29,UNITED STATES CAST IRN PI & FDR,91233310,,1
15050,22577,7/1/29,7/1/62,UNITED STATES PIPE & FDRY CO,91233310,,1
15050,22577,7/2/62,1/1/68,UNITED STATES PIPE & FDRY CO,91233310,CJ,1
15050,22577,1/2/68,8/29/69,UNITED STATES PIPE & FDRY CO,91233310,CJ,1
15051,6776,1/12/84,6/23/85,ARRAYS INC,4269710,ARAY,3
15051,6776,6/24/85,10/13/85,ARRAYS INC,4269710,,0
15051,6776,10/14/85,2/5/88,ARRAYS INC,4269710,ARAY,3
15052,55098,11/18/14,12/31/18,STORE CAPITAL CORP,86212110,STOR,1
15053,55099,11/12/14,12/31/18,AXALTA COATING SYSTEMS LTD,G0750C10,AXTA,1
15054,55100,11/28/14,12/31/18,U B S GROUP A G,H4209710,UBS,1
15055,55101,11/13/14,12/13/18,NAVIOS MARITIME MIDSTR PTNRS LP,Y6213410,NAP,1
15056,55102,11/10/14,12/31/18,ADMA BIOLOGICS INC,89910,ADMA,3
15057,55103,11/17/14,12/31/18,APPLIED DNA SCIENCES INC,03815U20,APDN,3
15058,55104,11/13/14,5/11/17,CAPNIA INC,83420320,CAPN,3
15058,55104,5/12/17,10/5/17,SOLENO THERAPEUTICS INC,83420320,SLNO,3
15058,55104,10/6/17,12/31/18,SOLENO THERAPEUTICS INC,83420320,SLNO,3
15059,55105,11/6/14,12/31/18,COHERUS BIOSCIENCES INC,19249H10,CHRS,3
15060,55106,11/20/14,3/2/17,CNOVA N V,N2094710,CNV,3
15061,55107,11/24/14,12/8/16,CIPHER PHARMACEUTICALS INC,17253X10,CPHR,3
15062,55108,11/19/14,12/31/18,SECOND SIGHT MEDICAL PRODUCTS I,81362J10,EYES,3
15063,54860,11/5/14,12/31/18,FIRST TR EXCHANGE TRADED FD III,33739P20,FEMB,3
15064,55109,11/3/14,12/31/18,FIRST FOUNDATION INC,32026V10,FFWM,3
15065,55110,11/14/14,12/31/18,FIBROGEN INC,31572Q80,FGEN,3
15066,52262,11/5/14,12/31/18,FIRST TRUST E T F II,33734X85,FPXI,3
15067,55111,11/7/14,12/31/18,FRESHPET INC,35803910,FRPT,3
15068,55112,11/20/14,12/31/18,HABIT RESTAURANTS INC,40449J10,HABT,3
15069,21795,12/31/25,7/1/62,UNITED STATES STEEL CORP,56584910,,1
15069,21795,7/2/62,1/1/68,UNITED STATES STEEL CORP,56584910,X,1
15069,21795,1/2/68,7/8/86,UNITED STATES STEEL CORP,56584910,X,1
15069,21795,7/9/86,4/11/91,U S X CORP,56584910,X,1
15069,21795,4/12/91,1/1/02,U S X MARATHON GROUP,56584910,MRO,1
15069,21795,1/2/02,12/31/18,MARATHON OIL CORP,56584910,MRO,1
15070,1940,8/6/80,8/31/83,GLENS FALLS NATL BK & TR CO N Y,4274410,GFAL,3
15070,1940,9/1/83,7/2/90,ARROW BANK CORP,4274410,AROW,3
15070,1940,7/3/90,12/31/18,ARROW FINANCIAL CORP,4274410,AROW,3
15071,55113,11/7/14,1/7/18,INC RESEARCH HOLDINGS INC,87166B10,INCR,3
15071,55113,1/8/18,12/31/18,SYNEOS HEALTH INC,87166B10,SYNH,3
15072,55114,11/11/14,12/31/18,JOINT CORP,47973J10,JYNT,3
15073,54104,11/5/14,12/31/18,FIRST TRUST E T F IV,33739Q20,LMBS,3
15074,55116,11/14/14,10/17/17,NEURODERM LTD,M7423110,NDRM,3
15075,55117,11/20/14,1/17/18,NEOTHETICS INC,30048L10,NEOT,3
15075,55117,1/18/18,12/31/18,EVOFEM BIOSCIENCES INC,30048L10,EVFM,3
15076,55118,11/7/14,6/3/18,POWERSHARES E T COMMODITY FD,46090F10,PDBC,3
15076,55118,6/4/18,12/31/18,INVESCO ACT MANAGED E T COMM FD,46090F10,PDBC,3
15077,21796,12/31/25,7/1/62,UNITED STS TOB CO,90291110,,1
15077,21796,7/2/62,1/1/68,UNITED STS TOB CO,90291110,UBO,1
15077,21796,1/2/68,5/5/87,UNITED STS TOB CO,90291110,UBO,1
15077,21796,5/6/87,1/5/09,U S T INC,90291110,UST,1
15078,348,12/14/72,5/2/75,ARROW HART INC,4275310,AROW,3
15079,55119,11/13/14,12/31/18,PRA HEALTH SCIENCES INC,69354M10,PRAH,3
15080,55120,11/21/14,12/31/18,PEAK RESORTS INC,70469L10,SKIS,3
15081,53875,11/13/14,12/31/18,FLEXSHARES TRUST,33939L76,SKOR,3
15082,55121,11/13/14,12/31/18,SKY SOLAR HOLDINGS LTD,83084J10,SKYS,3
15083,55122,11/3/14,11/17/17,STATE NATIONAL COMPANIES INC,85711T30,SNC,3
15084,55123,11/7/14,12/31/18,TRIUMPH BANCORP INC,8.97E+34,TBK,3
15085,22578,12/31/25,4/19/62,UNITED STS HOFFMAN MACHY CORP,91299090,,1
15086,5082,9/24/81,6/6/85,ARROWHEAD ENERGY CORP,75945910,AHEC,3
15086,5082,6/7/85,1/13/86,RELIANCE ENTERPRISES,75945910,RELY,3
15087,55124,11/6/14,12/31/18,UPLAND SOFTWARE INC,91544A10,UPLD,3
15088,55125,11/14/14,12/13/16,VIRGIN AMERICA INC,92765X20,VA,3
15089,55126,11/5/14,12/31/18,XENON PHARMACEUTICALS INC,98420N10,XENE,3
15090,55127,12/5/14,7/1/16,SYMMETRY SURGICAL INC,87159G10,SSRG,3
15091,55128,12/17/14,10/8/18,K L X INC,48253910,KLXI,3
15092,55129,12/11/14,12/31/18,LENDINGCLUB CORPORATION,52603A10,LC,1
15093,22579,12/31/25,7/15/43,UNITED STS INDL ALCOHOL CO,91299190,,1
15093,22579,7/16/43,7/31/51,UNITED STS INDL CHEMS INC,91299190,,1
15094,129,8/31/81,8/31/81,ARROWHEAD SAVINGS & LOAN ASSOC,4280210,AHSL,3
15098,53005,12/31/14,12/31/18,ALPS E T F TRUST,00162Q59,SBIO,4
15099,55131,12/5/14,2/15/16,C V S L INC,46645Q10,CVSL,2
15099,55131,2/16/16,3/6/16,C V S L INC,46645Q10,JRJR,2
15099,55131,3/7/16,4/2/18,JRJR33 INC,46645Q10,JRJR,2
15100,54386,12/10/14,12/28/16,CAMBRIA E T F TRUST,13206160,GAA,4
15100,54386,12/29/16,12/31/18,CAMBRIA E T F TRUST,13206160,GAA,5
15101,53807,12/10/14,12/31/18,D B X ETF TRUST,23305169,DBEZ,4
15102,37493,12/9/14,12/31/18,ISHARES TRUST,46434V46,CRBN,4
15103,37493,12/4/14,12/31/18,ISHARES TRUST,46434VAQ,IBDL,4
15104,54464,12/3/14,12/31/18,KRANESHARES TRUST,50076770,KCNY,4
15105,55132,12/12/14,4/5/17,METALDYNE PERFORMANCE GROUP INC,59116R10,MPG,1
15106,22580,12/31/25,6/30/27,CENTRAL LEATHER CO,91299290,,1
15106,22580,7/1/27,9/29/53,UNITED STS LEATHER CO,91299290,,1
