Match Name,Match Date,Word Length,c1,c2,c3,c4
"TOWER GROUP INTERNATIONAL, LTD.",10/21/04,192,2.604166667,2.083333333,0,1.5625
,,,,,,
"DREAMWORKS ANIMATION, LLC",10/28/04,121,0.826446281,5.785123967,0.826446281,0.826446281
"CALAMOS ASSET MANAGEMENT, INC. /DE/",10/29/04,280,1.071428571,4.285714286,0.357142857,1.785714286
"FOXHOLLOW TECHNOLOGIES, INC.",10/28/04,126,0.793650794,0,1.587301587,3.174603175
BUILD A BEAR WORKSHOP INC,10/29/04,107,0,1.869158879,0,1.869158879
U.S. SHIPPING PARTNERS L.P.,10/29/04,294,0.340136054,7.823129252,0,2.040816327
AAMES INVESTMENT CORP,11/2/04,274,0,4.01459854,0,0
MARKETAXESS HOLDINGS INC,11/5/04,74,1.351351351,2.702702703,0,2.702702703
ZIPREALTY INC,11/10/04,126,1.587301587,1.587301587,0.793650794,0
"ORMAT TECHNOLOGIES, INC.",11/12/04,66,3.03030303,1.515151515,0,0
INPHONIC INC,11/16/04,239,0.836820084,3.765690377,1.255230126,1.673640167
IOWA TELECOMMUNICATIONS SERVICES INC,11/19/04,343,0,6.12244898,0,2.623906706
PRA INTERNATIONAL,11/18/04,178,1.685393258,4.494382022,0.561797753,6.179775281
"SPECIALTY UNDERWRITERS ALLIANCE, INC.",11/18/04,164,2.43902439,1.219512195,0,0.609756098
MONOLITHIC POWER SYSTEMS INC,11/19/04,218,1.376146789,0.917431193,0.917431193,4.128440367
,,,,,,
UAP HOLDING CORP,11/24/04,102,0,0,0,0
CABG MEDICAL INC,12/8/04,144,3.472222222,1.388888889,0.694444444,6.944444444
"ALPHA NATURAL RESOURCES, INC.",12/10/04,227,0.881057269,7.04845815,0,0.440528634
SYMMETRY MEDICAL INC.,12/10/04,388,0,3.092783505,0,0.257731959
BILL BARRETT CORP,12/13/04,196,0.510204082,4.591836735,0.510204082,2.551020408
,,,,,,
FIRST STATE FINANCIAL CORP/FL,12/10/04,111,0.900900901,3.603603604,1.801801802,0.900900901
"MARKET LEADER, INC.",12/10/04,217,0.921658986,0.460829493,0.460829493,3.225806452
ADEZA BIOMEDICAL CORP,12/10/04,288,1.388888889,1.736111111,1.388888889,1.388888889
SPY INC.,12/14/04,234,0.854700855,5.982905983,0,1.282051282
BLUELINX HOLDINGS INC.,12/15/04,370,0.27027027,8.108108108,0,1.081081081
LAS VEGAS SANDS CORP,12/15/04,126,0,1.587301587,0,1.587301587
CONOR MEDSYSTEMS INC,12/14/04,180,1.111111111,1.666666667,0,1.666666667
,,,,,,
"GREAT WOLF RESORTS, INC.",12/15/04,134,0,8.208955224,0,0
"COMSTOCK HOLDING COMPANIES, INC.",12/15/04,243,1.234567901,4.526748971,0.823045267,0.411522634
"ADVANCE AMERICA, CASH ADVANCE CENTERS, INC.",12/17/04,282,0.354609929,6.382978723,0,3.191489362
"TRADE STREET RESIDENTIAL, INC.",12/17/04,399,2.506265664,6.26566416,0.250626566,0
"INTERLINE BRANDS, INC./DE",12/16/04,273,0,5.128205128,0,2.197802198
KMG AMERICA CORP,12/16/04,183,2.732240437,2.18579235,0,1.639344262
MACQUARIE INFRASTRUCTURE CO TRUST,12/16/04,474,3.58649789,4.852320675,0,0
HERBALIFE NUTRITION LTD.,12/17/04,340,0,0.588235294,0.294117647,1.470588235
WARREN RESOURCES INC,12/17/04,129,0,2.325581395,0.775193798,0.775193798
ARBINET CORP,12/17/04,220,0.909090909,2.727272727,0.454545455,2.727272727
VIACELL INC,1/21/05,237,1.687763713,2.53164557,1.687763713,1.265822785
CELANESE CORP,1/24/05,1169,0.256629598,3.507271172,0,2.224123182
"SEABRIGHT HOLDINGS, INC.",1/21/05,56,0,0,1.785714286,0
GFI GROUP INC.,1/26/05,130,1.538461538,6.153846154,0,0
"OPTIONSXPRESS HOLDINGS, INC.",1/27/05,145,2.068965517,0.689655172,0.689655172,0.689655172
NATIONAL INTERSTATE CORP,1/28/05,105,0,5.714285714,0,0
W&T OFFSHORE INC,1/28/05,32,0,0,0,0
DFC GLOBAL CORP.,1/31/05,220,0,2.727272727,0,0.909090909
"MMRGLOBAL, INC.",2/3/05,309,0.647249191,3.883495146,0.647249191,2.588996764
FAIRPOINT COMMUNICATIONS INC,2/4/05,361,0.831024931,3.601108033,0,3.047091413
"ARC DOCUMENT SOLUTIONS, INC.",2/4/05,130,0,3.846153846,0,1.538461538
"MOLECULAR TEMPLATES, INC.",2/4/05,220,1.363636364,2.272727273,0.909090909,2.272727273
,,,,,,
"FTD GROUP, INC.",2/9/05,169,0,2.366863905,0,0
"WINDSTREAM HOLDINGS, INC.",2/10/05,293,0,9.897610922,0,2.04778157
EMAGEON INC,2/9/05,133,0.751879699,3.759398496,1.503759398,2.255639098
SYNIVERSE HOLDINGS INC,2/10/05,390,0,1.538461538,0,0.769230769
PRESTIGE CONSUMER HEALTHCARE INC.,2/11/05,400,0,1.75,0,0.75
,,,,,,
HUNTSMAN CORP,2/11/05,300,0,4,0,0
"UNIVERSAL LOGISTICS HOLDINGS, INC.",2/11/05,285,1.403508772,4.561403509,0,0.701754386
"FUSION CONNECT, INC.",2/15/05,329,0.303951368,5.47112462,0,1.823708207
ODIMO INC,2/16/05,210,0.952380952,4.761904762,0.952380952,2.380952381
"ALPHA NATURAL RESOURCES, INC./OLD",2/15/05,83,0,1.204819277,0,0
"MANITEX INTERNATIONAL, INC.",2/15/05,299,0.668896321,2.006688963,0.668896321,5.685618729
WEX INC.,2/16/05,93,0,4.301075269,0,2.150537634
"DOLBY LABORATORIES, INC.",2/17/05,148,1.351351351,2.702702703,0.675675676,0
"INTERNATIONAL SECURITIES EXCHANGE HOLDINGS, INC.",3/9/05,165,1.818181818,1.212121212,0.606060606,1.212121212
PANAMSAT HOLDING CORP,3/17/05,294,0,6.12244898,0,2.380952381
FASTCLICK INC,4/1/05,179,1.117318436,2.234636872,1.117318436,2.793296089
"FREIGHTCAR AMERICA, INC.",4/7/05,641,0.31201248,2.184087363,0,0.936037441
"BLACK RAVEN ENERGY, INC.",4/14/05,126,2.380952381,3.174603175,0,2.380952381
DEXCOM INC,4/14/05,143,1.398601399,2.097902098,0.699300699,1.398601399
JORGENSEN EARLE M CO DE,4/15/05,313,0,0.638977636,0,0
NATIONAL ATLANTIC HOLDINGS CORP,4/21/05,82,0,1.219512195,0,0
ACCURIDE CORP,4/26/05,84,1.19047619,8.333333333,0,5.952380952
"VERIFONE SYSTEMS, INC.",5/2/05,137,1.459854015,10.2189781,0,0.729927007
COFFEE HOLDING CO INC,5/3/05,202,0.99009901,0.99009901,0.99009901,3.465346535
"MORNINGSTAR, INC.",5/4/05,108,2.777777778,2.777777778,2.777777778,1.851851852
LAZARD LTD,5/5/05,346,0.289017341,1.734104046,0,0
ZUMIEZ INC,5/6/05,155,2.580645161,1.290322581,0.64516129,3.225806452
"BOIS D ARC ENERGY, INC.",5/6/05,180,0.555555556,6.666666667,0,2.777777778
WARNER MUSIC GROUP CORP.,5/11/05,264,0.378787879,1.136363636,0,0
XERIUM TECHNOLOGIES INC,5/17/05,551,0,3.448275862,0,1.633393829
CITI TRENDS INC,5/18/05,102,0.980392157,3.921568627,0,1.960784314
TRANSMONTAIGNE PARTNERS LLC,5/25/05,112,0,3.571428571,0,1.785714286
"SSA GLOBAL TECHNOLOGIES, INC",5/26/05,197,0.507614213,5.583756345,0,0
,,,,,,
,,,,,,
"LHC GROUP, INC",6/9/05,278,2.517985612,3.956834532,0.35971223,1.438848921
SILICON GRAPHICS INTERNATIONAL CORP,6/10/05,345,0.869565217,3.768115942,0.289855072,0.579710145
"PREMIUM STANDARD FARMS, INC.",6/14/05,25,0,0,0,0
MICRUS ENDOVASCULAR CORP,6/16/05,117,0.854700855,3.418803419,2.564102564,5.128205128
EV3 INC.,6/17/05,102,0,0.980392157,0,0
CRESTWOOD HOLDINGS LP,6/21/05,190,0,7.894736842,0,1.052631579
ALLION HEALTHCARE INC,6/22/05,283,1.413427562,3.886925795,0,2.120141343
EAGLE BULK SHIPPING INC.,6/23/05,132,0.757575758,6.818181818,0,3.03030303
,,,,,,
LINCOLN EDUCATIONAL SERVICES CORP,6/24/05,297,2.693602694,4.04040404,0.673400673,1.01010101
"BUILDERS FIRSTSOURCE, INC.",6/23/05,182,0,8.241758242,0,3.846153846
KENEXA CORP,6/24/05,174,1.724137931,3.448275862,0.574712644,2.298850575
NEUSTAR INC,6/29/05,12,0,0,0,0
HEMOSENSE INC,6/29/05,203,0,1.97044335,0.985221675,2.955665025
DESIGNER BRANDS INC.,6/30/05,152,0,5.263157895,0,1.315789474
VOLCOM INC,6/30/05,179,1.117318436,1.675977654,0.558659218,1.675977654
CRYOCOR INC,7/14/05,193,1.03626943,1.554404145,0,2.07253886
JER INVESTORS TRUST INC,7/15/05,119,0.840336134,12.60504202,0,0.840336134
ORCHIDS PAPER PRODUCTS CO /DE,7/18/05,234,0,1.709401709,0.427350427,3.846153846
,,,,,,
DIAMOND FOODS INC,7/21/05,170,1.764705882,4.117647059,0,0
"ADAMS RESPIRATORY THERAPEUTICS, INC.",7/21/05,206,1.45631068,0.970873786,0.485436893,2.912621359
,,,,,,
GENCO SHIPPING & TRADING LTD,7/22/05,52,1.923076923,9.615384615,0,1.923076923
HITTITE MICROWAVE CORP,7/22/05,170,2.352941176,2.352941176,0.588235294,2.352941176
"CONSOLIDATED COMMUNICATIONS HOLDINGS, INC.",7/25/05,341,0.293255132,8.504398827,0,4.985337243
MAIDENFORM BRANDS LLC,7/22/05,188,0,3.723404255,0,0.531914894
PIKE CORP,7/27/05,157,0.636942675,10.82802548,0,0.636942675
"SUPERIOR WELL SERVICES, INC",7/29/05,178,0,3.370786517,0,4.494382022
"ALON USA ENERGY, INC.",7/28/05,143,0,9.090909091,0,0.699300699
"GOLF GALAXY, INC.",7/29/05,215,1.395348837,1.395348837,0,3.255813953
UNICA CORP,8/3/05,163,2.45398773,1.840490798,1.226993865,2.45398773
PARENT CO,8/3/05,131,2.290076336,2.290076336,3.053435115,0
ADVANCED ANALOGIC TECHNOLOGIES INC,8/4/05,177,1.129943503,3.389830508,1.129943503,2.259887006
"WORLDSPACE, INC",8/5/05,180,0.555555556,1.111111111,0.555555556,1.111111111
"MWI VETERINARY SUPPLY, INC.",8/4/05,249,1.606425703,2.409638554,0,4.016064257
"REPUBLIC COMPANIES GROUP, INC.",8/4/05,80,1.25,1.25,0,2.5
ESCHELON TELECOM INC,8/4/05,196,2.551020408,2.040816327,0,0.510204082
DRESSER-RAND GROUP INC.,8/8/05,274,0.729927007,1.459854015,0,0
"ADVANCED LIFE SCIENCES HOLDINGS, INC.",8/5/05,300,1,1.666666667,0.666666667,2.666666667
"ATRICURE, INC.",8/8/05,400,1.25,2,0.25,3.75
,,,,,,
"K&F INDUSTRIES HOLDINGS, INC.",8/9/05,344,0,2.325581395,0,0
,,,,,,
,,,,,,
REDDY ICE HOLDINGS INC,8/10/05,303,0,3.630363036,0,4.620462046
"COLEY PHARMACEUTICAL GROUP, INC.",8/10/05,293,0.341296928,1.023890785,1.365187713,3.071672355
RBC BEARINGS INC,8/11/05,125,0,5.6,0,0.8
HEARTLAND PAYMENT SYSTEMS INC,8/11/05,141,0.709219858,2.836879433,0,1.418439716
"CF INDUSTRIES HOLDINGS, INC.",8/11/05,108,0,2.777777778,0,0
REFCO INC.,8/11/05,114,0.877192982,3.50877193,0,0
KONA GRILL INC,8/16/05,124,0,2.419354839,0,0.806451613
"ROCKWOOD HOLDINGS, INC.",8/18/05,345,0,4.637681159,0,0
"BRONCO DRILLING COMPANY, INC.",8/16/05,451,0.22172949,3.76940133,0,2.88248337
"RMX HOLDINGS, INC.",8/24/05,443,0.902934537,3.386004515,0.225733634,1.805869074
WILLIAMS SCOTSMAN INTERNATIONAL INC,9/20/05,290,0,5.517241379,0,1.724137931
"IKANOS COMMUNICATIONS, INC.",9/22/05,137,2.189781022,4.379562044,0.729927007,1.459854015
NORTH POINTE HOLDINGS CORP,9/23/05,81,0,4.938271605,0,1.234567901
"HORIZON LINES, INC.",9/28/05,375,0,2.4,0,0
,,,,,,
TRX INC/GA,9/27/05,85,2.352941176,3.529411765,1.176470588,2.352941176
TALEO CORP,9/29/05,154,2.597402597,7.142857143,0.649350649,2.597402597
GENOMIC HEALTH INC,9/29/05,187,1.069518717,1.604278075,0.534759358,3.743315508
GLOBAL PARTNERS LP,9/29/05,333,0.3003003,5.105105105,0,1.801801802
"CARIBOU COFFEE COMPANY, INC.",9/29/05,155,0,2.580645161,0,2.580645161
WEBMD HEALTH CORP.,9/30/05,266,2.631578947,2.255639098,0.751879699,1.879699248
AVALON PHARMACEUTICALS INC,9/29/05,306,0.980392157,1.633986928,0.326797386,2.287581699
"STATE NATIONAL BANCSHARES, INC.",9/30/05,45,2.222222222,2.222222222,0,0
AMERICAN COMMERCIAL LINES INC.,10/7/05,203,0,5.418719212,0,0.492610837
"TAL INTERNATIONAL GROUP, INC.",10/13/05,151,1.324503311,2.649006623,0,2.649006623
"POKERTEK, INC.",10/14/05,182,0,1.098901099,0,0.549450549
CBOT HOLDINGS  INC,10/19/05,139,2.158273381,2.158273381,0.71942446,1.438848921
"NCI, INC.",10/21/05,191,1.570680628,5.235602094,0,1.570680628
"HERCULES OFFSHORE, INC.",10/27/05,234,1.709401709,6.41025641,0,0.854700855
SAJAN INC,10/27/05,349,0,2.578796562,0.859598854,0.573065903
ACCENTIA BIOPHARMACEUTICALS INC,10/28/05,286,0.699300699,2.447552448,0.34965035,1.048951049
"NXSTAGE MEDICAL, INC.",10/28/05,124,0,2.419354839,0,2.419354839
"STRATA SKIN SCIENCES, INC.",10/28/05,156,1.282051282,3.205128205,0.641025641,1.282051282
"CBEYOND, INC.",11/2/05,201,0.995024876,3.980099502,0,4.47761194
"WEB.COM GROUP, INC.",11/2/05,147,2.040816327,2.040816327,0,1.360544218
IROBOT CORP,11/9/05,93,2.150537634,3.225806452,0,4.301075269
"EPIRUS BIOPHARMACEUTICALS, INC.",11/9/05,320,0.625,1.25,0,3.75
"CLEAR CHANNEL OUTDOOR HOLDINGS, INC.",11/14/05,162,0,3.086419753,0,0
IHS INC.,11/14/05,16,0,0,0,0
"INTERCONTINENTAL EXCHANGE HOLDINGS, INC.",11/16/05,186,1.075268817,2.150537634,0.537634409,3.225806452
SUNPOWER CORP,11/17/05,168,0.595238095,2.380952381,1.19047619,2.976190476
AMERISAFE INC,11/18/05,83,0,1.204819277,1.204819277,0
DOVER SADDLERY INC,11/21/05,143,2.097902098,5.594405594,2.797202797,4.895104895
"UNDER ARMOUR, INC.",11/18/05,206,0.970873786,3.883495146,0,4.854368932
UNION DRILLING INC,11/23/05,117,3.418803419,5.128205128,0,3.418803419
TRONOX INC,11/22/05,124,0,3.225806452,0,3.225806452
BROOKDALE SENIOR LIVING INC.,11/23/05,437,0.686498856,8.009153318,0.228832952,1.830663616
"VOCUS, INC.",12/7/05,226,0.884955752,3.097345133,0.884955752,2.212389381
CYNOSURE INC,12/9/05,137,0.729927007,0.729927007,0.729927007,2.189781022
,,,,,,
"DEALERTRACK TECHNOLOGIES, INC",12/13/05,232,1.293103448,4.74137931,0,6.465517241
"PERNIX SLEEP, INC.",12/15/05,269,0.743494424,1.115241636,0.743494424,2.230483271
SPANSION INC.,12/16/05,764,0,4.712041885,0.130890052,1.178010471
"DEI HOLDINGS, INC.",12/16/05,119,0,0.840336134,0,0
EMERGENCY MEDICAL SERVICES L.P.,12/20/05,175,0.571428571,5.714285714,1.142857143,5.714285714
,,,,,,
,,,,,,
"WESTERN REFINING, INC.",1/19/06,111,0.900900901,7.207207207,0,2.702702703
"AMERICAN RAILCAR INDUSTRIES, INC.",1/20/06,596,0,2.852348993,0,1.342281879
CHIPOTLE MEXICAN GRILL INC,1/26/06,144,0,1.388888889,0.694444444,2.083333333
"CALUMET SPECIALTY PRODUCTS PARTNERS, L.P.",1/26/06,244,0,6.967213115,0,5.327868852
,,,,,,
ALTUS PHARMACEUTICALS INC.,1/26/06,241,0.414937759,1.244813278,0.414937759,3.319502075
"H&E EQUIPMENT SERVICES, INC.",1/31/06,614,2.442996743,3.42019544,0,3.745928339
REGENCY ENERGY PARTNERS LP,1/31/06,226,0,5.309734513,0,2.212389381
"SGX PHARMACEUTICALS, INC.",2/1/06,400,0.5,2.75,0.25,2.75
KOPPERS HOLDINGS INC.,2/2/06,56,0,3.571428571,0,0
"FORTUNET, INC.",1/31/06,194,2.06185567,2.06185567,3.092783505,2.06185567
"THOMAS WEISEL PARTNERS GROUP, INC.",2/2/06,76,1.315789474,1.315789474,0,2.631578947
,,,,,,
"INTERCELL USA, INC.",2/2/06,220,0,1.818181818,0.454545455,2.272727273
DEX LIQUIDATING CO.,2/3/06,164,1.219512195,2.43902439,0,2.43902439
"HEALTHSPRING, INC.",2/6/06,146,0,4.794520548,0,0.684931507
"SMART MODULAR TECHNOLOGIES (WWH), INC.",2/3/06,182,0.549450549,3.296703297,0.549450549,2.197802198
"ORCHARD ENTERPRISES, INC.",2/2/06,248,2.822580645,1.612903226,0.806451613,1.209677419
"CROCS, INC.",2/8/06,427,0.702576112,4.215456674,0.234192037,3.044496487
NIGHTHAWK RADIOLOGY HOLDINGS INC,2/9/06,193,1.03626943,5.18134715,0.518134715,1.03626943
NTELOS HOLDINGS CORP.,2/9/06,312,0,4.807692308,0,0
EXCO RESOURCES INC,2/9/06,479,0.417536534,5.010438413,0,1.670146138
,,,,,,
MAGELLAN MIDSTREAM HOLDINGS LP,2/10/06,73,0,2.739726027,0,1.369863014
ACORDA THERAPEUTICS INC,2/10/06,356,0.842696629,1.123595506,0.842696629,2.528089888
AMCOMP INC /FL,2/13/06,67,0,1.492537313,0,0
MORGANS HOTEL GROUP CO.,2/14/06,415,0,8.192771084,0,0
LIQUIDITY SERVICES INC,2/23/06,216,3.703703704,4.166666667,0.462962963,2.314814815
,,,,,,
ALEXZA PHARMACEUTICALS INC.,3/8/06,273,0.366300366,1.831501832,0.366300366,2.564102564
TRANSDIGM GROUP INC,3/15/06,21,0,0,0,0
NEXTEST SYSTEMS CORP,3/22/06,182,1.098901099,2.747252747,1.098901099,3.296703297
CLAYTON HOLDINGS INC,3/24/06,256,0.390625,6.25,0,1.5625
"GLOBAL TRAFFIC NETWORK, INC.",3/24/06,300,1,2.666666667,0.666666667,2.666666667
VISICU INC,4/5/06,192,1.041666667,1.041666667,1.5625,2.604166667
GOODMAN GLOBAL INC,4/6/06,78,0,0,0,0
CASTLE BRANDS INC,4/6/06,299,1.003344482,4.682274247,0.668896321,1.003344482
SEALY CORP,4/10/06,199,0,3.015075377,0,0
"CATALYST BIOSCIENCES, INC.",4/12/06,502,0.199203187,0.796812749,0.597609562,2.19123506
VANDA PHARMACEUTICALS INC.,4/13/06,250,1.6,1.2,1.2,4
"OMRIX BIOPHARMACEUTICALS, INC.",4/21/06,239,0.836820084,2.928870293,0.418410042,5.439330544
"SUPERIOR ENERGY SERVICES-NORTH AMERICA SERVICES, INC",4/21/06,215,0.465116279,7.906976744,0,3.720930233
,,,,,,
"CPI INTERNATIONAL, INC.",5/1/06,141,0,5.673758865,0,2.836879433
"DELEK US ENERGY, INC.",5/4/06,220,1.818181818,4.545454545,0,1.363636364
DYNCORP INTERNATIONAL INC.,5/4/06,378,0,2.380952381,0,0
"NORTHSTAR NEUROSCIENCE, INC.",5/5/06,158,1.265822785,1.898734177,0,1.265822785
"ALLIANCE HOLDINGS GP, L.P.",5/10/06,129,0,3.100775194,0.775193798,0
"PARATEK PHARMACEUTICALS, INC.",5/11/06,366,0.546448087,1.639344262,0.273224044,2.18579235
COMPASS GROUP DIVERSIFIED HOLDINGS LLC,5/11/06,322,0.621118012,5.900621118,0,0.621118012
"BIOMIMETIC THERAPEUTICS, INC.",5/12/06,182,0.549450549,1.648351648,0.549450549,3.296703297
"RESTORE MEDICAL, INC.",5/17/06,104,0,1.923076923,0.961538462,1.923076923
BURGER KING HOLDINGS INC,5/18/06,176,0,6.25,0,1.704545455
PENSON WORLDWIDE INC,5/18/06,377,0.530503979,5.835543767,0.265251989,2.122015915
DARWIN PROFESSIONAL UNDERWRITERS INC,5/22/06,324,0,0.925925926,0,0
VONAGE HOLDINGS CORP,5/24/06,183,0.546448087,3.278688525,1.092896175,1.639344262
MASTERCARD INC,5/25/06,221,0,5.882352941,0.452488688,0.452488688
"MUELLER WATER PRODUCTS, INC.",5/26/06,520,0.192307692,4.807692308,0,0.961538462
TOWN SPORTS INTERNATIONAL HOLDINGS INC,6/2/06,211,0,1.421800948,0,0.473933649
LUNA INNOVATIONS INC,6/6/06,365,0.547945205,1.643835616,0,4.383561644
"ALPHATEC HOLDINGS, INC.",6/5/06,402,0.497512438,2.23880597,0.497512438,1.741293532
"LOOPNET, INC.",6/7/06,146,1.369863014,1.369863014,0.684931507,2.054794521
VERASUN ENERGY CORP,6/14/06,110,0,0.909090909,0,8.181818182
HOUSTON WIRE & CABLE CO,6/15/06,121,0.826446281,7.438016529,0,0.826446281
VOLCANO CORP,6/15/06,221,0.904977376,3.167420814,0.904977376,2.714932127
,,,,,,
SYNCHRONOSS TECHNOLOGIES INC,6/15/06,145,1.379310345,2.068965517,2.068965517,4.137931034
TECHWELL INC,6/22/06,183,1.092896175,2.18579235,1.092896175,1.639344262
J CREW GROUP INC,6/29/06,270,0,2.222222222,0,0.37037037
"OMNITURE, INC.",6/28/06,225,0.888888889,1.777777778,0.444444444,1.777777778
"PGT INNOVATIONS, INC.",6/29/06,277,0,4.332129964,0,4.332129964
CARDIOVASCULAR SYSTEMS INC,6/28/06,514,0.389105058,1.556420233,0.389105058,4.280155642
AVENTINE RENEWABLE ENERGY HOLDINGS INC,6/30/06,167,0.598802395,0,0,3.592814371
,,,,,,
"COWEN HOLDINGS, INC.",7/14/06,25,0,8,0,0
"NUSTAR GP HOLDINGS, LLC",7/14/06,13,0,0,0,0
CLEVELAND BIOLABS INC,7/21/06,327,0.611620795,1.22324159,1.22324159,0.917431193
TARGA ENERGY LP,7/21/06,80,0,2.5,0,0
CHART INDUSTRIES INC,7/27/06,195,0,3.076923077,0,0.512820513
"GEOMET, INC.",7/28/06,81,0,7.407407407,0,4.938271605
BUCKEYE GP HOLDINGS L.P.,8/4/06,261,0,4.597701149,0.383141762,0
"OSIRIS THERAPEUTICS, INC.",8/4/06,323,1.238390093,1.547987616,0.619195046,0.92879257
AIRCASTLE LTD,8/8/06,122,0,1.639344262,0,5.737704918
EVERCORE INC.,8/11/06,132,0,9.090909091,0,0.757575758
INNERWORKINGS INC,8/17/06,161,1.242236025,4.347826087,0,0.621118012
"HILAND HOLDINGS GP, LP",9/20/06,215,0,3.720930233,0,0
HOME DIAGNOSTICS INC,9/22/06,138,0,9.420289855,0,1.449275362
"RIVERBED TECHNOLOGY, INC.",9/21/06,108,1.851851852,5.555555556,0.925925926,4.62962963
COMMVAULT SYSTEMS INC,9/22/06,98,0,3.06122449,0,0
DIVX INC,9/22/06,142,1.408450704,0.704225352,0.704225352,2.112676056
HARVEST OIL & GAS CORP.,9/27/06,151,0,7.284768212,1.324503311,0
"ICF INTERNATIONAL, INC.",9/28/06,318,1.886792453,9.119496855,0,6.289308176
SHUTTERFLY INC,9/29/06,196,1.020408163,4.081632653,0,4.591836735
BARE ESCENTUALS INC,9/29/06,330,0,9.090909091,0,2.121212121
BREITBURN ENERGY PARTNERS LP,10/5/06,135,0,4.444444444,0.740740741,5.185185185
ACME PACKET INC,10/13/06,201,2.487562189,4.47761194,0.995024876,4.47761194
"EHEALTH, INC.",10/13/06,138,1.449275362,2.173913043,0.724637681,0.724637681
"ARCHROCK PARTNERS, L.P.",10/17/06,98,0,6.12244898,0,1.020408163
FIRST MERCURY FINANCIAL CORP,10/18/06,207,0,3.381642512,0,0.483091787
"TRUBION PHARMACEUTICALS, INC",10/18/06,360,0.555555556,1.944444444,0.555555556,2.777777778
,,,,,,
SUSSER HOLDINGS CORP,10/20/06,114,0,0.877192982,0.877192982,2.631578947
"MONTVALE TECHNOLOGIES, INC.",10/20/06,91,0,3.296703297,1.098901099,1.098901099
LEMAITRE VASCULAR INC,10/19/06,367,0.817438692,3.814713896,0.544959128,1.089918256
"EXLSERVICE HOLDINGS, INC.",10/20/06,169,0,2.958579882,0,0
EAGLE ROCK ENERGY PARTNERS L P,10/25/06,164,0,1.219512195,0,1.219512195
CADENCE PHARMACEUTICALS INC,10/25/06,192,0.520833333,1.5625,1.5625,3.645833333
"GATEHOUSE MEDIA, INC.",10/25/06,152,0.657894737,6.578947368,0,3.947368421
ACHILLION PHARMACEUTICALS INC,10/26/06,299,0.334448161,0.668896321,0.334448161,1.003344482
OPTIUM CORP,10/27/06,74,2.702702703,2.702702703,0,5.405405405
DEBT RESOLVE INC,11/3/06,362,1.104972376,4.972375691,0,1.104972376
"GLOBALSTAR, INC.",11/3/06,163,0,4.294478528,0,1.226993865
ORBCOMM INC.,11/3/06,173,0,4.046242775,0,0.578034682
"INNOPHOS HOLDINGS, INC.",11/3/06,121,0,3.305785124,0,0.826446281
"CATALYST PHARMACEUTICALS, INC.",11/8/06,263,0.380228137,0.760456274,0,2.281368821
"KBW, INC.",11/9/06,85,0,2.352941176,0,3.529411765
"ONEBEACON INSURANCE GROUP, LTD.",11/9/06,16,0,0,0,0
"PHYSICIANS FORMULA HOLDINGS, INC.",11/9/06,332,0,6.325301205,0,2.108433735
CAPELLA EDUCATION CO,11/13/06,55,0,1.818181818,0,0
MANIFOLD CAPITAL CORP.,11/13/06,69,0,0,0,0
SOLTA MEDICAL INC,11/13/06,143,0.699300699,1.398601399,1.398601399,2.797202797
,,,,,,
EMERGENT BIOSOLUTIONS INC.,11/15/06,500,0.4,0.8,0.2,5.4
HANSEN MEDICAL INC,11/16/06,234,0.427350427,1.709401709,0.854700855,2.991452991
HERC HOLDINGS INC,11/16/06,271,0,5.904059041,0,2.58302583
"KBR, INC.",11/16/06,106,0,4.716981132,0,0.943396226
SANCHEZ MIDSTREAM PARTNERS LP,11/15/06,180,0,1.666666667,0,1.111111111
NYMEX HOLDINGS INC,11/9/06,18,0,0,0,0
"VENOCO, INC.",11/17/06,170,0,7.647058824,0,7.647058824
"FIRST SOLAR, INC.",11/20/06,111,0.900900901,6.306306306,0,1.801801802
"SPIRIT AEROSYSTEMS HOLDINGS, INC.",11/22/06,177,0.564971751,7.90960452,0,0.564971751
"WILLDAN GROUP, INC.",11/21/06,200,1,2,0,0
NETLIST INC,11/30/06,283,1.060070671,5.300353357,0.706713781,2.473498233
"PENN VIRGINIA GP HOLDINGS, L.P.",12/5/06,223,0.448430493,2.69058296,0.896860987,1.34529148
ALLEGIANT TRAVEL CO,12/8/06,108,0.925925926,8.333333333,0.925925926,0.925925926
,,,,,,
"HEELYS, INC.",12/11/06,172,0,3.488372093,0.581395349,4.069767442
"ATLAS ENERGY RESOURCES, LLC",12/13/06,100,0,1,0,1
"GUIDANCE SOFTWARE, INC.",12/13/06,197,1.015228426,0.507614213,0.507614213,1.52284264
IPG PHOTONICS CORP,12/13/06,284,0,6.338028169,0,2.112676056
"FIRST EAGLE PRIVATE CREDIT, LLC",12/15/06,87,0,4.597701149,1.149425287,2.298850575
"OBAGI MEDICAL PRODUCTS, INC.",12/14/06,166,0,6.024096386,0,0
"MEDECISION, INC.",12/13/06,194,1.546391753,2.577319588,0,2.06185567
AFFYMAX INC,12/15/06,244,0.409836066,1.229508197,0.819672131,2.049180328
ALTRA INDUSTRIAL MOTION CORP.,12/15/06,85,0,0,0,0
"ISILON SYSTEMS, INC.",12/15/06,287,0.696864111,4.181184669,0.348432056,3.832752613
"CARROLS RESTAURANT GROUP, INC.",12/15/06,162,0,4.938271605,0,4.938271605
US BIOENERGY CORP,12/15/06,151,0.662251656,5.960264901,0,8.609271523
