 Filing Date	Issue Date	Issuer	Main SIC Code	Ticker Symbol	Bookrunner(s)	Gross spread ($)	Gross Spread as % of Prncpl Amt - in this Mkt	Proceeds Amt - in this Mkt ($ mil)	Offer Price	Type of Security	9-Digit Cusip	Primary Exchange Where Issuer's Stock Trades	Management Fee as % of Prncpl Amt - in this Mkt	Underwriting Fee as % of Prncpl Amt - in this Mkt	Selling Concession as % of Prncpl Amt - in this Mkt	Marketplace	Original High Filing Price	Original Low Filing Price	Shares Filed - in this Mkt	Amt Filed - in this Mkt ($ mil)	Primary Shares Offered - in this Mkt	Secondary Shs Ofrd- in this Mkt	Lock up Expiration Date	Percent of Shares Outstanding Subject to Lockup Agreement	Lockup Days	Lockup Shares	Depositary	Units	Venture Backed	Spin-off Parent Ticker	Spinoff's Parent	Number of Bookrunners	RANK_NO_LEADS	"Number of Lead, Co-lead, & Co-managers"	Stock Price at Close of Offer/1st Trade	Opening Stock Price at First Trade	permno	cusip	comnam	ticker	begprc	prc	Match Name	Match Date	diff date	mid	c1	c2	c3	c4	Word Length_sentiment	negative	positive	uncertainty	litigious	strongmodal	weakmodal	constraining	internet	underpricing
3/6/98	1/21/99	NVIDIA Corp	3674	NVDA	MSDW	0.84	7	34.2	12	Common Shares	67066G104	Nasdaq	1.417	1.417	4.16667	U.S. Public				40	2850000						No	No	Yes			1	1	3	19.69		86580	67066G10	NVIDIA CORP	NVDA	1/22/99	19.6875	NVIDIA CORP	1/22/99	0	0	0	4.166666667	0.833333333	4.166666667	125	0	0	0.04	0.008	0.016	0.008	0.008	0	0.640625
3/10/98	5/19/98	Blue Rhino Corp	5984	RINO	HAMBRECHT	0.91	7	35.1	13	Common Shares	95811105	Nasdaq	1.385	1.615	4	U.S. Public	14	12	2700000	35.1	2700000		11/15/98 0:00		180		No	No	Yes			1	1	3	15.75		86088	9581110	BLUE RHINO CORP	RINO	5/19/98	15.5	BLUE RHINO CORP	5/19/98	0	13	2.032520325	6.097560976	0	0.81300813	249	0	0	0.044176707	0.004016064	0.004016064	0.004016064	0.004016064	0	0.192307692
3/11/98	5/28/98	Registry Magic Inc	7372	RMAG	COMMONWEALTH-AS	0.54	7.448	11.6	7.25	Common Shares	75913K103	Sm Cap Mkt	1.655	1.655	4.13793	U.S. Public	8	6	1400000	9.8	1600000		5/28/99 0:00		365		No	No	No			1	1	1	7.75		86089	92861T10	REGISTRY MAGIC INC	RMAG	5/28/98	7.75	VOICEFLASH NETWORKS INC	5/29/98	1	7	0	3.125	0	2.232142857	226	0.004424779	0.004424779	0.030973451	0.004424779	0.017699115	0.004424779	0.004424779	0	0.068965517
3/12/98	5/20/98	ResortQuest International	6531	RZT	SALOMON-SMITH	0.77	7	63.8	11	Common Shares	761183102	New York	1.364	1.455	4.18182	U.S. Public	13	11	5808334	69.7	5800000		11/16/98 0:00		180		No	No	No			1	1	3	15.5		86028	76118310	RESORTQUEST INTERNATIONAL INC	RZT	5/20/98	15.5	RESORTQUEST INTERNATIONAL INC	5/22/98	2	12	2.976190476	7.142857143	0	1.785714286	169	0	0.00591716	0.029585799	0.00591716	0.029585799	0	0	0	0.409090909
3/12/98	6/3/98	MarineMax Inc	5551	HZO	SALOMON-SMITH	0.875	7	36.5	12.5	Common Shares	567908108	New York	1.36	1.48	4.16	U.S. Public					1654624	1264745	11/30/98 0:00		180		No	No	No			1	1	2	12.88		86128	56790810	MARINEMAX INC	HZO	6/3/98	12.5625	MARINEMAX INC	6/4/98	1	0	4.368932039	2.427184466	0	2.912621359	207	0	0.009661836	0.024154589	0.014492754	0.024154589	0	0.004830918	0	0.005
3/13/98	6/2/98	Ultimate Software Group Inc	7372	ULTI	DLJ	0.7	7	32.5	10	Common Shares	90385D107	Nasdaq	1.4	1.4	4.2	U.S. Public				48.6	3250000		11/29/98 0:00		180		No	No	Yes			1	1	2	10		86196	90385D10	ULTIMATE SOFTWARE GROUP	ULTI	6/2/98	10.03125	ULTIMATE SOFTWARE GROUP INC	6/2/98	0	0	1.666666667	3.333333333	0.833333333	0.833333333	121	0	0.008264463	0.016528926	0	0	0.016528926	0	0	0.003125
3/13/98	6/11/98	Hastings Entertainment Inc	5735	HAST	SALOMON-SMITH	0.91	7	43.9	13	Common Shares	418365102	Nasdaq	1.385	1.462	4.15385	U.S. Public				58.7	3084000	293333	12/8/98 0:00		180	7833568	No	No	No			1	1	3	12.38		86209	41836510	HASTINGS ENTERTAINMENT INC	HAST	6/12/98	12.375	HASTINGS ENTERTAINMENT INC	6/12/98	0	0	0	2.459016393	0.819672131	2.459016393	123	0.016260163	0	0.024390244	0	0.032520325	0	0	0	-0.048076923
3/13/98	7/1/98	Realty Information Group Inc	7374	RIGX	ALLEN	0.63	7	22.5	9	Common Shares	75612B107	Nasdaq	1.333	1.444	4.22222	U.S. Public	12	10	2700000	29.7	2500000						No	No	No			1	1	2	9.19		86288	22160N10	REALTY INFORMATION GROUP INC	RIGX	7/1/98	9.1875	"COSTAR GROUP, INC."	7/2/98	1	11	1.754385965	4.678362573	0	1.754385965	172	0	0	0.011627907	0	0.005813953	0	0	0	0.020833333
3/17/98	5/20/98	American Xtal Technology	3674	AXTI	PSI	0.7	7	25	10	Common Shares	30514103	Nasdaq	1.4	1.6	4	U.S. Public	10	8	2500000	22.5	2500000		11/16/98 0:00	82.723	180	12979536	No	No	No			1	1	2	10.63		86051	00246W10	AMERICAN XTAL TECHNOLOGY INC	AXTI	5/21/98	10.625	AXT INC	5/21/98	0	9	2.222222222	2.962962963	0	3.703703704	138	0	0	0.036231884	0.007246377	0	0.02173913	0.014492754	0	0.0625
3/17/98	5/28/98	AnswerThink Consulting Group	7379	ANSR	MSDW	0.91	7	41	13	Common Shares	36916104	Nasdaq	1.385	1.385	4.23077	U.S. Public				70	2331818	818182					No	No	Yes			1	1	4	15.94		86048	40460910	ANSWERTHINK CONSULTING GROUP IN	ANSR	5/28/98	15.9375	"HACKETT GROUP, INC."	5/28/98	0	0	3.825136612	2.18579235	0	1.639344262	184	0	0	0.016304348	0.005434783	0.032608696	0	0	0	0.225961538
3/18/98	5/4/98	Hyperion Telecommunications	4813	HYPT	SALOMON-SMITH	1	6.25	160	16	Class A Shares	44914K306	Nasdaq	1.25	1.25	3.75	U.S. Public	16	14	8000000	120	10000000						No	No	No			1	1	3	17.38		86070	684710	HYPERION TELECOMMUNICATIONS INC	HYPT	5/5/98	17.375	ADELPHIA BUSINESS SOLUTIONS INC	5/5/98	0	15	1.838235294	3.676470588	0	2.941176471	280	0.010714286	0.003571429	0.021428571	0.010714286	0.025	0.007142857	0.014285714	0	0.0859375
3/18/98	6/4/98	LandCARE USA Inc	781	GRW	BT-ALEX-BROWN	0.56	7	36.2	8	Common Shares	51476F104	New York	1.438	1.813	3.75	U.S. Public	11	9	5000000	50	4525000						No	No	No			1	1	3	8		86125	51476F10	LANDCARE USA INC	GRW	6/4/98	8	LANDCARE USA INC	6/4/98	0	10	0.649350649	6.493506494	0	4.545454545	156	0	0	0.006410256	0.006410256	0.038461538	0	0.019230769	0	0
3/19/98	6/17/98	Unigraphics Solutions Inc	7372	UGS	MSDW	0.98	7	56	14	Common Shares	904928108	New York	1.357	1.5	4.14286	U.S. Public				125	4000000						No	No	No	EDS	Electronic Data Systems Corp	1	1	4	14		86142	90492810	UNIGRAPHICS SOLUTIONS INC	UGS	6/18/98	14	UNIGRAPHICS SOLUTIONS INC	6/18/98	0	0	1.01010101	5.050505051	0	0	99	0	0	0.01010101	0	0.03030303	0	0	0	0
3/19/98	2/4/99	Del Monte Foods Co	2033	DLM	MSDW	0.9	6	240	15	Common Shares	24522P103	New York	1.2	1.2	3.6	U.S. Public					13333600	2666400	8/3/99 0:00	61.659	180	32163943	No	No	No		Texas Pacific Group Inc	1	1	7	15.63		86590	24522P10	DEL MONTE FOODS CO	DLM	2/5/99	15.625	DEL MONTE FOODS CO	2/5/99	0	0	0	5.421686747	0	1.807228916	166	0	0	0.012048193	0	0.012048193	0	0	0	0.041666667
3/20/98	5/11/98	Sauer Inc	3594	SHS	CS-FB	0.9	5	76.5	18	Common Shares	804137107	New York	1	1	3	U.S. Public					1416667	2833333	11/7/98 0:00		180		No	No	No			1	1	3	18.25		86034	80413710	SAUER INC	SHS	5/12/98	18.25	SAUER DANFOSS INC	5/13/98	1	0	0.995024876	5.472636816	0	4.975124378	205	0	0.004878049	0.014634146	0	0.014634146	0.004878049	0	0	0.013888889
3/20/98	5/13/98	Federated Investors Inc	6282	FII	MERRILL	1.09	5.737	266.9	19	Non-Vtg Class B	314211103	New York	Comb.	Comb.		U.S. Public				250	2087999	11957781					No	No	No			1	1	3	28.25		86102	31421110	FEDERATED INVESTORS INC PA	FII	5/14/98	19.8125	FEDERATED INVESTORS INC /PA/	5/15/98	1	0	0	3.50877193	0	0	58	0	0.017241379	0	0.017241379	0.051724138	0	0	0	0.042763158
3/20/98	5/20/98	Carreker-Antinori Inc	7374	CANI	BA-SEC-ROBERTS	0.77	7	56.1	11	Common Shares	144433109	Nasdaq	1.545	1.455	4	U.S. Public	12	10	5100000	56.1	3650000	1450000	11/16/98 0:00		180	11315883	No	No	No			1	1	3	77.88		86055	14443310	CARREKER ANTINORI INC	CANI	5/20/98	11.5625	CARREKER CORP	5/20/98	0	11	1.960784314	1.960784314	1.307189542	0.653594771	154	0	0.019480519	0.019480519	0.012987013	0.006493506	0.012987013	0	0	0.051136364
3/23/98	6/19/98	Interplay Entertainment Corp	7372	IPLY	PIPER-J	0.385	7	27.5	5.5	Common Shares	460615107	Nasdaq	1.455	1.909	3.63636	U.S. Public	10	8	6250000	56.3	5000000		12/16/98 0:00		180	7781868	No	No	No			1	1	3	6		86174	46061510	INTERPLAY ENTERTAINMENT CORP	IPLY	6/19/98	6	INTERPLAY ENTERTAINMENT CORP	6/22/98	3	9	0	3.125	0	0	128	0.015625	0	0.046875	0.015625	0	0.015625	0	0	0.090909091
3/24/98	5/28/98	American Aircarriers Support	5088	AIRS	CRUTTENDEN-ROTH	0.42	7	12	6	Common Shares	23758105	Nasdaq	1.5	1.333	4.16667	U.S. Public	8.5	7.5	2000000	16	2000000		5/28/99 0:00	64.567	365	4100000	No	No	No			1	1	2	6.25		86045	2375810	AMERICAN AIRCARRIERS SUPPORT IN	AIRS	5/28/98	6.25	AMERICAN AIRCARRIERS SUPPORT INC	6/2/98	5	8	1.22324159	3.058103976	0.611620795	1.529051988	329	0.003039514	0.003039514	0.021276596	0.003039514	0.024316109	0.003039514	0.012158055	0	0.041666667
3/26/98	5/22/98	Atlantic Data Services Inc	7379	ADSC	BA-SEC-ROBERTS	0.91	7	32.5	13	Common Shares	48523104	Nasdaq	1.462	1.538	4	U.S. Public	15	13	2500000	35	2000000	500000	11/18/98 0:00		180		No	No	No			1	1	3	12.75		86043	4852310	ATLANTIC DATA SERVICES INC	ADSC	5/22/98	12.75	ATLANTIC DATA SERVICES INC	5/22/98	0	14	2.06185567	4.12371134	0	0	98	0	0	0.010204082	0.010204082	0.020408163	0.020408163	0.010204082	0	-0.019230769
3/27/98	5/26/98	Capstar Broadcasting Corp	4832	CRB	CS-FB	1.069	5.626	471.2	19	Class A Shares	14067G105	New York	1.126	1.132	3.36842	U.S. Public				632.5	24800000						No	No	No			1	3	7	19.13		86010	14067G10	CAPSTAR BROADCASTING CORP	CRB	5/27/98	19	CAPSTAR BROADCASTING CORP	5/27/98	0	0	1.780821918	4.109589041	0	1.917808219	731	0.006839945	0.001367989	0.008207934	0.004103967	0.030095759	0.004103967	0.006839945	0	0
3/27/98	6/5/98	Rainbow Rentals	7359	RBOW	ROBINSON	0.7	7	22.5	10	Common Shares	750857104	Nasdaq	1.5	1.5	4	U.S. Public	12	10	2250000	24.8	2250000		12/2/98 0:00		180		No	No	No			1	1	3	10.06		86185	75085710	RAINBOW RENTALS INC	RBOW	6/5/98	10.0625	RAINBOW RENTALS INC	6/5/98	0	11	0	2.898550725	0	2.898550725	138	0	0	0.02173913	0.014492754	0.007246377	0.007246377	0	0	0.00625
3/30/98	1/27/00	NATCO Group Inc	3533	NTG	DLJ	0.7	7	75	10	Class A Shares	63227W203	New York	1.4	1.4	4.2	U.S. Public				82.2	4053807	3446193	7/25/00 0:00	45.124	180	6167163	No	No	No			1	1	4	10.94		87539	63227W20	NATCO GROUP INC	NTG	1/28/00	10.9375	NATCO GROUP INC	2/1/00	4	0	2.962962963	3.703703704	0	5.925925926	136	0	0	0.036764706	0	0.029411765	0	0.007352941	0	0.09375
3/31/98	6/12/98	Asymetrix Learning Systems Inc	7373	ASYM	NATION-MONT-SEC	0.77	7	33	11	Common Shares	45927100	Nasdaq	1.409	1.545	4.04545	U.S. Public				40	3000000		12/9/98 0:00		180		No	No	Yes			1	1	3	11		86207	18681S10	ASYMETRIX LEARNING SYSTEMS INC	ASYM	6/12/98	11	CLICK2LEARN INC/DE/	6/12/98	0	0	2.409638554	2.409638554	1.204819277	2.409638554	168	0	0	0.041666667	0.005952381	0.017857143	0.011904762	0.011904762	0	0
4/1/98	5/11/98	MGC Communications Inc	4813	MGCX	BEAR	1.19	7	59.5	17	Common Shares	552763302	Nasdaq	1.412	1.353	4.23529	U.S. Public				69	3500000		11/7/98 0:00		180		No	No	Yes			1	1	2	17		86077	62473L10	M G C COMMUNICATIONS INC	MGCX	5/12/98	17	MPOWER COMMUNICATIONS CORP	5/12/98	0	0	2.702702703	5.405405405	0	4.054054054	76	0	0	0.026315789	0	0.013157895	0.013157895	0	0	0
4/2/98	7/14/98	National Equipment Services	7359	NSV	SALOMON-SMITH	0.945	7	89.8	13.5	Common Shares	635847106	New York	1.519	1.407	4.07407	U.S. Public	19	16	13760000	240.8	6650000						No	No	No			1	1	5	15		86227	63584710	NATIONAL EQUIPMENT SERVICES INC	NSV	7/14/98	15	NATIONAL EQUIPMENT SERVICES INC	7/14/98	0	17.5	3.225806452	0	0	3.225806452	31	0	0	0.064516129	0	0.032258065	0	0	0	0.111111111
4/3/98	6/4/98	Cleveland Indians Baseball Co	7941	CLEV	MCDONALD	1.05	7	60	15	Class A Shares	186202107	Nasdaq	1.333	1.667	4	U.S. Public	16	14	4000000	60	4000000		3/1/99 0:00		270		No	No	No			1	1	1	14.75		86153	18620210	CLEVELAND INDIANS BASEBALL CO	CLEV	6/4/98	14.75	CLEVELAND INDIANS BASEBALL CO INC	6/4/98	0	15	1.020408163	1.020408163	7.142857143	0	98	0	0	0.030612245	0.010204082	0.051020408	0	0	0	-0.016666667
4/3/98	7/2/98	Abgenix Inc	8731	ABGX	BA-SEC-ROBERTS	0.56	7	20	8	Common Shares	00339B107	Nasdaq	1.25	1.75	4	U.S. Public	12	10	3000000	33	2500000		12/29/98 0:00		180		No	No	Yes			1	1	2	8.13		86235	00339B10	ABGENIX INC	ABGX	7/2/98	8.125	ABGENIX INC	7/2/98	0	11	0.473933649	2.843601896	0.473933649	1.895734597	213	0	0.028169014	0.018779343	0.023474178	0.004694836	0.009389671	0.004694836	0	0.015625
4/3/98	5/11/99	Time Warner Telecom Inc	4813	TWTC	MSDW/LEH(JB)	0.91	6.5	201.6	14	Class A Shares	887319101	Nasdaq	1.286	1.071	4.14286	U.S. Public				175	14400000						No	No	No			2	2	3	20.75		86926	87311L10	TIME WARNER TELECOM INC	TWTC	5/12/99	20.75	TW TELECOM INC.	5/12/99	0	0	1.320132013	3.630363036	1.320132013	0.660066007	308	0.00974026	0.003246753	0.025974026	0.003246753	0.012987013	0.032467532	0.016233766	0	0.482142857
4/8/98	6/2/98	Balance Bar Co	5149	BBAR	HAMBRECHT	0.735	7	25.2	10.5	Common Shares	57623100	Nasdaq	1.429	1.762	3.80952	U.S. Public				35.2	1003372	1396628	11/29/98 0:00		180		No	No	No			1	1	2	12.31		86149	5762310	BALANCE BAR COMPANY	BBAR	6/2/98	12.3125	BALANCE BAR CO	6/2/98	0	0	1.869158879	3.738317757	0.934579439	2.803738318	108	0	0	0.018518519	0.009259259	0.009259259	0.009259259	0	0	0.172619048
4/9/98	6/10/98	MasterGraphics Inc	7376	MAGR	MORGAN-KEEGAN	0.7	7	36	10	Common Shares	576346100	Nasdaq	1.2	1.8	4	U.S. Public	13	11	3600000	43.2	3400000	200000	12/7/98 0:00		180		No	No	Yes			1	1	2	9.5		86179	57634610	MASTER GRAPHICS INC	MAGR	6/10/98	9.5	MASTER GRAPHICS INC	6/10/98	0	12	1.986754967	5.298013245	0	0.662251656	152	0	0.006578947	0.032894737	0.019736842	0.019736842	0.006578947	0	0	-0.05
4/9/98	6/10/98	Conrad Industries Inc	3731	CNRD	MORGAN-KEEGAN	0.84	7	24	12	Common Shares	208305102	Pink Sheet	1.25	1.917	3.83333	U.S. Public	17	15	2500000	40	2000000		12/7/98 0:00		180	5200000	No	No	No			1	1	2	11.88		86156	20830510	CONRAD INDUSTRIES INC	CNRD	6/10/98	11.875	CONRAD INDUSTRIES INC	6/10/98	0	16	1.090909091	9.090909091	0	2.545454545	276	0	0	0.014492754	0.010869565	0.02173913	0.014492754	0.018115942	0	-0.010416667
4/9/98	6/19/98	Cognizant Tech Solutions Corp	7371	CTSH	BA-SEC-ROBERTS	0.7	7	29.2	10	Common Shares	192446102	Nasdaq	1.3	1.7	4	U.S. Public	13	11	2917000	35	2500000	417000	12/16/98 0:00		180		No	No	No	CZT	Cognizant Corp	1	1	3	10		86158	19244610	COGNIZANT TECHNOLOGY SOLS CORP	CTSH	6/19/98	10	COGNIZANT TECHNOLOGY SOLUTIONS CORP	6/19/98	0	12	1.41509434	4.245283019	0	0.471698113	215	0	0.018604651	0.027906977	0.004651163	0.018604651	0.013953488	0.004651163	0	0
4/9/98	6/24/98	SCC Communications Corp	7374	SCCX	BA-SEC-ROBERTS	0.84	7	39.6	12	Common Shares	78388X105	Nasdaq	1.333	1.667	4	U.S. Public	15	13	3300000	46.2	2100000	1200000	12/21/98 0:00		180		No	No	Yes			1	1	2	13.63		86188	46117A10	S C C COMMUNICATIONS CORP	SCCX	6/24/98	13.625	INTRADO INC	6/26/98	2	14	1.382488479	5.069124424	0.460829493	1.382488479	218	0	0.004587156	0.013761468	0.009174312	0.009174312	0.004587156	0.009174312	0	0.135416667
4/15/98	7/29/98	CrediTrust Corp	7389	CRDT	FERRIS-BAKER	1.08	6.968	38.8	15.5	Common Shares	225429109	Nasdaq	1.355	1.419	4.19355	U.S. Public	15	13	2000000	28	2000000	500000	1/25/99 0:00		180		No	No	No			1	1	2	16.06		86257	22542910	CREDITRUST CORP	CRDT	7/29/98	16.0625	CREDITRUST CORP	7/30/98	1	14	0.862068966	5.172413793	0	0	118	0	0	0.016949153	0.016949153	0.016949153	0.008474576	0.016949153	0	0.036290323
4/16/98	6/9/98	Inktomi Corp	7372	INKT	GS	1.26	7	34.8	18	Common Shares	457277101	Nasdaq	1.444	1.667	3.88889	U.S. Public	14	12	2200000	28.6	1713256	217584					No	No	Yes			1	1	3	36		86173	45727710	INKTOMI CORP	INKT	6/10/98	36	INKTOMI CORP	6/10/98	0	13	0.934579439	1.869158879	0.934579439	0.934579439	108	0	0.009259259	0.009259259	0.009259259	0.009259259	0.009259259	0.009259259	1	1
4/17/98	6/16/98	bebe stores inc	2337	BEBE	BA-SEC-ROBERTS	0.77	7	27.5	11	Common Shares	75571109	Nasdaq	1.364	1.636	4	U.S. Public	13	11	2500000	30	1250000	1250000	12/13/98 0:00		180		No	No	No			1	1	2	13.19		86150	7557120	BEBE STORES INC	BEBE	6/17/98	13.1875	"BEBE STORES, INC."	6/19/98	2	12	0	1.538461538	0	3.076923077	132	0	0.022727273	0.045454545	0.007575758	0.022727273	0.007575758	0.007575758	0	0.198863636
4/22/98	6/25/98	Aurora Foods Inc	2099	AOR	GS	1.26	6	258.8	21	Common Shares	05164B106	New York	1.238	1.238	3.52381	U.S. Public				270	10972966	1352034					No	No	No			1	1	6	21		86112	05164B10	AURORA FOODS INC	AOR	6/26/98	21	AURORA FOODS INC /DE/	6/29/98	3	0	1.333333333	3.333333333	0	2	150	0.006666667	0	0.006666667	0.013333333	0.02	0	0	0	0
4/23/98	6/25/98	Technisource Inc	7363	TSRC	DLJ	0.77	7	34.1	11	Common Shares	878553106	Nasdaq	1.455	1.364	4.18182	U.S. Public				40	3100000		12/22/98 0:00		180		No	No	No			1	1	2	11.06		86195	87855310	TECHNISOURCE INC	TSRC	6/26/98	11.3125	TECHNISOURCE INC	6/25/98	-1	0	1.875	2.5	0	1.25	161	0	0.00621118	0.01863354	0	0.01242236	0.01242236	0.01242236	0	0.028409091
4/23/98	8/6/98	Eclipsys Corp	7372	ECLP	MSDW	1.05	7	48.9	15	Common Shares	278856109	Nasdaq	1.4	1.533	4.06667	U.S. Public				100	3260000						No	No	Yes			1	1	4	16.88		86323	27885610	ECLIPSYS CORP	ECLP	8/7/98	16.875	ECLIPSYS CORP	8/10/98	3	0	2.631578947	5.263157895	0	1.052631579	191	0.015706806	0.005235602	0.010471204	0.005235602	0.015706806	0.015706806	0.005235602	0	0.125
4/23/98	11/12/98	Delicious Brands Inc	2052	DBSI	NETWORK-FIN	1.14	9.5	12	12	Common Shares	246890107	Sm Cap Mkt	2.5	1	6	U.S. Public	6.5	5.5	3500000	21	1000000		2/10/99 0:00		90	3282842	No	No	No			1	1	7	12.88		86424	24689010	DELICIOUS BRANDS	DBSI	11/12/98	12.875	NEXT GENERATION TECHNOLOGY HOLDINGS INC	11/16/98	4	6	2.099737533	5.249343832	0	2.099737533	383	0	0.002610966	0.023498695	0.015665796	0.01305483	0.005221932	0.002610966	0	0.072916667
4/24/98	6/11/98	NetGravity Inc	7372	NETG	BA-SEC-ROBERTS	0.63	7	27	9	Common Shares	641114103	Nasdaq	1.444	1.556	4	U.S. Public				38	3000000		12/8/98 0:00		180	10190959	No	No	Yes			1	1	3	9.75		86213	64111410	NETGRAVITY INC	NETG	6/12/98	9.75	NETGRAVITY INC	6/12/98	0	0	0.448430493	2.69058296	0.896860987	2.69058296	228	0	0.004385965	0.013157895	0.004385965	0.00877193	0.00877193	0.004385965	1	0.083333333
4/24/98	6/18/98	Restoration Hardware Inc	5719	RSTO	GS	1.33	7	56.7	19	Common Shares	760981100	Nasdaq	1.421	1.421	4.15789	U.S. Public	18	16	3330000	56.6	2490313	495077					No	No	Yes			1	1	4	26.25		86187	76098110	RESTORATION HARDWARE INC	RSTO	6/19/98	26.25	RESTORATION HARDWARE INC	6/19/98	0	17	0	4.444444444	0	1.111111111	91	0	0	0.021978022	0	0.021978022	0	0	0	0.381578947
4/24/98	6/22/98	International Integration Inc	7371	ICUB	MSDW	0.84	7	25.2	12	Common Shares	459698106	Nasdaq	1.417	1.417	4.16667	U.S. Public				40.3	2100000						No	No	No			1	1	3	19.63		86172	45969810	INTERNATIONAL INTEGRATION INC	ICUB	6/23/98	19.625	INTERNATIONAL INTEGRATION INC	6/23/98	0	0	2.803738318	3.738317757	0	1.869158879	110	0	0	0.018181818	0.009090909	0.009090909	0.009090909	0.009090909	0	0.635416667
4/24/98	6/30/98	Citadel Communications Corp	4832	CITC	PSI	1.12	7	110.1	16	Common Shares	172853202	Nasdaq	1.438	1.5	4.0625	U.S. Public				115	6250000	630796	12/27/98 0:00		180		No	No	No			1	1	4	19.94		86252	17285320	CITADEL COMMUNICATIONS CORP	CITC	7/1/98	19.9375	CITADEL COMMUNICATIONS CORP	7/1/98	0	0	1.298701299	5.194805195	0	5.194805195	78	0	0	0.012820513	0	0.012820513	0	0.012820513	0	0.24609375
4/24/98	7/2/98	Collateral Therapeutics Inc	8731	CLTX	BEAR	0.507	6.993	16	7.25	Common Shares	193921103	Nasdaq	1.379	1.476	4.13793	U.S. Public	13	11	3300000	39.6	2200000		12/29/98 0:00	82.749	180	8682508	No	No	No			1	1	3	7.56		86254	19392110	COLLATERAL THERAPEUTICS INC	CLTX	7/2/98	7.5625	COLLATERAL THERAPEUTICS INC	7/2/98	0	12	1.935483871	1.935483871	1.290322581	3.870967742	159	0	0.018867925	0.044025157	0.006289308	0.012578616	0.012578616	0.012578616	0	0.043103448
4/24/98	8/3/98	Uniservice Corp Fla	5812	UNSRA	WERBEL-ROTH	0.5	10	7	5	Class A Shares	909176109	Sm Cap Mkt	Comb.	Comb.	5	U.S. Public	5	5	1400000	7	1400000		7/23/00 0:00		720		No	No	No			1	1	1	4.63		86340	61982T10	UNISERVICE CORP FLA	UNSRA	8/5/98	4.625	MOTORCARS AUTO GROUP INC	8/4/98	-1	5	0	3.816793893	0	0.508905852	396	0.01010101	0.007575758	0.022727273	0.005050505	0.022727273	0.01010101	0.012626263	0	-0.075
4/24/98	2/10/99	Gabelli Asset Management Inc	6211	GBL	"MERRILL
/SALOMON-SMITH(JB)"	1.225	7	99.3	17.5	Class A Shares	36239Y102	New York	1.429	1.4	4.17143	U.S. Public				115	5675000						No	No	No			2	2	3	17.81		86593	36143810	GABELLI ASSET MANAGEMENT INC	GBL	2/11/99	17.8125	"GAMCO INVESTORS, INC. ET AL"	2/11/99	0	0	2.352941176	5.882352941	0	3.529411765	86	0	0.034883721	0.011627907	0	0	0	0	0	0.017857143
4/27/98	6/17/98	software.net Corp	7372	SWNT	DEUTSCHE-MORGAN	0.63	7	45	9	Common Shares	8.34E+112	Nasdaq	1.444	1.667	3.88889	U.S. Public				51.8	5000000		12/14/98 0:00		180		No	No	Yes			1	1	4	13.25		86193	8.86E+33	SOFTWARE NET CORP	SWNT	6/17/98	13.25	BEYOND COM CORP	6/18/98	1	0	1.694915254	3.389830508	0.564971751	1.694915254	179	0.005586592	0.005586592	0.033519553	0.005586592	0.011173184	0.005586592	0.011173184	0	0.472222222
4/29/98	6/29/98	LMI Aerospace Inc	3728	LMIA	EVEREN-SEC	0.7	7	23	10	Common Shares	502079106	Nasdaq	1.4	1.4	4.2	U.S. Public	14	12	2300000	29.9	2300000		12/26/98 0:00		180		No	No	No			1	1	2	10.38		86178	50207910	L M I AEROSPACE INC	LMIA	6/30/98	10.375	LMI AEROSPACE INC	6/30/98	0	13	1.408450704	2.816901408	0.352112676	4.225352113	285	0	0.003508772	0.028070175	0.014035088	0.007017544	0.010526316	0.010526316	0	0.0375
4/30/98	7/2/98	Horizon Organic Holding Corp	2026	HCOW	HAMBRECHT	0.77	7	33	11	Common Shares	44043T103	Nasdaq	1.455	1.636	3.90909	U.S. Public	11	9	3000000	30	3000000		12/29/98 0:00		180	5825418	No	No	Yes			1	1	3	15.06		86267	44043T10	HORIZON ORGANIC HOLDING CORP	HCOW	7/2/98	15.0625	HORIZON ORGANIC HOLDING CORP	7/6/98	4	10	1.886792453	3.018867925	0	1.509433962	266	0.007518797	0	0.015037594	0.003759398	0.015037594	0.011278195	0.007518797	0	0.369318182
4/30/98	7/21/98	Golden State Vintners Inc	2082	VINT	GS	1.19	7	73.1	17	Class B Shares	38121K208	Nasdaq	1.353	1.529	4.11765	U.S. Public	19	16	4300000	75.3	2150000	2150000					No	No	Yes			1	1	3	17.06		86301	38121K20	GOLDEN STATE VINTNERS INC	VINT	7/22/98	17.0625	GOLDEN STATE VINTNERS INC	7/22/98	0	17.5	0	3.754266212	0	1.706484642	296	0	0	0.023648649	0.010135135	0.016891892	0.003378378	0.013513514	0	0.003676471
5/1/98	7/21/99	Troy Group Inc	3577		CRUTTENDEN-ROTH	0.62	8.857	17.5	7	Common Shares	89733N106		1.429	1.714	4.28571	U.S. Public	10	8	2500000	22.5	2500000		1/17/00 0:00	75.562	180	7730130	No	No	No			1	1	3	7		87095	89733N10	TROY GROUP INC	TROY	7/22/99	7	TROY GROUP INC	7/22/99	0	9	3.225806452	5.376344086	0	0.537634409	188	0	0.005319149	0.021276596	0	0.015957447	0.026595745	0.005319149	0	0
