Name,Filing Date,Word Length_category,c1,c2,c3,c4,ticker,Word Length_sentiment,negative,positive,uncertainty,litigious,strongmodal,weakmodal,constraining
UNIVERSAL COMPRESSION HOLDINGS INC,5/25/00,175,0.0,2.857142857,0.0,3.428571429,UCO,176.0,0.005681818000000001,0.0,0.028409091,0.005681818000000001,0.034090908999999996,0.011363636000000002,0.005681818000000001
"NRG ENERGY, INC.",5/31/00,106,2.830188679,4.716981132,0.0,5.660377358,NRG,108.0,0.0,0.0,0.027777778,0.0,0.037037037,0.018518519,0.009259259
"SCIELE PHARMA, INC.",6/1/00,204,3.4313725489999998,6.37254902,0.0,4.901960784,FHRX,204.0,0.019607843,0.014705882,0.019607843,0.004901961,0.019607843,0.014705882,0.004901961
ONI SYSTEMS CORP,6/1/00,143,2.097902098,2.7972027969999997,0.699300699,2.7972027969999997,ONIS,145.0,0.0,0.006896551999999999,0.020689655,0.0,0.013793103000000001,0.006896551999999999,0.006896551999999999
CROSSWORLDS SOFTWARE INC,6/2/00,93,1.075268817,3.225806452,1.075268817,4.301075269,CWLD,96.0,0.0,0.010416667,0.020833333,0.0,0.020833333,0.0,0.0
EXULT INC,6/2/00,300,4.666666667,1.6666666669999999,0.666666667,2.666666667,EXLT,302.0,0.003311258,0.009933775,0.026490066,0.0,0.01986755,0.009933775,0.006622517
EXULT INC,6/2/00,300,4.666666667,1.6666666669999999,0.666666667,2.666666667,EXLT,302.0,0.003311258,0.009933775,0.026490066,0.0,0.01986755,0.009933775,0.006622517
GRANITE CITY FOOD & BREWERY LTD.,6/6/00,301,0.332225914,1.993355482,0.0,3.986710963,GCFB,301.0,0.0,0.013289037,0.023255814,0.006644518,0.033222591,0.003322259,0.006644518
UBIQUITEL INC,6/8/00,383,0.261096606,5.221932115,0.0,2.349869452,UPCS,386.0,0.002590674,0.002590674,0.020725389,0.002590674,0.012953368,0.005181347,0.007772021
COMMUNITY HEALTH SYSTEMS INC,6/9/00,149,4.697986577,13.42281879,0.0,6.7114093960000005,CYH,150.0,0.0,0.013333333000000001,0.02,0.0,0.02,0.0,0.0
AUGUST TECHNOLOGY CORP,6/14/00,113,1.769911504,5.309734513,0.884955752,1.769911504,AUGT,116.0,0.0,0.0,0.017241378999999998,0.0,0.034482759,0.00862069,0.00862069
INTUITIVE SURGICAL INC,6/14/00,183,1.092896175,1.092896175,2.18579235,2.7322404369999997,ISRG,186.0,0.0,0.005376344,0.037634409,0.0,0.037634409,0.005376344,0.016129031999999998
VISTEON CORP,6/14/00,6,0.0,0.0,0.0,0.0,VC,6.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.0
ECHAPMAN INC,6/15/00,182,0.0,3.296703297,0.549450549,0.549450549,ECMN,183.0,0.027322403999999998,0.0,0.016393443,0.005464481,0.010928962,0.027322403999999998,0.038251366
ECHAPMAN INC,6/15/00,182,0.0,3.296703297,0.549450549,0.549450549,ECMN,183.0,0.027322403999999998,0.0,0.016393443,0.005464481,0.010928962,0.027322403999999998,0.038251366
OSCA INC,6/15/00,117,0.0,5.982905982999999,0.0,3.4188034189999996,OSCA,118.0,0.0,0.042372880999999994,0.042372880999999994,0.0,0.050847458,0.008474576,0.008474576
REDIFF COM INDIA LTD,6/15/00,265,1.1320754720000001,2.264150943,0.754716981,0.0,REDF,265.0,0.003773585,0.018867925,0.01509434,0.0,0.018867925,0.011320755,0.011320755
"TELZUIT MEDICAL TECHNOLOGIES, INC.",6/15/00,92,0.0,2.173913043,0.0,0.0,TTA,93.0,0.021505376,0.0,0.043010753,0.0,0.053763440999999995,0.010752688,0.0
SILVERLINE TECHNOLOGIES LTD,6/20/00,266,1.127819549,1.127819549,0.0,0.7518796990000001,SLT,268.0,0.003731343,0.003731343,0.041044776,0.0,0.014925373,0.018656716,0.014925373
FLEETBOSTON FINANCIAL CORP,6/21/00,88,2.272727273,4.545454545,1.136363636,0.0,FBF.K,88.0,0.0,0.0,0.0,0.0,0.045454545,0.011363636000000002,0.022727273
HANDSPRING INC,6/21/00,120,1.6666666669999999,3.333333333,0.0,0.833333333,HAND,122.0,0.0,0.0,0.024590163999999998,0.0,0.024590163999999998,0.008196721,0.016393443
CEPHEID,6/22/00,120,1.6666666669999999,2.5,1.6666666669999999,5.0,CPHD,123.0,0.0,0.024390244,0.032520325,0.0,0.032520325,0.024390244,0.008130080999999999
OCCAM NETWORKS INC/DE,6/23/00,132,0.757575758,2.272727273,1.515151515,0.757575758,ACCL,134.0,0.0,0.0,0.02238806,0.0,0.0,0.007462687,0.007462687
CLICKSOFTWARE TECHNOLOGIES LTD,6/23/00,193,1.554404145,2.07253886,1.03626943,1.554404145,CKSW,195.0,0.0,0.005128205,0.025641026,0.0,0.030769231,0.01025641,0.015384615
MANUFACTURERS SERVICES LTD,6/23/00,212,0.471698113,4.716981132,0.0,4.2452830189999995,MSV,212.0,0.004716980999999999,0.0,0.047169811,0.004716980999999999,0.023584906,0.0,0.0
QUALSTAR CORP,6/23/00,148,1.351351351,2.027027027,2.702702703,2.027027027,QBAK,151.0,0.0,0.01986755,0.013245033,0.0,0.006622517,0.006622517,0.013245033
LAFAYETTE COMMUNITY BANCORP,6/23/00,27,0.0,0.0,0.0,0.0,,27.0,0.0,0.0,0.0,0.0,0.037037037,0.0,0.037037037
CHARLES RIVER LABORATORIES INTERNATIONAL INC,6/26/00,242,0.41322314,6.611570248,0.0,3.305785124,,242.0,0.008264463,0.012396694,0.049586777,0.008264463,0.012396694,0.004132231,0.020661157
CLICK COMMERCE INC,6/27/00,130,1.5384615380000002,3.8461538460000004,0.7692307690000001,1.5384615380000002,CKCM,131.0,0.0,0.007633588,0.045801527,0.0,0.015267176,0.015267176,0.007633588
EFUNDS CORP,6/27/00,96,2.083333333,3.125,1.041666667,2.083333333,EFDS,97.0,0.0,0.0,0.051546392,0.0,0.010309278,0.010309278,0.0
MARVELL TECHNOLOGY GROUP LTD,6/27/00,111,0.900900901,2.702702703,0.900900901,0.900900901,MRVL,113.0,0.0,0.0,0.026548673,0.0,0.008849558,0.008849558,0.017699115
STRATOS INTERNATIONAL INC,6/27/00,184,1.630434783,4.347826087,0.543478261,0.543478261,STLW,187.0,0.005347594000000001,0.010695187,0.016042781000000002,0.0,0.016042781000000002,0.010695187,0.0
GENUITY INC,6/28/00,105,1.904761905,2.857142857,0.0,4.7619047619999995,GENU,107.0,0.0,0.0,0.056074766,0.0,0.028037383,0.009345794000000001,0.009345794000000001
ACCORD NETWORKS LTD,6/29/00,137,0.0,3.6496350360000003,0.729927007,1.459854015,ACCD,139.0,0.007194245,0.0,0.028776977999999998,0.014388488999999999,0.043165468,0.0,0.0
CARESCIENCE INC,6/29/00,210,0.9523809520000001,1.428571429,1.904761905,3.333333333,CARE,212.0,0.004716980999999999,0.0,0.028301887,0.0,0.028301887,0.018867925,0.009433961999999999
CAPSTONE TURBINE CORP,6/29/00,118,1.694915254,2.542372881,0.0,2.542372881,CPST,120.0,0.008333333,0.0,0.075,0.0,0.066666667,0.008333333,0.0
SERANOVA INC,6/29/00,32,0.0,0.0,0.0,0.0,SERA,32.0,0.0,0.0,0.0,0.0,0.09375,0.03125,0.03125
VIRAGE INC,6/29/00,149,1.342281879,4.026845638,1.342281879,2.684563758,VRGE,152.0,0.0,0.006578947,0.026315789,0.0,0.013157895,0.0,0.006578947
EXFO INC.,6/30/00,274,1.459854015,8.02919708,0.729927007,2.189781022,EXFO,276.0,0.0,0.010869565,0.032608696,0.0,0.018115942,0.003623188,0.007246376999999999
"IGO, INC.",6/30/00,320,0.9375,7.1875,0.3125,0.9375,MOBE,324.0,0.009259259,0.0,0.015432099,0.00308642,0.009259259,0.00617284,0.00308642
STORAGENETWORKS INC,6/30/00,201,0.9950248759999999,2.487562189,0.49751243799999995,4.47761194,STOR,205.0,0.0,0.004878049000000001,0.024390244,0.0,0.019512195,0.009756098000000001,0.009756098000000001
AXCELIS TECHNOLOGIES INC,7/11/00,93,0.0,3.225806452,0.0,5.3763440860000005,ACLS,96.0,0.0,0.0,0.020833333,0.0,0.010416667,0.0,0.010416667
ENTEGRIS INC,7/11/00,179,1.675977654,7.82122905,0.558659218,2.234636872,ENTG,184.0,0.0,0.016304348,0.032608696,0.0,0.02173913,0.005434783,0.010869565
DIVINE INC,7/12/00,403,1.240694789,1.736972705,0.0,1.985111663,DVIN,405.0,0.0,0.017283951000000002,0.041975309,0.0,0.024691357999999997,0.009876543,0.014814815
I MANY INC,7/13/00,90,2.222222222,3.333333333,1.111111111,2.222222222,IMNY,92.0,0.0,0.0,0.010869565,0.0,0.032608696,0.010869565,0.010869565
NETWORK ENGINES INC,7/13/00,128,2.34375,2.34375,0.0,1.5625,NENG,129.0,0.0,0.0,0.023255814,0.0,0.031007752000000003,0.007751938000000001,0.007751938000000001
SOHU COM INC,7/13/00,114,1.754385965,2.631578947,0.0,2.631578947,SOHU,116.0,0.017241378999999998,0.0,0.043103447999999996,0.0,0.017241378999999998,0.025862068999999998,0.0
TRITON NETWORK SYSTEMS INC,7/13/00,96,2.083333333,1.041666667,1.041666667,1.041666667,TNSI,96.0,0.0,0.0,0.03125,0.0,0.020833333,0.010416667,0.010416667
OMNIVISION TECHNOLOGIES INC,7/14/00,78,1.282051282,3.8461538460000004,0.0,2.564102564,OVTI,80.0,0.0,0.0,0.0375,0.0,0.0125,0.0125,0.0125
OMNIVISION TECHNOLOGIES INC,7/14/00,78,1.282051282,3.8461538460000004,0.0,2.564102564,OVTI,80.0,0.0,0.0,0.0375,0.0,0.0125,0.0125,0.0125
CASSAVA SCIENCES INC,7/14/00,160,1.875,1.875,1.25,3.125,PTIE,162.0,0.0,0.012345678999999998,0.024691357999999997,0.00617284,0.018518519,0.012345678999999998,0.012345678999999998
SRTI BLOCKCHAIN GENERATION INC,7/14/00,165,0.606060606,1.8181818180000002,1.212121212,3.03030303,SRTI,166.0,0.0,0.006024096,0.018072289,0.0,0.018072289,0.012048193,0.0
DGI RESOLUTION INC,7/18/00,102,0.980392157,2.9411764710000003,0.0,5.882352941000001,DCGN,104.0,0.0,0.0,0.038461537999999997,0.0,0.019230768999999998,0.009615385,0.0
ARGONAUT TECHNOLOGIES INC,7/19/00,127,1.57480315,3.937007874,1.57480315,4.7244094489999995,AGNT,129.0,0.0,0.031007752000000003,0.023255814,0.0,0.031007752000000003,0.023255814,0.007751938000000001
"SUPPORT.COM, INC.",7/19/00,183,1.092896175,3.278688525,0.546448087,3.278688525,SPRT,184.0,0.005434783,0.005434783,0.032608696,0.0,0.043478261,0.02173913,0.016304348
AIRSPAN NETWORKS INC,7/20/00,161,1.242236025,4.968944099,1.863354037,1.863354037,AIRN,164.0,0.006097561,0.006097561,0.030487805,0.0,0.024390244,0.012195122,0.012195122
VASCULAR SOLUTIONS LLC,7/20/00,117,0.0,2.564102564,0.0,0.0,VASC,118.0,0.008474576,0.008474576,0.050847458,0.008474576,0.025423729,0.0,0.008474576
CORIO INC,7/21/00,285,0.701754386,3.859649123,1.403508772,1.403508772,CRIO,288.0,0.006944444,0.003472222,0.024305556000000002,0.0,0.013888889,0.017361111000000002,0.010416667
TALARIAN CORP,7/21/00,139,0.71942446,2.877697842,1.438848921,1.438848921,TALR,143.0,0.0,0.006993007,0.027972028,0.0,0.020979021,0.013986014,0.013986014
VARIAGENICS INC,7/21/00,133,2.255639098,3.007518797,1.5037593980000001,3.007518797,VGNX,135.0,0.0,0.0,0.0074074069999999995,0.0,0.02962963,0.0074074069999999995,0.014814815
FIRST FEDERAL BANCSHARES INC /DE,7/24/00,57,0.0,0.0,0.0,0.0,FFBI,57.0,0.0,0.0,0.01754386,0.0,0.01754386,0.0,0.01754386
SMTC CORP,7/24/00,293,0.6825938570000001,5.802047782000001,0.34129692799999994,2.389078498,SMTX,294.0,0.006802720999999999,0.0,0.017006803,0.0,0.013605441999999999,0.003401361,0.0
BLUE MARTINI SOFTWARE INC,7/25/00,171,0.5847953220000001,1.754385965,2.3391812869999997,4.0935672510000005,BLUE,174.0,0.005747126,0.005747126,0.040229885,0.0,0.034482759,0.005747126,0.005747126
RAINDANCE COMMUNICATIONS INC,7/25/00,200,1.5,3.5,1.5,0.5,EVOK,203.0,0.009852217,0.014778325,0.034482759,0.0,0.034482759,0.014778325,0.009852217
INTERLAND INC,7/25/00,126,1.5873015869999998,3.968253968,0.0,2.3809523809999997,ILND,127.0,0.007874016,0.007874016,0.039370079,0.0,0.023622047,0.023622047,0.015748031000000003
"CYTOCORE, INC.",7/27/00,98,0.0,2.040816327,2.040816327,2.040816327,AMEV,100.0,0.0,0.04,0.01,0.01,0.03,0.0,0.0
MAINSPRING INC,7/27/00,101,1.98019802,2.97029703,0.99009901,1.98019802,MSPR,102.0,0.0,0.0,0.029411765,0.0,0.019607843,0.009803922,0.009803922
RITA MEDICAL SYSTEMS INC,7/27/00,126,0.793650794,1.5873015869999998,0.793650794,1.5873015869999998,RITA,127.0,0.0,0.007874016,0.047244094,0.0,0.023622047,0.007874016,0.0
TYCOM LTD,7/27/00,113,0.0,1.769911504,0.0,0.0,TCM,113.0,0.017699115,0.017699115,0.026548673,0.008849558,0.061946903,0.008849558,0.008849558
ARENA PHARMACEUTICALS INC,7/28/00,139,1.438848921,1.438848921,0.71942446,0.71942446,ARNA,141.0,0.0,0.0,0.021276596000000002,0.0,0.014184397,0.014184397,0.007092199
SOAPSTONE NETWORKS INC.,7/28/00,115,1.739130435,3.47826087,0.0,2.6086956519999998,AVCI,115.0,0.008695652,0.008695652,0.034782609,0.0,0.026086957,0.008695652,0.008695652
CAMTEK LTD,7/28/00,288,1.388888889,4.166666667,1.388888889,1.736111111,CAMT,292.0,0.0,0.006849315,0.010273973,0.0,0.020547945,0.0034246579999999997,0.0034246579999999997
BROADWING CORP,7/28/00,152,1.315789474,3.289473684,1.315789474,2.631578947,CORV,156.0,0.006410256,0.0,0.012820513,0.0,0.019230768999999998,0.012820513,0.012820513
"INFINITY PHARMACEUTICALS, INC.",7/28/00,151,1.986754967,1.324503311,1.324503311,3.973509934,DPII,153.0,0.0,0.026143791,0.026143791,0.0,0.026143791,0.026143791,0.006535948000000001
GENENCOR INTERNATIONAL INC,7/28/00,86,1.162790698,2.325581395,1.162790698,1.162790698,GCOR,89.0,0.0,0.0,0.033707865,0.0,0.02247191,0.04494382,0.0
GEMINI GENOMICS PLC,7/28/00,169,1.775147929,3.550295858,2.366863905,1.183431953,GMNI,173.0,0.0,0.005780347,0.01734104,0.0,0.046242775,0.005780347,0.01734104
ILLUMINA INC,7/28/00,119,2.521008403,2.521008403,1.680672269,3.361344538,ILMN,120.0,0.0,0.0,0.016666667,0.0,0.025,0.016666667,0.016666667
KERYX BIOPHARMACEUTICALS INC,7/28/00,105,0.0,0.9523809520000001,0.9523809520000001,1.904761905,KERX,107.0,0.0,0.028037383,0.037383177999999996,0.009345794000000001,0.018691588999999998,0.0,0.009345794000000001
LEXENT INC,7/28/00,120,0.833333333,3.333333333,0.0,0.833333333,LXNT,121.0,0.008264463,0.0,0.041322314,0.0,0.008264463,0.008264463,0.008264463
VALICERT INC,7/28/00,76,2.631578947,2.631578947,0.0,2.631578947,VLCT,78.0,0.0,0.0,0.025641026,0.0,0.025641026,0.012820513,0.012820513
WEBEX COMMUNICATIONS INC,7/28/00,251,0.7968127490000001,2.390438247,0.7968127490000001,1.195219124,WEBX,254.0,0.0,0.003937008,0.039370079,0.003937008,0.027559055,0.007874016,0.011811024
CONVERGENT GROUP CORP,8/1/00,396,1.01010101,3.03030303,0.0,2.525252525,CVGP,398.0,0.0,0.0025125629999999998,0.01758794,0.0,0.020100503,0.0025125629999999998,0.0050251259999999996
SPEECHWORKS INTERNATIONAL INC,8/1/00,141,2.127659574,2.836879433,0.709219858,2.127659574,SPWX,145.0,0.0,0.0,0.013793103000000001,0.0,0.04137931,0.006896551999999999,0.020689655
CLOUDWARD INC,8/1/00,78,1.282051282,5.128205128,1.282051282,3.8461538460000004,TRPH,80.0,0.0,0.0125,0.0375,0.0,0.025,0.0,0.0125
PROXIM CORP,8/1/00,305,0.655737705,5.9016393439999995,0.983606557,1.967213115,WMUX,309.0,0.003236246,0.0,0.022653722,0.0,0.012944984,0.009708738,0.009708738
"CALIFORNIA PIZZA KITCHEN, INC.",8/2/00,235,0.0,5.531914894,0.0,0.85106383,CPKI,235.0,0.0042553190000000005,0.0,0.021276596000000002,0.0,0.034042552999999996,0.0,0.0
ENTRAVISION COMMUNICATIONS CORP,8/2/00,306,1.6339869280000001,8.823529412000001,0.0,1.960784314,EVC,307.0,0.029315961,0.0,0.009771987,0.0,0.016286645,0.0,0.006514658
GENAISSANCE PHARMACEUTICALS INC,8/2/00,160,1.875,1.875,0.0,0.0,GNSC,161.0,0.0,0.01242236,0.031055901,0.0,0.00621118,0.01242236,0.01242236
VIRAGE LOGIC CORP,8/2/00,149,1.342281879,2.684563758,1.342281879,2.684563758,VIRL,151.0,0.0,0.013245033,0.039735098999999996,0.0,0.039735098999999996,0.006622517,0.013245033
DELTAGEN INC,8/3/00,107,0.9345794390000001,0.9345794390000001,0.0,3.738317757,DGEN,108.0,0.0,0.009259259,0.018518519,0.0,0.027777778,0.009259259,0.0
EROOMSYSTEM TECHNOLOGIES INC,8/3/00,409,0.0,4.645476773,0.488997555,0.733496333,ERMS,411.0,0.01216545,0.00486618,0.01216545,0.00243309,0.00486618,0.00243309,0.00243309
IASIAWORKS INC,8/3/00,133,0.7518796990000001,1.5037593980000001,0.0,1.5037593980000001,IAWK,133.0,0.0,0.007518797,0.037593985,0.0,0.045112782000000004,0.022556391000000002,0.007518797
INSPIRE PHARMACEUTICALS INC,8/3/00,159,0.628930818,1.257861635,0.628930818,3.1446540880000002,ISPH,161.0,0.0,0.01863354,0.06832298099999999,0.0,0.043478261,0.01242236,0.00621118
OPNET TECHNOLOGIES INC,8/3/00,133,2.255639098,2.255639098,0.7518796990000001,4.511278195,OPNT,137.0,0.0,0.01459854,0.04379562,0.0,0.00729927,0.01459854,0.01459854
RESONATE INC,8/3/00,161,1.242236025,2.48447205,0.0,1.863354037,RSNT,163.0,0.0,0.0,0.061349693,0.0,0.030674847,0.018404908,0.012269938999999999
PINNACOR INC,8/3/00,121,0.826446281,2.4793388430000003,0.826446281,1.652892562,SCRM,122.0,0.0,0.016393443,0.032786885,0.0,0.024590163999999998,0.008196721,0.016393443
SIGNALSOFT CORP,8/3/00,156,0.641025641,0.641025641,1.282051282,1.9230769230000002,SGSF,158.0,0.0,0.0,0.025316456,0.0,0.03164557,0.0,0.012658228
VICURON PHARMACEUTICALS INC,8/3/00,152,1.315789474,1.973684211,0.657894737,1.973684211,VERS,153.0,0.0,0.019607843,0.052287582,0.0,0.032679739,0.026143791,0.006535948000000001
BRUKER CORP,8/4/00,109,0.917431193,10.09174312,0.917431193,0.917431193,BDAL,112.0,0.0,0.0,0.035714286,0.0,0.026785714,0.008928571,0.008928571
3 DIMENSIONAL PHARMACEUTICALS INC,8/4/00,165,1.8181818180000002,1.212121212,1.8181818180000002,3.6363636360000005,DDDP,168.0,0.005952381,0.035714286,0.029761905,0.005952381,0.011904762,0.011904762,0.005952381
EXE TECHNOLOGIES INC,8/4/00,236,0.847457627,5.508474576,0.847457627,1.271186441,EXEE,238.0,0.008403361,0.004201681,0.025210084,0.0,0.012605042,0.021008403,0.012605042
INNOVATIVE SOLUTIONS & SUPPORT INC,8/4/00,98,2.040816327,3.06122449,1.020408163,2.040816327,ISSC,100.0,0.0,0.0,0.06,0.0,0.02,0.01,0.0
LANTRONIX INC,8/4/00,75,2.666666667,4.0,1.333333333,2.666666667,LTRX,77.0,0.0,0.0,0.025974026,0.0,0.012987013,0.0,0.0
ROSETTA INPHARMATICS INC,8/4/00,173,1.1560693640000002,4.046242775,1.1560693640000002,1.734104046,RSTA,178.0,0.0,0.005617978,0.005617978,0.005617978,0.016853933,0.011235955,0.011235955
MICROTUNE INC,8/4/00,122,2.459016393,3.278688525,1.6393442619999998,4.918032787,TUNE,124.0,0.0,0.016129031999999998,0.056451613,0.0,0.016129031999999998,0.008064515999999999,0.008064515999999999
P10 HOLDINGS INC,8/8/00,223,1.793721973,1.34529148,1.34529148,4.484304933,ACPW,227.0,0.0,0.008810573,0.030837003999999998,0.004405286,0.030837003999999998,0.013215858999999998,0.0
ADVANCED POWER TECHNOLOGY INC,8/8/00,305,0.983606557,9.180327869,0.327868852,0.0,APTI,306.0,0.0,0.0,0.019607843,0.0,0.029411765,0.006535948000000001,0.006535948000000001
MEDICINES CO /DE,8/8/00,141,2.127659574,3.5460992910000004,0.0,4.964539007,MDCO,143.0,0.006993007,0.0,0.013986014,0.0,0.013986014,0.006993007,0.013986014
MIND CTI LTD,8/8/00,141,2.127659574,2.127659574,1.418439716,2.127659574,MNDO,143.0,0.0,0.0,0.034965035,0.006993007,0.027972028,0.0,0.006993007
PEMSTAR INC,8/8/00,301,3.986710963,5.647840532000001,0.0,4.983388703999999,PMTR,305.0,0.0,0.006557377,0.026229508,0.0032786890000000004,0.009836066,0.013114754,0.0
TELECOMMUNICATION SYSTEMS INC /FA/,8/8/00,153,1.307189542,4.575163399,0.653594771,0.653594771,TSYS,155.0,0.006451613,0.019354839,0.038709677000000005,0.0,0.012903226,0.012903226,0.0
ATHEROGENICS INC,8/9/00,112,1.785714286,5.3571428569999995,0.892857143,2.6785714290000002,AGIX,114.0,0.0,0.00877193,0.035087718999999996,0.0,0.026315789,0.00877193,0.0
"STATS CHIPPAC, INC.",8/9/00,215,0.46511627899999997,4.186046512,0.0,1.8604651159999999,CHPC,215.0,0.023255814,0.0,0.013953488,0.0,0.013953488,0.0,0.0
MCDATA CORP,8/9/00,256,1.171875,2.734375,0.78125,0.78125,MCDT,259.0,0.0038610040000000003,0.011583012,0.011583012,0.0,0.007722008000000001,0.023166022999999997,0.007722008000000001
PHARSIGHT CORP,8/9/00,132,1.515151515,1.515151515,0.757575758,1.515151515,PHST,134.0,0.014925373,0.0,0.044776119,0.007462687,0.007462687,0.007462687,0.02238806
RADVIEW SOFTWARE LTD,8/9/00,149,1.342281879,6.040268456000001,0.67114094,2.013422819,RDVW,151.0,0.0,0.0,0.006622517,0.0,0.013245033,0.006622517,0.013245033
REPEATER TECHNOLOGIES INC,8/9/00,135,0.740740741,2.222222222,0.740740741,2.9629629630000003,RPTR,137.0,0.0,0.0,0.02189781,0.0,0.01459854,0.00729927,0.00729927
TVIA INC,8/9/00,142,0.704225352,3.521126761,1.408450704,0.704225352,TVIA,143.0,0.0,0.0,0.034965035,0.0,0.013986014,0.006993007,0.0
ESPERION THERAPEUTICS INC/MI,8/10/00,145,2.068965517,2.068965517,1.379310345,4.8275862069999995,ESPR,147.0,0.0,0.006802720999999999,0.040816327,0.006802720999999999,0.013605441999999999,0.013605441999999999,0.006802720999999999
EVOLVE SOFTWARE INC,8/10/00,202,1.98019802,2.97029703,0.99009901,1.98019802,EVLV,205.0,0.0,0.009756098000000001,0.024390244,0.0,0.024390244,0.009756098000000001,0.009756098000000001
H POWER CORP,8/10/00,177,1.129943503,1.694915254,0.564971751,3.95480226,HPOW,178.0,0.0,0.0,0.04494382,0.0,0.028089887999999997,0.011235955,0.011235955
LARGE SCALE BIOLOGY CORP,8/10/00,133,1.5037593980000001,3.759398496,0.7518796990000001,2.255639098,LSBC,136.0,0.0,0.007352941,0.029411765,0.0,0.036764706,0.014705882,0.022058823999999998
BELMOND LTD.,8/10/00,117,0.0,5.982905982999999,0.0,0.0,OEH,117.0,0.0,0.0,0.034188034,0.008547009,0.034188034,0.008547009,0.0
"RTI SURGICAL, INC.",8/10/00,151,2.649006623,0.662251656,0.662251656,2.649006623,RTIX,153.0,0.0,0.006535948000000001,0.013071895,0.0,0.019607843,0.013071895,0.006535948000000001
VINA TECHNOLOGIES INC,8/10/00,107,0.9345794390000001,1.869158879,0.0,3.738317757,VINA,109.0,0.0,0.009174311999999999,0.027522936,0.0,0.036697247999999995,0.009174311999999999,0.0
EQUINIX INC,8/11/00,74,2.702702703,4.054054054,0.0,2.702702703,EQIX,75.0,0.0,0.0,0.026666667,0.0,0.026666667,0.013333333000000001,0.013333333000000001
MILLENNIUM CELL INC,8/11/00,194,0.0,2.06185567,0.515463918,4.12371134,MCEL,197.0,0.015228426000000002,0.0050761420000000005,0.020304568999999998,0.0,0.035532995,0.0,0.0
AMERICAN MEDICAL SYSTEMS HOLDINGS INC,8/14/00,186,1.075268817,3.76344086,0.537634409,3.76344086,AMMD,187.0,0.0,0.0,0.026737967999999997,0.0,0.010695187,0.0,0.010695187
DYAX CORP,8/15/00,110,1.8181818180000002,2.727272727,0.9090909090000001,0.9090909090000001,DYAX,113.0,0.0,0.0,0.008849558,0.0,0.008849558,0.044247787999999996,0.017699115
LEXAR MEDIA INC,8/15/00,124,1.612903226,5.64516129,0.0,0.806451613,LEXR,125.0,0.0,0.0,0.032,0.0,0.016,0.024,0.008
VIEWLOCITY INC,8/15/00,121,1.652892562,4.132231405,0.0,1.652892562,SYNQ,123.0,0.008130080999999999,0.016260163,0.032520325,0.0,0.024390244,0.016260163,0.008130080999999999
O2WIRELESS SOLUTIONS INC,8/16/00,166,1.2048192770000001,3.012048193,0.0,1.2048192770000001,OTWO,166.0,0.012048193,0.0,0.054216867,0.0,0.024096386,0.006024096,0.006024096
PEOPLEPC INC,8/16/00,188,0.0,2.127659574,0.0,2.659574468,PEOP,190.0,0.015789473999999998,0.0,0.042105263,0.0,0.021052632,0.0,0.005263158
AVISTAR COMMUNICATIONS CORP,8/17/00,195,0.0,3.58974359,1.025641026,1.025641026,AVSR,196.0,0.0,0.015306122,0.035714286,0.0,0.020408163,0.0,0.005102041
INTEGRATED TELECOM EXPRESS INC/ CA,8/18/00,148,0.6756756759999999,1.351351351,1.351351351,1.351351351,ITXI,150.0,0.0,0.006666666999999999,0.033333333,0.0,0.02,0.02,0.013333333000000001
